         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
        50,   11860.5,        52,        52,       482,1.29199e+06,      1142,   4105.43,     10007,   2895.49,     12464,    492142,      3612,    487405,      5132,       455,      2308,         0,         0,   7183.51,      7958,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2317.09,         1,         1,         7,    935039,      1596,   106.539,       288,    12.747,        38,   2854.03,        40,      2825,        28,         5,         0,         0,         0,    20.221,        27,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3830.89,         5,         5,        27,1.18693e+06,      1097,   388.412,       948,     66.28,       256,   13800.8,       141,     13678,       141,        23,        45,         0,         0,   225.273,       322,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,    5505.4,        10,        10,        63,1.2182e+06,      1102,   751.109,      2170,   213.706,       740,   43273.7,       362,     42918,       440,        58,       181,         0,         0,   766.042,      1076,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,    9109.4,        26,        26,       200,1.33717e+06,      1117,   2762.46,      6861,   1046.73,      4498,    189815,      1486,    188035,      2001,       212,       852,         0,         0,   3802.44,      4383,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   11992.1,        51,        51,       503,1.40571e+06,      1142,   5562.82,     13094,   3099.49,     13637,    503913,      3882,    498505,      5587,       516,      2556,         0,         0,   8189.61,      9065,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1495.96,         1,         1,         3,   63349.5,       401,     32.28,        87,     3.123,        14,   842.574,        15,       833,         9,         0,         0,         0,         0,      2.58,         9,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   2602.24,         5,         5,        15,1.00029e+06,      2839,   132.836,       347,    16.671,        75,   5163.49,        52,      5121,        50,         7,        19,         0,         0,    96.134,       141,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4863.77,        11,        11,        42,1.25141e+06,      1104,    456.65,      1520,    91.688,       425,   26175.6,       263,     25940,       274,        40,        84,         0,         0,   739.236,       772,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8229.58,        26,        26,       180,1.19119e+06,      1119,   2488.55,      5207,   668.092,      3058,    157038,      1231,    155712,      1522,       160,       587,         0,         0,   2203.05,      3131,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   11768.6,        50,        50,       442,1.27928e+06,      1144,   4767.85,     12015,   2362.28,     10830,    477889,      3148,    473644,      4796,       406,      2353,         0,         0,   6794.35,      8356,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1431.85,         1,         1,         3,   67926.2,       314,    25.661,        85,     3.012,        12,   491.357,        16,       484,         8,         2,         0,         0,         0,     9.147,        14,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5072.47,         6,         6,        23,1.56494e+06,      1105,   528.909,      1624,    93.428,       348,   13967.9,       174,     13816,       188,        19,        60,         0,         0,    366.59,       561,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6254.18,        10,        10,        59,2.25194e+06,      1110,    1152.6,      2706,   206.435,       915,     47262,       549,     46729,       602,        67,       180,         0,         0,   1003.13,      1352,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8759.62,        25,        25,       173,1.48235e+06,      1124,   2209.33,      6040,   1036.97,      3841,    168775,      1483,    167149,      1878,       191,       731,         0,         0,   3000.66,      3948,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12477.3,        52,        52,       500,1.45086e+06,      1149,   5575.17,     13084,   3256.41,     13981,    633051,      4245,    627391,      6046,       547,      2699,         0,         0,   9020.36,      9741,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1158.48,         1,         1,         5,    502478,       803,    43.686,        84,     6.352,        27,   1620.18,        28,      1603,        17,         5,         0,         0,         0,    12.904,        19,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3404.73,         4,         5,        25,1.32351e+06,      1099,   250.207,       755,    74.617,       269,   16002.8,       151,     15859,       149,        19,        39,         0,         0,   161.334,       211,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5539.04,        10,        10,        59,1.6216e+06,      1104,   796.435,      2210,    141.19,       576,   44309.3,       312,     43991,       376,        43,       149,         0,         0,   786.851,      1072,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9645.58,        27,        27,       189,1.30775e+06,      1119,   3006.75,      7647,   1131.99,      4636,    270703,      1705,    268780,      2233,       248,       925,         0,         0,   3950.01,      4750,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13027.5,        53,        53,       502,1.34356e+06,      1144,   7046.19,     15394,   3611.78,     14603,    710133,      4219,    704270,      6154,       546,      2810,         0,         0,   9090.14,     10874,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    1655.7,         1,         1,         7,1.00489e+06,       635,    49.297,       139,    14.485,        39,   3322.14,        41,      3288,        32,         3,         0,         0,         0,    16.927,        24,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3810.68,         5,         5,        37,1.20388e+06,      1097,   384.142,      1038,    67.308,       238,   15865.5,       151,     15720,       166,        18,        50,         0,         0,   302.327,       424,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5334.48,        10,        10,        83,1.26743e+06,      1102,   773.496,      2191,   199.982,       804,     47880,       449,     47432,       505,        64,       165,         0,         0,   798.443,      1090,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10030.9,        25,        25,       216,1.32068e+06,      1117,   3650.82,      8779,   1148.12,      4550,    198509,      1694,    196458,      2284,       226,       951,         0,         0,   4565.08,      5462,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13282.3,        47,        51,       540,1.26242e+06,      1142,   7682.28,     16517,   3711.96,     15442,    640334,      5193,    633297,      7251,       650,      3099,         0,         0,   10344.7,     11498,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1703.85,         1,         1,         3,1.01125e+06,      8046,    52.844,       151,     3.076,         9,   274.218,        12,       268,         6,         0,         0,         0,         0,      5.39,        12,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   6042.38,         5,         5,        36,1.42216e+06,      1097,   1019.52,      2684,   118.982,       388,   24271.5,       326,     23984,       328,        47,        76,         0,         0,   602.873,       860,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   7491.97,        10,        10,        81,1.22905e+06,      1102,   1971.12,      4534,   499.735,      2011,   68235.6,       737,     67478,       841,       106,       269,         0,         0,   2093.08,      2418,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9293.99,        25,        25,       255,1.26932e+06,      1117,   2922.99,      7489,   1282.88,      5549,    188216,      1605,    186334,      2177,       227,       923,         0,         0,   4322.27,      4899,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13313.5,        54,        58,       579,1.28783e+06,      1142,   7688.26,     15616,   5132.87,     20601,    699205,      5038,    692171,      7354,       669,      3326,         0,         0,   11399.9,     12048,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1436.45,         1,         1,         3,1.00038e+06,       314,     30.66,        84,     5.607,        19,   841.231,        23,       830,        10,         6,         0,         0,         0,    10.819,        21,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5118.02,         6,         6,        28,1.31295e+06,      1097,   885.741,      1919,   126.016,       420,   25588.5,       261,     25348,       265,        43,        75,         0,         0,   582.372,       650,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   7394.03,        10,        10,        73,1.26304e+06,      1102,   1838.35,      4484,   461.838,      1794,   83677.8,       821,     82888,       880,       120,       246,         0,         0,   1694.88,      1978,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10605.6,        24,        26,       239,1.42616e+06,      1117,   4126.32,      9878,    1775.1,      7368,    304337,      2700,    301171,      3354,       345,      1192,         0,         0,   5074.28,      6435,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   14065.3,        50,        50,       587,1.25011e+06,      1142,   7901.64,     18798,   5037.26,     20873,    814786,      5829,    806450,      8709,       686,      3966,         0,         0,   12021.2,     13589,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    1531.4,         1,         1,         2,   89272.8,       308,    31.041,        77,      1.92,        10,   481.001,        12,       476,         4,         2,         0,         0,         0,     5.234,        12,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3016.13,         4,         5,        17,    882749,      3062,   125.524,       408,    16.915,        95,   5735.25,        68,      5683,        61,         9,        23,         0,         0,   119.468,       151,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4254.36,        10,        10,        40,2.38479e+06,      1113,   349.574,      1118,    75.444,       368,   20357.1,       195,     20189,       210,        22,        82,         0,         0,   419.592,       540,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7654.39,        23,        25,       143,2.10986e+06,      1127,   1634.94,      4650,   529.542,      2432,    148774,      1222,    147484,      1457,       172,       532,         0,         0,   2149.07,      2887,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   10590.3,        55,        56,       355,2.26859e+06,      1152,   3843.98,     10005,   3223.73,     13223,    463716,      3244,    459451,      4399,       440,      1895,         0,         0,   5471.11,      7045,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1611.42,         1,         1,         2,    708790,      8003,    46.272,       124,      3.56,        12,   675.602,        15,       667,         6,         4,         0,         0,         0,     9.683,        13,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3355.92,         5,         5,        22,1.00054e+06,      4161,   324.417,       640,    34.113,       162,   12085.8,       107,     11995,        96,        17,        27,         0,         0,   140.941,       184,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5875.94,        11,        11,        70,1.23143e+06,      1103,   921.173,      2397,   217.522,       940,   54720.5,       447,     54284,       523,        53,       178,         0,         0,   1001.31,      1177,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7810.36,        26,        29,       191,1.27817e+06,      1118,   1727.65,      4743,   961.541,      4451,    168836,      1395,    167326,      1747,       177,       658,         0,         0,    2388.2,      3148,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     12247,        49,        52,       479,1.31364e+06,      1143,   5168.34,     11013,   3313.67,     14971,    464296,      3516,    459593,      5162,       444,      2403,         0,         0,   8080.81,      8591,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   395.171,         1,         1,         2,    103460,       246,     3.882,        12,     0.275,         4,   192.463,         7,       190,         2,         0,         0,         0,         0,     3.068,         7,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,    5776.7,         5,         5,        27,1.27584e+06,      1098,   758.151,      2153,   202.675,       659,     19106,       244,     18894,       227,        29,        43,         0,         0,   657.817,       737,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6562.98,         9,        11,        72,1.32824e+06,      1103,   1021.87,      2959,   341.877,      1388,   35418.4,       397,     35052,       427,        51,       133,         0,         0,   796.069,      1133,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9234.15,        24,        26,       229,1.63287e+06,      1118,   2733.62,      6931,   1407.15,      6183,    202434,      1872,    200223,      2283,       234,       807,         0,         0,   3704.93,      4584,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13171.3,        53,        56,       542,1.30394e+06,      1143,    6888.2,     15465,   4328.48,     17795,    613403,      4537,    607180,      6560,       563,      2954,         0,         0,    9229.6,     11122,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   4418.14,         1,         1,         5,1.18667e+06,      1093,   624.873,      1506,    22.375,        52,    3195.7,        52,      3159,        32,        10,         0,         0,         0,    27.285,        32,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5116.53,         5,         6,        28,1.71535e+06,      1097,   759.447,      2027,   142.933,       512,   19710.9,       257,     19491,       224,        39,        33,         0,         0,   328.955,       388,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5823.21,        11,        11,        74,1.19866e+06,      1102,   1195.86,      2739,     230.7,       923,   40192.2,       438,     39780,       450,        66,       124,         0,         0,    893.85,      1051,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7822.39,        25,        25,       199,1.18361e+06,      1117,   1881.48,      5099,   766.554,      3134,    182337,      1412,    180786,      1778,       203,       698,         0,         0,   2934.59,      3338,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   11508.8,        50,        52,       483,1.45154e+06,      1142,   4839.42,     12394,   3361.52,     13798,    586826,      3907,    581534,      5557,       495,      2478,         0,         0,   6970.45,      8701,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    1454.6,         1,         1,         5,    905979,      8595,    34.041,        96,     5.394,        15,   826.634,        20,       816,        11,         1,         0,         0,         0,    12.266,        17,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4687.92,         5,         5,        24,1.44861e+06,      1097,    410.92,      1318,    56.785,       185,     18648,       152,     18521,       158,        20,        50,         0,         0,    476.18,       562,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   7582.89,        10,        10,        63,1.22095e+06,      1102,   1535.38,      3881,   274.834,      1006,     82777,       623,     82196,       690,        86,       211,         0,         0,   1707.13,      2070,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   10342.9,        25,        25,       225,1.22906e+06,      1117,   3469.46,      8359,   1117.96,      4362,    273257,      1868,    271030,      2417,       255,       953,         0,         0,   3861.12,      5177,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13731.1,        52,        52,       522,1.61291e+06,      1142,   7396.36,     16524,   3241.76,     14084,    696744,      4695,    690249,      6617,       621,      2895,         0,         0,   10438.1,     11703,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2018.05,         1,         1,         3,    540755,      1651,    68.994,       224,     11.81,        39,   1120.93,        22,      1107,        14,         2,         0,         0,         0,    14.446,        18,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   2515.11,         5,         5,        19,1.00135e+06,      2652,   107.124,       349,    30.957,       104,   5522.59,        79,      5459,        63,        15,        15,         0,         0,     90.01,       138,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4589.09,        10,        10,        56,1.33394e+06,      1103,   455.003,      1372,   134.647,       539,   29462.7,       339,     29162,       354,        52,       107,         0,         0,   522.026,       753,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   8334.33,        26,        26,       182,1.46185e+06,      1118,   2240.84,      5700,   636.704,      2846,    141903,      1193,    140563,      1588,       163,       669,         0,         0,    2669.6,      3639,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     12527,        53,        53,       496,1.42287e+06,      1143,   6162.15,     14375,   2937.17,     12335,    493225,      4000,    487822,      5593,       502,      2430,         0,         0,   8566.34,      9989,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   800.952,         1,         1,         2,   54497.1,       185,     6.522,        24,     1.697,         8,   195.751,        10,       191,         4,         1,         0,         0,         0,     3.888,        10,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3006.32,         7,         7,        16,1.00154e+06,      3509,    120.62,       435,    27.674,       155,   4980.61,        61,      4925,        62,         8,        25,         0,         0,   138.553,       177,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4492.62,        12,        12,        48,1.22242e+06,      1104,    357.89,      1167,   151.123,       667,   23641.7,       278,     23385,       296,        26,        90,         0,         0,   342.841,       522,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7767.06,        24,        25,       167,1.31755e+06,      1119,   1935.55,      4744,   532.217,      2451,    128682,       971,    127582,      1323,       132,       600,         0,         0,   2217.85,      2762,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12055.2,        51,        54,       430,1.29365e+06,      1144,    5688.1,     12881,   3362.69,     12911,    578328,      3990,    573084,      5429,       511,      2308,         0,         0,    7777.1,      8819,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1868.72,         1,         1,         4,    252245,      1089,    51.658,       160,      4.16,        14,   953.403,        19,       940,        11,         2,         0,         0,         0,    11.513,        19,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3469.59,         5,         5,        22,1.24733e+06,      1097,   214.513,       708,    33.795,       125,   7561.79,        96,      7482,        92,        21,        32,         0,         0,   243.263,       315,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   4711.86,        12,        12,        53,1.18741e+06,      1102,   655.094,      1517,    210.48,       860,   29759.5,       372,     29434,       377,        64,       114,         0,         0,   646.298,       754,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   7572.89,        24,        25,       163,1.25406e+06,      1117,   1430.56,      3549,   520.337,      2314,    109632,      1036,    108477,      1354,       139,       576,         0,         0,   2284.06,      2359,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   14335.2,        49,        51,       425,1.27849e+06,      1142,   5154.04,     12401,   2930.76,     12587,    527691,      3640,    522758,      5474,       489,      2668,         0,         0,   7896.35,      8581,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1732.92,         1,         1,         6,1.00557e+06,     34354,    58.706,       179,    10.893,        27,   2023.12,        31,      1999,        20,         5,         0,         0,         0,    16.402,        25,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4654.79,         7,         7,        30,1.53905e+06,      1099,    582.26,      1624,   123.097,       502,     33661,       275,     33409,       283,        36,        71,         0,         0,   454.624,       602,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5432.59,         9,        10,        66,1.21596e+06,      1104,   800.971,      2347,   283.531,      1266,   62122.4,       419,     61713,       506,        55,       191,         0,         0,   721.033,      1019,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,    8541.2,        27,        27,       208,1.54204e+06,      1119,    2344.7,      6393,   913.804,      4080,    230553,      1363,    228944,      1819,       177,       775,         0,         0,   3263.74,      4039,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     12836,        47,        52,       515,1.25485e+06,      1143,   6692.34,     15926,   3997.22,     16406,    788502,      4735,    782161,      6460,       641,      2773,         0,         0,    9139.2,     11157,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    3167.1,         1,         1,         5,1.00112e+06,      1685,   200.464,       568,    73.354,       263,   7787.86,       112,      7699,        85,        19,         0,         0,         0,    27.643,        33,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   3891.54,         6,         6,        24,2.10131e+06,      1105,   295.002,       956,   132.113,       488,   23372.5,       252,     23164,       237,        40,        47,         0,         0,   249.685,       285,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5028.63,        12,        12,        53,1.7176e+06,      1109,   568.499,      1686,    215.57,       798,   46558.1,       375,     46189,       423,        56,       144,         0,         0,   620.414,       901,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9439.34,        25,        26,       179,1.77951e+06,      1124,   2850.04,      6808,   1055.31,      4399,    209962,      1396,    208327,      1871,       195,       792,         0,         0,   4013.77,      4498,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   13313.8,        51,        53,       463,1.80896e+06,      1149,   6104.05,     13366,   3683.82,     15697,    649528,      4471,    643420,      6464,       594,      2921,         0,         0,   9963.05,     10491,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   403.491,         1,         1,         2,   37578.7,        92,     3.987,        14,     0.239,         5,   237.609,         8,       235,         2,         0,         0,         0,         0,     2.641,         8,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4265.28,         5,         5,        24,1.25159e+06,      1098,   351.007,      1101,   118.498,       431,   17216.2,       140,     17086,       154,        13,        49,         0,         0,   262.319,       374,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5062.14,        10,        10,        58,1.27892e+06,      1103,   609.882,      1536,   157.872,       619,   43502.1,       303,     43191,       357,        33,       129,         0,         0,   522.815,       701,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9438.54,        26,        26,       187,1.31978e+06,      1118,   2044.03,      5568,   873.621,      3520,    216969,      1456,    215308,      1916,       195,       774,         0,         0,   3821.88,      3745,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   14948.4,        50,        52,       516,1.32619e+06,      1143,   6579.37,     14268,   3978.97,     16596,    824162,      4940,    816925,      7390,       632,      3436,         0,         0,   10463.9,     11011,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    2191.8,         1,         1,         7,    666836,      1778,    90.169,       249,     8.565,        31,   2536.85,        37,      2509,        25,         4,         0,         0,         0,    13.553,        23,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5342.06,         5,         5,        26,1.58073e+06,      1099,    505.44,      1580,   133.179,       466,   24382.7,       209,     24209,       207,        38,        62,         0,         0,   626.249,       688,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6576.88,        12,        12,        71,1.60412e+06,      1104,   875.927,      2445,   311.775,      1184,   70290.7,       518,     69779,       602,        85,       214,         0,         0,   1304.72,      1526,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   11931.5,        24,        27,       237,1.6432e+06,      1119,   3640.62,      8167,   1466.64,      5961,    319033,      1979,    316540,      2764,       274,      1202,         0,         0,   5099.85,      5611,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   16499.7,        49,        50,       538,1.68686e+06,      1144,   6891.33,     15985,   6475.57,     25918,    908982,      5035,    901179,      8247,       689,      4275,         0,         0,   11960.5,     12585,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   2040.99,         1,         1,         4,1.00167e+06,      1465,    113.16,       272,     9.599,        27,   1292.12,        29,      1270,        19,         4,         0,         0,         0,    12.162,        19,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   5328.61,         6,         6,        30,1.24394e+06,      1097,   821.156,      1924,   170.875,       576,   23089.3,       348,     22769,       358,        39,        75,         0,         0,   472.452,       630,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   6472.75,        10,        10,        58,1.24305e+06,      1102,   1253.54,      2617,   295.554,      1032,   45185.7,       497,     44662,       600,        67,       211,         0,         0,   1121.69,      1470,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9753.47,        23,        25,       169,1.28388e+06,      1117,   2481.33,      6032,    1095.9,      4722,    158838,      1577,    156895,      2092,       192,       854,         0,         0,   3676.96,      4158,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   15462.2,        50,        50,       480,1.28955e+06,      1142,   6476.59,     14225,   4499.06,     19052,    761633,      4568,    754203,      7505,       545,      3877,         0,         0,   11662.1,     11617,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,   1119.68,         1,         1,         3,   36875.9,       171,    14.236,        42,     2.738,        13,   561.441,        16,       550,         9,         1,         0,         0,         0,     6.745,        13,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4090.04,         5,         5,        21,1.40657e+06,      1102,   254.263,       851,    39.312,       157,   8241.52,       126,      8128,       139,        18,        52,         0,         0,    211.15,       319,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5371.91,        10,        10,        53,1.44887e+06,      1107,   645.267,      1793,   108.061,       521,   18417.7,       253,     18174,       285,        39,       117,         0,         0,   412.612,       666,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9973.96,        31,        31,       203,1.50625e+06,      1122,   3310.23,      8269,   1013.39,      4587,    196380,      1791,    194319,      2297,       252,       919,         0,         0,   4434.42,      5153,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,   12439.6,        51,        52,       457,1.55965e+06,      1147,   5621.38,     13538,    3093.6,     13658,    549528,      4095,    544095,      5749,       569,      2593,         0,         0,   9002.56,     10020,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    1675.5,         2,         2,         3,    574582,      1678,    68.876,       187,    15.874,        60,   1152.22,        27,      1134,        15,         7,         0,         0,         0,    15.403,        23,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4570.01,         5,         5,        26,1.29602e+06,      1105,   577.361,      1455,   114.923,       439,   20871.1,       210,     20675,       203,        31,        45,         0,         0,   404.214,       586,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        10,   5981.59,        10,        10,        66,1.61943e+06,      1110,   1082.91,      2727,   241.635,       952,   56405.1,       429,     55974,       504,        71,       182,         0,         0,   1209.36,      1370,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        25,   9609.47,        27,        27,       217,1.39941e+06,      1123,   3409.91,      8104,    1356.8,      5979,    333675,      2034,    331370,      2476,       310,       910,         0,         0,   3900.19,      5005,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
        50,     12782,        46,        50,       577,1.48877e+06,      1148,   6747.92,     15342,   3945.71,     16886,    942053,      5015,    935110,      7074,       648,      3091,         0,         0,   9774.58,     11144,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         1,    2744.2,         1,         1,         5,1.00061e+06,      1278,   126.314,       391,    11.474,        32,    2650.8,        37,      2626,        28,         4,         0,         0,         0,    12.728,        21,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
         5,   4608.45,         6,         6,        32,1.21956e+06,      1097,   523.867,      1290,   108.571,       446,   27903.6,       212,     27707,       232,        29,        74,         0,         0,   322.615,       413,    546620,    365834,    188905,    318655,    134320,         0,         0,      1092,      8385,    109171
