         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   2085.33,         1,         3,         0,         0,    2237.1,      3883,     68.31,       190,   130.553,        13,     1.251,        13,   803.588,        17,       787,         9,         0,         0,   792.876,        17,       779,         9,         1,    12.723,       134,    431960,    365015,    188905,    691136,       671,      8385
         1,   3491.52,         1,         6,         0,         0,   3650.57,      6388,   332.672,       552,   154.725,        79,    20.226,        79,   4899.71,        79,      4793,        58,         0,         0,   4755.22,        79,      4666,        58,        15,     5.774,        47,    431960,    365015,    188905,    691136,       671,      8385
         1,   1130.34,         1,         3,         0,         0,   824.143,      1539,    24.218,        75,   127.872,         9,     1.213,         9,   713.237,        11,       704,         5,         0,         0,   713.653,        11,       705,         5,         1,     4.301,        41,    431960,    365015,    188905,    691136,       671,      8385
         1,   1099.77,         1,         2,         0,         0,   398.975,       694,     9.234,        37,    184.48,         7,     0.367,         7,   349.882,        10,       344,         3,         0,         0,     371.8,        10,       365,         3,         1,     9.872,        95,    431960,    365015,    188905,    691136,       671,      8385
         1,   2700.29,         1,         6,         0,         0,   3728.62,      6849,   150.344,       393,   135.046,        26,     4.969,        26,   2783.38,        29,      2755,        19,         0,         0,   2866.46,        29,      2834,        19,         3,     3.508,        31,    431960,    365015,    188905,    691136,       671,      8385
         1,    2984.3,         2,         3,         0,         0,   4679.48,      8771,   191.908,       470,    151.02,        75,    14.055,        75,   5081.35,        59,      5019,        44,         0,         0,   5669.53,        59,      5605,        44,         7,      5.43,        39,    431960,    365015,    188905,    691136,       671,      8385
         1,   3035.87,         1,         8,         0,         0,   4047.89,      7364,    183.54,       477,   198.771,       105,    26.695,       105,   4828.25,        56,      4767,        44,         0,         0,   4751.94,        56,      4690,        44,         6,     9.813,        67,    431960,    365015,    188905,    691136,       671,      8385
         1,   2358.56,         1,         2,         0,         0,    2694.5,      4846,    94.486,       272,   127.552,        12,     1.818,        12,    464.85,        14,       452,         6,         0,         0,   457.425,        14,       446,         6,         3,     9.173,        45,    431960,    365015,    188905,    691136,       671,      8385
         1,   1188.58,         1,         2,         0,         0,   696.242,      1368,    19.332,        65,   137.152,        12,      1.33,        12,   604.842,        16,       594,         6,         0,         0,   559.936,        16,       549,         6,         4,     8.862,        54,    431960,    365015,    188905,    691136,       671,      8385
         1,   2659.91,         1,         4,         0,         0,   3873.56,      6570,   250.019,       575,   159.594,        25,     4.467,        25,   1739.94,        27,      1713,        16,         0,         0,   1753.52,        27,      1726,        16,         6,    22.613,       102,    431960,    365015,    188905,    691136,       671,      8385
         1,   1183.85,         1,         4,         0,         0,   1013.42,      1618,    26.511,        80,   130.652,        18,     2.489,        18,    1055.5,        20,      1037,        11,         0,         0,   1006.86,        20,       992,        11,         2,     4.857,        33,    431960,    365015,    188905,    691136,       671,      8385
         1,   1717.57,         1,         5,         0,         0,   1907.14,      3775,    63.869,       134,    133.36,        16,     2.219,        16,   1302.65,        20,      1284,        12,         0,         0,   1440.02,        20,      1420,        12,         1,     1.052,        25,    431960,    365015,    188905,    691136,       671,      8385
         1,   498.704,         1,         2,         0,         0,    40.411,        64,     4.407,        17,   126.925,         9,     0.646,         9,   385.923,        13,       378,         4,         0,         0,   384.787,        13,       378,         4,         2,     3.163,        45,    431960,    365015,    188905,    691136,       671,      8385
         1,   362.933,         1,         2,         0,         0,   162.932,       229,     4.379,        18,   131.491,         7,     0.535,         7,   498.298,         9,       490,         3,         0,         0,    469.13,         9,       462,         3,         1,     1.818,        17,    431960,    365015,    188905,    691136,       671,      8385
         1,   1830.61,         1,         4,         0,         0,   2064.82,      3476,    73.556,       215,   129.424,        20,     2.909,        20,   1447.57,        22,      1428,        13,         0,         0,   1449.04,        22,      1429,        13,         2,     3.963,        42,    431960,    365015,    188905,    691136,       671,      8385
         1,   1254.15,         1,         5,         0,         0,   900.571,      1454,    26.426,        75,    134.63,        20,     3.788,        20,   2088.97,        22,      2063,        16,         0,         0,    2165.9,        22,      2141,        16,         1,     5.152,        48,    431960,    365015,    188905,    691136,       671,      8385
         1,   2522.38,         1,         6,         0,         0,   3359.68,      6144,   154.777,       391,   146.858,        38,     7.395,        38,   7539.08,        40,      7498,        27,         0,         0,   7629.99,        40,      7588,        27,         4,    15.125,       101,    431960,    365015,    188905,    691136,       671,      8385
         1,   1330.39,         1,         2,         0,         0,    1122.9,      2039,    28.463,        94,   150.166,        12,     1.159,        12,   765.542,        14,       755,         5,         0,         0,   620.741,        14,       613,         5,         3,     7.853,        73,    431960,    365015,    188905,    691136,       671,      8385
         1,   3902.71,         2,         4,         0,         0,   7208.24,     13497,    458.54,       969,   174.533,       152,    36.169,       152,   8221.95,        65,      8143,        46,         0,         0,      8323,        65,      8244,        46,        11,    15.451,       102,    431960,    365015,    188905,    691136,       671,      8385
         1,   685.057,         1,         4,         0,         0,   581.702,      1093,      6.13,        24,   149.522,        14,     1.728,        14,   910.414,        16,       896,         9,         0,         0,    906.98,        16,       896,         9,         1,     3.251,        21,    431960,    365015,    188905,    691136,       671,      8385
         1,   1650.37,         1,         5,         0,         0,   1630.02,      2786,    39.258,       118,   135.538,        19,     3.832,        19,   1678.99,        21,      1654,        12,         0,         0,   1765.19,        21,      1732,        12,         4,    11.669,        44,    431960,    365015,    188905,    691136,       671,      8385
         1,   2070.19,         1,         4,         0,         0,   2443.61,      4658,    88.178,       245,   164.477,        21,     3.638,        21,   1247.79,        23,      1225,        13,         0,         0,   1198.17,        23,      1175,        13,         5,    31.304,       107,    431960,    365015,    188905,    691136,       671,      8385
         1,   1547.49,         1,         4,         0,         0,   1312.24,      2350,    39.934,       112,    138.26,        31,     5.166,        31,   2537.35,        34,      2494,        21,         0,         0,   2407.82,        34,      2370,        21,         6,     2.449,        20,    431960,    365015,    188905,    691136,       671,      8385
         1,   2423.02,         1,         5,         0,         0,   3591.27,      6131,    90.774,       267,   137.397,        29,     5.094,        29,   1838.91,        33,      1808,        21,         0,         0,   1874.53,        33,      1841,        21,         5,     9.791,        45,    431960,    365015,    188905,    691136,       671,      8385
         1,   833.802,         1,         2,         0,         0,   901.641,      1505,     11.41,        38,   128.596,         7,     0.538,         7,   319.011,         9,       313,         3,         0,         0,   318.201,         9,       313,         3,         1,     1.704,        17,    431960,    365015,    188905,    691136,       671,      8385
         1,   2548.25,         1,         4,         0,         0,   3713.66,      7009,   162.501,       419,   147.046,        33,     7.837,        33,    3528.9,        35,      3490,        21,         0,         0,   3451.67,        35,      3411,        21,         8,    13.068,        92,    431960,    365015,    188905,    691136,       671,      8385
         1,       816,         1,         2,         0,         0,    631.82,      1081,     6.074,        23,   131.495,         5,     0.067,         5,   271.336,         8,       268,         2,         0,         0,   321.057,         8,       317,         2,         0,     0.328,        20,    431960,    365015,    188905,    691136,       671,      8385
         1,     410.8,         1,         2,         0,         0,   621.079,       938,     6.876,        20,   147.482,         9,     0.849,         9,   525.279,        12,       513,         5,         0,         0,   605.397,        12,       596,         5,         2,     2.807,        21,    431960,    365015,    188905,    691136,       671,      8385
         1,   2535.74,         1,         3,         0,         0,   3206.36,      6487,   106.188,       306,   135.281,        22,     3.524,        22,   1901.41,        25,      1874,        18,         0,         0,    1960.9,        25,      1924,        18,         1,     4.601,        56,    431960,    365015,    188905,    691136,       671,      8385
         1,    2270.8,         1,         4,         0,         0,   2597.03,      4660,    86.798,       262,    131.47,        22,     3.087,        22,   1299.99,        26,      1280,        13,         0,         0,   1297.43,        26,      1276,        13,         6,      7.81,        51,    431960,    365015,    188905,    691136,       671,      8385
         1,   434.079,         1,         2,         0,         0,   175.035,       327,     4.888,        16,   146.155,         7,     0.364,         7,    433.68,        10,       426,         3,         0,         0,   435.937,        10,       430,         3,         1,     2.458,        37,    431960,    365015,    188905,    691136,       671,      8385
         1,   2908.51,         1,         4,         0,         0,   3807.06,      7392,   177.549,       479,   134.075,        22,     4.019,        22,   2775.61,        25,      2750,        15,         0,         0,   2714.28,        25,      2689,        15,         5,     5.249,        28,    431960,    365015,    188905,    691136,       671,      8385
         1,    4745.7,         1,         6,         0,         0,   9959.75,     19428,   502.622,      1230,   143.727,        53,    10.165,        53,   4733.78,        56,      4658,        40,         0,         0,   5047.18,        56,      4986,        40,         8,    17.614,       132,    431960,    365015,    188905,    691136,       671,      8385
         1,    973.15,         1,         4,         0,         0,   853.737,      1608,     9.565,        34,   195.029,        12,     2.005,        12,   918.541,        14,       906,         8,         0,         0,   863.616,        14,       851,         8,         0,     3.909,        21,    431960,    365015,    188905,    691136,       671,      8385
         1,   4831.12,         1,        11,         0,         0,   11147.4,     20568,   693.765,      1396,   233.816,       121,    43.735,       121,   8816.41,       121,      8667,        91,         0,         0,   8909.21,       121,      8732,        91,        19,     3.064,        20,    431960,    365015,    188905,    691136,       671,      8385
         1,    1192.7,         1,         3,         0,         0,    654.29,      1180,    26.623,        53,   129.275,        12,      1.71,        12,   864.378,        15,       850,         8,         0,         0,   1159.68,        15,      1146,         8,         1,     0.981,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   1735.71,         1,         4,         0,         0,   1671.26,      2866,    49.515,       131,   131.461,        17,     2.497,        17,   1024.32,        20,      1005,        11,         0,         0,   1040.43,        20,      1024,        11,         3,     0.235,        11,    431960,    365015,    188905,    691136,       671,      8385
         1,   890.684,         1,         3,         0,         0,   830.722,      1429,     13.47,        48,   134.354,        13,     1.981,        13,   980.696,        16,       963,        10,         0,         0,   974.138,        16,       960,        10,         2,     3.231,        13,    431960,    365015,    188905,    691136,       671,      8385
         1,   1101.28,         1,         3,         0,         0,   1281.84,      2010,    15.836,        51,   133.535,        17,     2.814,        17,   1329.89,        21,      1309,        12,         0,         0,   1214.66,        21,      1197,        12,         3,     3.591,        24,    431960,    365015,    188905,    691136,       671,      8385
         1,   2572.99,         1,         6,         0,         0,   3435.36,      6032,   117.089,       283,   136.871,        25,     4.231,        25,    1867.6,        27,      1843,        16,         0,         0,   1656.84,        27,      1634,        16,         6,     7.523,        56,    431960,    365015,    188905,    691136,       671,      8385
         1,   2821.71,         1,         4,         0,         0,   3321.03,      6380,   177.801,       471,   166.655,       111,    24.291,       111,   1963.31,        33,      1924,        20,         0,         0,   1967.67,        33,      1931,        20,         4,     9.781,        72,    431960,    365015,    188905,    691136,       671,      8385
         1,    1824.7,         1,         5,         0,         0,   1782.01,      3210,    58.911,       171,   191.382,        28,      4.32,        28,   2450.58,        30,      2425,        18,         0,         0,   2525.93,        30,      2500,        18,         5,     5.355,        26,    431960,    365015,    188905,    691136,       671,      8385
         1,    2143.4,         1,         3,         0,         0,   2245.16,      4263,    83.181,       236,   132.828,        19,     2.344,        19,   1001.24,        21,       983,        10,         0,         0,   860.765,        21,       846,        10,         4,      9.72,        72,    431960,    365015,    188905,    691136,       671,      8385
         1,   1590.95,         1,         3,         0,         0,   1715.04,      2955,    36.462,       114,   131.267,        12,     1.914,        12,   808.357,        14,       795,         7,         0,         0,    814.43,        14,       801,         7,         1,     3.649,        26,    431960,    365015,    188905,    691136,       671,      8385
         1,   1325.92,         1,         4,         0,         0,   1346.85,      2474,    25.497,        84,   130.458,        19,     3.007,        19,   1475.29,        21,      1455,        13,         0,         0,   1477.57,        21,      1461,        13,         1,     0.723,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,    1406.2,         1,         5,         0,         0,   1221.66,      2104,     41.04,        83,   137.161,        34,     5.749,        34,   3194.97,        37,      3153,        28,         0,         0,   3191.47,        37,      3152,        28,         4,     3.483,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   2844.12,         1,         8,         0,         0,   3711.41,      7091,   183.565,       486,   166.481,       100,     20.04,       100,   3990.96,        57,      3926,        43,         0,         0,   4032.51,        57,      3968,        43,         8,    17.497,       105,    431960,    365015,    188905,    691136,       671,      8385
         1,   1478.26,         1,         3,         0,         0,   1495.46,      2512,    45.813,       135,   133.047,        14,     2.261,        14,   810.132,        16,       794,         8,         0,         0,   764.544,        16,       749,         8,         3,     1.974,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   2409.49,         1,         3,         0,         0,   2369.24,      4506,    81.369,       219,   142.165,        15,     2.076,        15,   926.877,        17,       911,         9,         0,         0,   911.989,        17,       897,         9,         2,     1.754,        16,    431960,    365015,    188905,    691136,       671,      8385
         1,   2479.26,         1,         3,         0,         0,   2978.71,      5586,   111.953,       331,   136.531,        15,     2.027,        15,   1137.85,        19,      1121,        10,         0,         0,   1126.44,        19,      1111,        10,         4,    15.796,       101,    431960,    365015,    188905,    691136,       671,      8385
         1,   2633.56,         1,         5,         0,         0,    3381.6,      6133,   151.002,       362,   135.585,        21,     3.335,        21,   1981.35,        23,      1960,        13,         0,         0,   1982.74,        23,      1962,        13,         3,    22.736,       190,    431960,    365015,    188905,    691136,       671,      8385
         1,   165.215,         1,         2,         0,         0,    30.507,        54,     0.997,         9,   124.934,         1,     0.024,         1,     1.001,         7,         0,         0,         0,         0,     0.837,         7,         0,         0,         0,      0.25,        14,    431960,    365015,    188905,    691136,       671,      8385
         1,   746.719,         1,         3,         0,         0,   450.715,       800,     9.933,        37,   155.844,        12,     1.519,        12,   857.712,        14,       844,         7,         0,         0,   841.131,        14,       829,         7,         2,      4.87,        29,    431960,    365015,    188905,    691136,       671,      8385
         1,   1001.39,         1,         3,         0,         0,   981.428,      1547,     28.08,        81,   146.615,        12,     1.665,        12,   880.091,        17,       863,         8,         0,         0,   841.881,        17,       826,         8,         3,    14.627,       109,    431960,    365015,    188905,    691136,       671,      8385
         1,    2419.2,         1,         5,         0,         0,   3056.97,      5168,    122.69,       289,   153.591,        35,     8.127,        35,   2750.25,        37,      2709,        24,         0,         0,   2890.36,        37,      2853,        24,         6,     7.747,        51,    431960,    365015,    188905,    691136,       671,      8385
         1,   3616.18,         1,         6,         0,         0,   5609.89,     10462,   333.144,       650,   145.451,        56,    12.257,        56,    5264.1,        63,      5188,        50,         0,         0,   5336.67,        63,      5257,        50,         3,     1.543,        23,    431960,    365015,    188905,    691136,       671,      8385
         1,   1911.24,         1,         2,         0,         0,   1914.65,      3187,    67.782,       199,   129.271,        13,     1.598,        13,   699.623,        15,       686,         7,         0,         0,   721.984,        15,       709,         7,         3,     5.997,        39,    431960,    365015,    188905,    691136,       671,      8385
         1,   1209.39,         1,         3,         0,         0,   445.351,       818,    15.024,        52,   133.189,        13,     2.417,        13,   961.615,        15,       946,         8,         0,         0,   998.953,        15,       983,         8,         3,     2.356,        10,    431960,    365015,    188905,    691136,       671,      8385
         1,   5170.76,         1,        12,         0,         0,   8113.34,     16160,   657.861,      1144,   233.437,       149,    51.811,       149,   18401.9,       151,     18207,       119,         0,         0,   22616.6,       151,     22434,       119,        18,     5.056,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   5125.95,         1,         8,         0,         0,     10312,     19466,   652.291,      1514,   158.558,        70,    15.514,        70,   5427.67,        72,      5351,        53,         0,         0,   5572.28,        72,      5496,        53,        11,     9.088,        55,    431960,    365015,    188905,    691136,       671,      8385
         1,   3131.34,         1,         6,         0,         0,    5018.5,      9226,   221.492,       538,   219.128,        75,    17.678,        75,   6944.68,        77,      6857,        60,         0,         0,   7237.52,        77,      7140,        60,         8,     8.103,        46,    431960,    365015,    188905,    691136,       671,      8385
         1,    294.81,         1,         2,         0,         0,    50.826,        84,     3.537,        15,   126.441,         4,     0.036,         4,    192.42,         7,       189,         2,         0,         0,   194.438,         7,       192,         2,         0,     0.232,        12,    431960,    365015,    188905,    691136,       671,      8385
         1,   4157.34,         1,         8,         0,         0,    8505.5,     16383,   539.127,       980,   171.654,        56,    13.213,        56,   5041.07,        60,      4979,        41,         0,         0,   5370.38,        60,      5306,        41,         7,    16.317,       145,    431960,    365015,    188905,    691136,       671,      8385
         1,   3604.85,         1,         7,         0,         0,   6568.61,     12453,   324.828,       814,    174.02,        98,    24.848,        98,    8045.4,        73,      7965,        55,         0,         0,    7964.7,        73,      7886,        55,         8,    14.182,       116,    431960,    365015,    188905,    691136,       671,      8385
         1,    959.04,         1,         4,         0,         0,   582.096,       964,    23.569,        69,   130.332,        16,     1.981,        16,   777.686,        19,       764,         8,         0,         0,   777.157,        19,       763,         8,         5,     5.739,        41,    431960,    365015,    188905,    691136,       671,      8385
         1,   1150.46,         1,         2,         0,         0,   758.462,      1351,    18.155,        59,   131.113,        11,     1.272,        11,   252.162,        14,       236,         4,         0,         0,   271.962,        14,       254,         4,         2,     3.655,        25,    431960,    365015,    188905,    691136,       671,      8385
         1,   2199.79,         1,         5,         0,         0,   2377.94,      4288,    103.23,       292,    144.04,        27,     4.729,        27,   1732.35,        31,      1705,        17,         0,         0,   1776.08,        31,      1746,        17,         6,     3.339,        37,    431960,    365015,    188905,    691136,       671,      8385
         1,    932.82,         1,         4,         0,         0,   881.104,      1542,     12.73,        47,   131.978,        16,     2.045,        16,   1750.07,        20,      1732,        12,         0,         0,   1681.73,        20,      1665,        12,         2,     2.973,        16,    431960,    365015,    188905,    691136,       671,      8385
         1,   1972.78,         1,         5,         0,         0,   2005.12,      3788,    56.045,       177,   142.139,        28,     5.364,        28,   2825.76,        36,      2788,        25,         0,         0,   2842.86,        36,      2806,        25,         6,     5.005,        20,    431960,    365015,    188905,    691136,       671,      8385
         1,   3442.82,         1,         6,         0,         0,   5312.53,     10082,   219.416,       588,   139.224,        39,     7.863,        39,   3589.17,        40,      3545,        28,         0,         0,   3640.22,        40,      3598,        28,         5,     3.087,        32,    431960,    365015,    188905,    691136,       671,      8385
         1,   4469.64,         2,         6,         0,         0,   9077.34,     17289,    623.88,      1350,   258.887,       212,    72.392,       212,     22813,       140,     22640,       111,         0,         0,   22527.7,       140,     22353,       111,        16,    27.124,       143,    431960,    365015,    188905,    691136,       671,      8385
         1,   931.617,         1,         3,         0,         0,   621.165,      1078,    19.486,        60,   130.142,        11,     1.499,        11,   952.673,        15,       940,         7,         0,         0,   968.019,        15,       957,         7,         2,     0.203,        11,    431960,    365015,    188905,    691136,       671,      8385
         1,   2326.44,         1,         6,         0,         0,   2753.98,      5510,   137.272,       322,   139.049,        35,     5.873,        35,   2068.94,        37,      2032,        20,         0,         0,    2019.1,        37,      1986,        20,        10,    19.112,       113,    431960,    365015,    188905,    691136,       671,      8385
         1,   1604.91,         1,         3,         0,         0,      1361,      2551,    29.676,       102,   131.192,        20,     2.428,        20,   1273.69,        24,      1257,        10,         0,         0,   1578.37,        24,      1559,        10,         6,    12.145,       103,    431960,    365015,    188905,    691136,       671,      8385
         1,   1658.47,         1,         4,         0,         0,   1674.24,      2921,    38.149,       119,   136.029,        25,     4.668,        25,    2402.7,        28,      2376,        20,         0,         0,   2325.45,        28,      2297,        20,         2,     6.461,        44,    431960,    365015,    188905,    691136,       671,      8385
         1,   3593.79,         1,         6,         0,         0,   6166.21,     12138,   313.799,       773,   151.448,        46,     8.836,        46,   4938.84,        48,      4890,        32,         0,         0,   5025.29,        48,      4974,        32,         7,     1.315,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   2055.02,         1,         3,         0,         0,   1752.79,      2696,    79.899,       225,   136.972,        24,     4.124,        24,   1766.65,        26,      1741,        15,         0,         0,   1916.73,        26,      1889,        15,         5,     7.427,        48,    431960,    365015,    188905,    691136,       671,      8385
         1,   2364.45,         1,         4,         0,         0,   2580.64,      4709,    80.799,       217,   134.514,        20,     2.781,        20,   1219.52,        21,      1200,         9,         0,         0,   1238.47,        21,      1215,         9,         6,    20.865,       149,    431960,    365015,    188905,    691136,       671,      8385
         1,   2445.19,         1,         4,         0,         0,   3636.75,      5771,   134.186,       254,   145.083,        36,     6.162,        36,   1661.27,        24,      1636,        16,         0,         0,   1585.99,        24,      1558,        16,         1,      2.58,        14,    431960,    365015,    188905,    691136,       671,      8385
         1,   2259.21,         1,         3,         0,         0,   2687.23,      5055,    69.445,       215,   128.237,        16,     2.346,        16,   1044.81,        18,      1028,        10,         0,         0,   1106.05,        18,      1089,        10,         2,    21.839,       156,    431960,    365015,    188905,    691136,       671,      8385
         1,   2043.65,         1,         6,         0,         0,    2699.1,      4828,    83.082,       229,   134.712,        20,     3.447,        20,   1849.93,        22,      1824,        14,         0,         0,   1797.36,        22,      1777,        14,         2,     5.255,        59,    431960,    365015,    188905,    691136,       671,      8385
         1,   3111.41,         1,         5,         0,         0,   4547.11,      9350,   231.211,       439,   178.626,        85,    17.543,        85,   3380.96,        45,      3336,        31,         0,         0,   3420.06,        45,      3371,        31,         5,    10.282,        63,    431960,    365015,    188905,    691136,       671,      8385
         1,   1161.18,         1,         4,         0,         0,   1442.66,      2441,     20.31,        70,   148.603,        10,     1.264,        10,   887.729,        14,       876,         7,         0,         0,   965.389,        14,       954,         7,         1,     8.118,        66,    431960,    365015,    188905,    691136,       671,      8385
         1,   936.313,         1,         4,         0,         0,   495.927,       955,    10.868,        42,   139.312,        10,     1.127,        10,   546.828,        12,       536,         5,         0,         0,   542.688,        12,       534,         5,         1,     2.467,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   2439.32,         1,         4,         0,         0,   2899.74,      5716,   162.078,       421,   135.994,        27,     4.551,        27,    2103.1,        30,      2073,        19,         0,         0,   2087.61,        30,      2055,        19,         4,     5.071,        53,    431960,    365015,    188905,    691136,       671,      8385
         1,   3601.94,         1,         6,         0,         0,   5983.83,     11319,   247.991,       668,   201.596,       175,    37.993,       175,   7059.86,        60,      6995,        44,         0,         0,   8613.88,        60,      8554,        44,         8,    10.098,        69,    431960,    365015,    188905,    691136,       671,      8385
         1,   3044.49,         1,         3,         0,         0,   4441.81,      8235,   222.638,       558,   145.896,        48,     9.967,        48,   4071.08,        51,      4015,        37,         0,         0,   4604.15,        51,      4543,        37,         7,     3.712,        26,    431960,    365015,    188905,    691136,       671,      8385
         1,   2949.08,         1,         6,         0,         0,   4839.89,      9168,   227.994,       509,   146.942,        31,     6.529,        31,   2306.25,        35,      2274,        22,         0,         0,   2315.01,        35,      2279,        22,         7,     2.331,        14,    431960,    365015,    188905,    691136,       671,      8385
         1,   565.884,         1,         2,         0,         0,    64.243,       111,     5.062,        17,    125.63,         6,     0.213,         6,   203.456,         8,       198,         2,         0,         0,   201.807,         8,       198,         2,         0,      1.03,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   2320.96,         1,         5,         0,         0,   3341.89,      6282,    89.269,       256,   159.004,        27,     5.567,        27,   2571.82,        30,      2542,        20,         0,         0,   2877.36,        30,      2850,        20,         5,     3.965,        35,    431960,    365015,    188905,    691136,       671,      8385
         1,   2204.12,         1,         3,         0,         0,    2438.7,      4478,    85.169,       229,    130.85,        11,     1.297,        11,   744.022,        15,       734,         6,         0,         0,   762.697,        15,       752,         6,         2,     4.212,        41,    431960,    365015,    188905,    691136,       671,      8385
         1,   1843.36,         1,         3,         0,         0,   1620.19,      2642,    55.555,       158,   132.077,        15,     1.611,        15,   774.958,        18,       761,         6,         0,         0,   768.013,        18,       756,         6,         4,    22.397,       181,    431960,    365015,    188905,    691136,       671,      8385
         1,   2253.18,         1,         7,         0,         0,   2624.35,      4654,   100.548,       261,   143.283,        43,     8.304,        43,   3970.89,        47,      3922,        31,         0,         0,   3904.97,        47,      3858,        31,         7,    15.564,       136,    431960,    365015,    188905,    691136,       671,      8385
         1,   273.339,         1,         2,         0,         0,    14.897,        37,      0.78,         7,       127,         1,     0.024,         1,     0.947,         5,         0,         0,         0,         0,     0.655,         5,         0,         0,         0,     0.033,         6,    431960,    365015,    188905,    691136,       671,      8385
         1,   2697.23,         1,         4,         0,         0,   3318.22,      6564,   136.033,       377,    139.92,        42,     7.974,        42,    3951.4,        43,      3907,        27,         0,         0,   4163.52,        43,      4122,        27,        10,     2.453,        18,    431960,    365015,    188905,    691136,       671,      8385
         1,   771.319,         1,         3,         0,         0,    35.635,        73,     9.838,        34,    128.84,        14,     2.094,        14,    920.89,        18,       906,         8,         0,         0,   913.179,        18,       899,         8,         4,     2.635,        29,    431960,    365015,    188905,    691136,       671,      8385
         1,    2557.9,         1,         3,         0,         0,   3245.88,      6551,    99.554,       291,   131.264,        15,      1.78,        15,   1065.18,        19,      1047,         8,         0,         0,   889.714,        19,       877,         8,         4,     5.786,        38,    431960,    365015,    188905,    691136,       671,      8385
         1,   2093.06,         1,         3,         0,         0,    1973.4,      3224,    85.291,       244,    181.58,        38,     9.829,        38,   3496.08,        40,      3452,        32,         0,         0,   3615.15,        40,      3568,        32,         4,     6.667,        22,    431960,    365015,    188905,    691136,       671,      8385
         1,   1576.23,         1,         2,         0,         0,   1430.79,      2472,    48.489,       131,   142.849,        11,     1.803,        11,   299.648,        11,       291,         3,         0,         0,   313.205,        11,       304,         3,         3,     7.603,        51,    431960,    365015,    188905,    691136,       671,      8385
         1,   1987.24,         2,         2,         0,         0,   1928.27,      3522,    97.785,       234,   152.574,        67,    15.363,        67,   1367.65,        23,      1340,        12,         0,         0,   1353.17,        23,      1327,        12,         5,     5.207,        29,    431960,    365015,    188905,    691136,       671,      8385
         1,   2347.18,         1,        11,         0,         0,   2351.16,      4418,    90.826,       258,   170.999,        49,    13.542,        49,    3863.5,        53,      3806,        40,         0,         0,   3983.56,        53,      3924,        40,         7,     6.627,        54,    431960,    365015,    188905,    691136,       671,      8385
         1,   1537.01,         1,         5,         0,         0,   993.379,      1608,    31.357,        94,   132.498,        17,     2.076,        17,   1409.44,        19,      1388,        11,         0,         0,   1149.81,        19,      1133,        11,         3,    15.925,       119,    431960,    365015,    188905,    691136,       671,      8385
         1,   976.109,         1,         4,         0,         0,   885.129,      1638,     12.91,        39,   142.259,        10,     1.378,        10,   691.418,        14,       678,         6,         0,         0,    672.85,        14,       662,         6,         2,     2.075,        17,    431960,    365015,    188905,    691136,       671,      8385
         1,   636.425,         1,         2,         0,         0,   289.377,       550,     8.489,        29,   126.609,         9,     1.214,         9,    694.23,        12,       684,         5,         0,         0,   660.347,        12,       651,         5,         3,     2.249,        11,    431960,    365015,    188905,    691136,       671,      8385
         1,   3026.29,         1,         3,         0,         0,   4486.17,      7864,   203.397,       507,   135.284,        27,     3.887,        27,   1797.16,        30,      1765,        16,         0,         0,   2153.14,        30,      2124,        16,         8,    22.028,       126,    431960,    365015,    188905,    691136,       671,      8385
         1,   368.049,         1,         2,         0,         0,   372.224,       585,     6.274,        28,   157.268,         7,     0.667,         7,   827.493,         9,       817,         3,         0,         0,   569.225,         9,       562,         3,         1,     2.438,        17,    431960,    365015,    188905,    691136,       671,      8385
         1,   944.536,         1,         4,         0,         0,   792.581,      1277,    13.638,        38,   132.868,        11,     1.253,        11,   782.338,        15,       769,         7,         0,         0,    777.53,        15,       768,         7,         1,     1.384,        32,    431960,    365015,    188905,    691136,       671,      8385
         1,   1429.88,         1,         2,         0,         0,   962.743,      1821,     23.69,        78,    160.79,         9,     1.007,         9,   521.419,        11,       513,         4,         0,         0,   536.036,        11,       527,         4,         2,     2.804,        31,    431960,    365015,    188905,    691136,       671,      8385
         1,   1218.85,         1,         3,         0,         0,   1139.96,      2044,    22.908,        73,   141.087,        13,      1.76,        13,   600.363,        15,       587,         8,         0,         0,   595.704,        15,       582,         8,         2,      6.41,        46,    431960,    365015,    188905,    691136,       671,      8385
         1,   531.956,         1,         2,         0,         0,   527.442,       938,     7.564,        23,   136.129,         7,     0.685,         7,   371.262,         9,       363,         3,         0,         0,   305.888,         9,       300,         3,         1,     2.038,        17,    431960,    365015,    188905,    691136,       671,      8385
