         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   55.6623,         1,         4,         0,         0,   161.533,       394,    38.354,        69,    14.853,        11,    12.073,        11,   613.323,        12,       597,         5,         0,         0,   510.365,        12,       496,         5,         1,     9.431,        49,   22016.1,     27283,     23223,     51413,        63,       157
         1,   53.8516,         1,         2,         0,         0,   137.358,       348,    47.545,        53,    13.587,         6,     0.687,         6,     6.789,         7,         0,         0,         0,         0,     6.333,         7,         0,         0,         0,     6.592,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   40.1622,         2,         2,         0,         0,   354.233,       718,    36.413,        99,    52.534,       112,    32.505,       112,   1032.77,        20,      1012,        11,         0,         0,   1027.44,        20,      1008,        11,         3,     7.907,        59,   22016.1,     27283,     23223,     51413,        63,       157
         1,         3,         1,         2,         0,         0,    33.555,        87,     0.358,         8,    12.119,         1,     0.018,         1,     0.604,         8,         0,         0,         0,         0,     0.491,         8,         0,         0,         0,      1.98,        48,   22016.1,     27283,     23223,     51413,        63,       157
         1,    119.62,         5,         2,         0,         0,     130.8,       144,    82.846,       144,   2148.89,      3728,   1685.37,      3728,    8013.6,       107,      7819,        88,         0,         0,   7444.65,       107,      7259,        88,         5,    32.334,       137,   22016.1,     27283,     23223,     51413,        63,       157
         1,   50.4522,         2,         4,         0,         0,    107.05,       203,    42.054,        96,    36.915,        86,    21.171,        86,   2721.56,        44,      2677,        29,         0,         0,   2687.75,        44,      2639,        29,         9,    16.885,       127,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.8885,         1,         3,         0,         0,   128.502,       219,    17.037,        54,    12.598,        11,     1.001,        11,    255.38,        14,       248,         4,         0,         0,   252.493,        14,       245,         4,         3,     3.584,        48,   22016.1,     27283,     23223,     51413,        63,       157
         1,   1.41421,         1,         2,         0,         0,    62.279,        46,    15.188,         9,    11.384,         4,      0.04,         4,   199.548,         7,       193,         2,         0,         0,   186.459,         7,       182,         2,         0,     0.116,        12,   22016.1,     27283,     23223,     51413,        63,       157
         1,   95.5645,         6,         5,         0,         0,   181.785,       414,   152.272,       349,   761.919,      1886,   714.189,      1886,   14830.9,       211,     14558,       163,         0,         0,   17035.2,       211,     16738,       163,        24,     28.62,       168,   22016.1,     27283,     23223,     51413,        63,       157
         1,    6.7082,         1,         2,         0,         0,    100.19,       200,     5.544,        26,    12.546,         9,     0.641,         9,   345.276,        12,       339,         4,         0,         0,   342.002,        12,       337,         4,         2,     2.395,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,    189.65,         8,         8,         0,         0,   182.199,       414,   151.556,       367,   3000.06,      6109,   2626.13,      6109,   19767.3,       254,     19358,       194,         0,         0,   18308.4,       254,     17922,       194,        31,    34.959,       130,   22016.1,     27283,     23223,     51413,        63,       157
         1,    43.718,         2,         4,         0,         0,   109.937,       245,    41.476,       114,    76.779,       196,    56.721,       196,   1849.25,        59,      1792,        35,         0,         0,   1838.78,        59,      1782,        35,        19,     0.028,         3,   22016.1,     27283,     23223,     51413,        63,       157
         1,   50.6063,         1,         2,         0,         0,    37.993,       119,      6.73,        44,    14.543,        25,     2.641,        25,   772.387,        28,       756,        12,         0,         0,   726.234,        28,       712,        12,        10,    25.666,       178,   22016.1,     27283,     23223,     51413,        63,       157
         1,   54.7814,         1,         2,         0,         0,   213.042,       376,    30.062,        63,    12.474,         6,     0.669,         6,     6.555,         7,         0,         0,         0,         0,     5.967,         7,         0,         0,         0,     6.424,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   86.8251,         2,         4,         0,         0,   139.752,       335,    45.777,       165,   157.031,       401,   122.583,       401,   5348.34,       106,      5229,        79,         0,         0,   5274.65,       106,      5158,        79,        18,     1.668,        15,   22016.1,     27283,     23223,     51413,        63,       157
         1,   18.6815,         1,         2,         0,         0,    54.651,        80,     7.554,        25,    12.117,         7,      0.22,         7,   268.494,        10,       264,         3,         0,         0,   244.721,        10,       240,         3,         1,     0.895,        25,   22016.1,     27283,     23223,     51413,        63,       157
         1,   66.6408,         4,         2,         0,         0,    76.457,       189,    19.183,        70,   219.369,       576,   163.491,       576,   3310.57,        56,      3258,        36,         0,         0,   3347.32,        56,      3299,        36,        14,     13.71,        74,   22016.1,     27283,     23223,     51413,        63,       157
         1,   92.6452,         6,         5,         0,         0,   606.345,      1090,   286.544,       666,   4438.51,      8127,   4135.84,      8127,   22545.9,       233,     22239,       186,         0,         0,   22398.2,       233,     22092,       186,        36,    79.091,       513,   22016.1,     27283,     23223,     51413,        63,       157
         1,   69.5292,         2,         9,         0,         0,   198.981,       282,    88.915,       166,   169.891,       363,   135.704,       363,   5959.46,        93,      5836,        67,         0,         0,    5426.5,        93,      5319,        67,        20,    29.863,       173,   22016.1,     27283,     23223,     51413,        63,       157
         1,   72.1388,         4,         2,         0,         0,    61.824,       139,    46.983,       116,   450.488,       718,   322.787,       718,   1975.97,        38,      1927,        31,         0,         0,   2047.49,        38,      1999,        31,         3,     4.934,        15,   22016.1,     27283,     23223,     51413,        63,       157
         1,   103.567,         2,         7,         0,         0,   420.126,       600,   115.138,       239,   2328.08,      4620,    2028.5,      4620,   7699.45,       118,      7539,        86,         0,         0,    7551.3,       118,      7400,        86,        26,     4.627,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   53.3104,         1,         2,         0,         0,    23.335,        85,     4.627,        36,    14.716,        27,     2.963,        27,    1124.9,        30,      1107,        13,         0,         0,   1118.72,        30,      1102,        13,        11,      9.89,        85,   22016.1,     27283,     23223,     51413,        63,       157
         1,   2.23607,         1,         2,         0,         0,   105.902,       204,     2.092,        11,    12.171,         6,     0.432,         6,   270.606,         9,       266,         3,         0,         0,   245.932,         9,       241,         3,         1,       4.4,        37,   22016.1,     27283,     23223,     51413,        63,       157
         1,   47.7573,         3,         4,         0,         0,    86.962,       159,    25.737,        61,   384.623,       795,   331.483,       795,   1332.11,        37,      1282,        24,         0,         0,   1365.78,        37,      1320,        24,         8,     6.451,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,   76.1183,         3,         2,         0,         0,   151.471,       371,    52.724,       120,   126.465,       232,    92.747,       232,   5265.64,        63,      5193,        38,         0,         0,   5856.35,        63,      5784,        38,        12,    26.002,       140,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.3059,         1,         2,         0,         0,   374.168,       642,    62.542,       207,    14.916,        23,     2.562,        23,   781.003,        23,       766,         9,         0,         0,    734.47,        23,       721,         9,         8,    23.153,       202,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.9258,         1,         2,         0,         0,   105.437,       191,    21.974,        50,    13.138,        11,     1.619,        11,    351.64,        13,       342,         5,         0,         0,   305.337,        13,       297,         5,         3,     8.983,        65,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.1725,         1,         2,         0,         0,    35.501,        85,    41.717,        46,    15.244,        27,     2.935,        27,   1179.19,        30,      1161,        13,         0,         0,   1214.79,        30,      1197,        13,        11,     9.611,        85,   22016.1,     27283,     23223,     51413,        63,       157
         1,         3,         1,         2,         0,         0,    88.078,       133,     1.122,         9,    17.443,         4,     0.065,         4,   123.734,         7,       121,         2,         0,         0,   175.398,         7,       172,         2,         0,     6.056,        46,   22016.1,     27283,     23223,     51413,        63,       157
         1,   58.4036,         3,         6,         0,         0,   687.052,       953,   217.155,       493,   1250.11,      2202,   1099.33,      2202,   5652.26,       101,      5556,        62,         0,         0,   5495.92,       101,      5397,        62,        23,    25.088,       204,   22016.1,     27283,     23223,     51413,        63,       157
         1,        25,         1,         2,         0,         0,    91.503,        87,    14.184,        38,     13.62,         9,     1.613,         9,   286.788,        15,       275,         5,         0,         0,   235.767,        15,       224,         5,         2,     2.613,        11,   22016.1,     27283,     23223,     51413,        63,       157
         1,   136.436,         7,         5,         0,         0,   250.505,       383,   103.517,       228,      1965,      4730,   1786.51,      4730,   11931.8,       132,     11760,       115,         0,         0,   11981.4,       132,     11818,       115,        13,      8.47,        21,   22016.1,     27283,     23223,     51413,        63,       157
         1,   79.9481,         1,         5,         0,         0,   241.922,       405,   122.707,       307,   106.639,       257,    85.245,       257,   5240.98,        84,      5142,        59,         0,         0,   5047.67,        84,      4951,        59,        17,    29.228,       170,   22016.1,     27283,     23223,     51413,        63,       157
         1,   15.2315,         1,         2,         0,         0,   127.195,       244,    10.781,        29,    12.323,         8,     0.684,         8,    334.76,        11,       328,         4,         0,         0,   332.675,        11,       327,         4,         2,     4.692,        45,   22016.1,     27283,     23223,     51413,        63,       157
         1,   20.5183,         1,         2,         0,         0,     78.19,       144,     6.348,        24,    11.983,         7,      0.36,         7,    98.388,         8,        95,         1,         0,         0,    97.249,         8,        94,         1,         1,     2.035,        37,   22016.1,     27283,     23223,     51413,        63,       157
         1,        29,         1,         2,         0,         0,    100.29,       124,    20.077,        50,    12.458,         6,     0.763,         6,   187.803,         8,       181,         2,         0,         0,   230.107,         8,       224,         2,         0,     7.015,        54,   22016.1,     27283,     23223,     51413,        63,       157
         1,   117.853,         5,         4,         0,         0,   128.858,       321,    57.864,       189,   1495.12,      3242,   1341.85,      3242,     11488,       131,     11326,       113,         0,         0,   11411.1,       131,     11259,       113,        13,    16.526,        79,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.0294,         1,         2,         0,         0,    42.517,       124,     5.737,        26,    12.305,         7,     0.213,         7,     66.56,         8,        64,         1,         0,         0,    65.052,         8,        63,         1,         1,    24.488,       241,   22016.1,     27283,     23223,     51413,        63,       157
         1,    64.277,         2,         4,         0,         0,   260.939,       535,   138.482,       375,   669.601,       994,   634.318,       994,   6667.01,       131,      6510,        97,         0,         0,    6722.3,       131,      6554,        97,        24,    73.542,       404,   22016.1,     27283,     23223,     51413,        63,       157
         1,   38.6086,         2,         4,         0,         0,   141.376,       139,    45.825,        76,    38.432,        84,    19.853,        84,   2841.51,        37,      2798,        27,         0,         0,   2997.85,        37,      2950,        27,         5,     13.65,        92,   22016.1,     27283,     23223,     51413,        63,       157
         1,   134.592,         1,        10,         0,         0,   236.395,       432,   162.544,       375,   3954.12,      8248,    3549.2,      8248,   13858.9,       211,     13597,       157,         0,         0,   14144.3,       211,     13888,       157,        30,     4.458,        27,   22016.1,     27283,     23223,     51413,        63,       157
         1,   176.706,         7,        14,         0,         0,   182.037,       409,   154.228,       357,   3074.85,      6459,   3065.82,      6459,   23404.3,       322,     22928,       268,         0,         0,   24190.1,       322,     23689,       268,        31,     7.302,        29,   22016.1,     27283,     23223,     51413,        63,       157
         1,   11.7047,         1,         2,         0,         0,   101.647,       210,     1.473,         8,    13.816,         6,     0.311,         6,   181.214,         8,       177,         2,         0,         0,   179.623,         8,       176,         2,         0,     7.657,        66,   22016.1,     27283,     23223,     51413,        63,       157
         1,    45.607,         4,         2,         0,         0,    65.914,       119,    26.528,        88,   278.144,       726,   231.386,       726,   1751.49,        44,      1711,        27,         0,         0,   1807.57,        44,      1769,        27,        11,         7,        55,   22016.1,     27283,     23223,     51413,        63,       157
         1,   37.0135,         1,         2,         0,         0,    66.952,       163,    15.309,        54,    15.384,        29,     3.296,        29,   1280.26,        32,      1260,        14,         0,         0,   1272.81,        32,      1251,        14,        12,    11.138,        91,   22016.1,     27283,     23223,     51413,        63,       157
         1,     8.544,         1,         2,         0,         0,    57.329,        79,     3.095,        11,    12.529,         7,     1.236,         7,     303.7,        11,       296,         4,         0,         0,   300.309,        11,       293,         4,         0,     8.513,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   19.4165,         1,         2,         0,         0,    49.329,        54,     4.649,         9,    12.526,         5,     0.624,         5,   186.412,         7,       179,         2,         0,         0,   184.305,         7,       178,         2,         0,     1.749,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   12.7279,         1,         2,         0,         0,    58.113,       157,     4.789,        20,     11.91,         6,     0.217,         6,   121.919,        10,       119,         2,         0,         0,   119.997,        10,       117,         2,         0,     4.182,        47,   22016.1,     27283,     23223,     51413,        63,       157
         1,   56.3395,         2,         5,         0,         0,   104.797,       200,    43.296,       126,    45.205,       120,    27.956,       120,   2346.35,        44,      2288,        25,         0,         0,   2348.94,        44,      2304,        25,        11,    28.401,       195,   22016.1,     27283,     23223,     51413,        63,       157
         1,   30.4795,         1,         2,         0,         0,    178.83,       359,     38.66,       123,    12.118,         8,     0.656,         8,   269.202,        11,       263,         4,         0,         0,   265.839,        11,       260,         4,         2,      9.36,        77,   22016.1,     27283,     23223,     51413,        63,       157
         1,   79.5657,         4,         5,         0,         0,   344.941,       565,    89.222,       190,   2117.36,      3926,   1824.04,      3926,    8414.3,       104,      8276,        88,         0,         0,   8366.67,       104,      8224,        88,        10,    11.508,        74,   22016.1,     27283,     23223,     51413,        63,       157
         1,        15,         1,         2,         0,         0,    68.184,       141,     4.174,        20,    13.911,        15,     1.399,        15,   214.061,        16,       207,         4,         0,         0,   210.489,        16,       203,         4,         6,    20.745,       196,   22016.1,     27283,     23223,     51413,        63,       157
         1,   62.3939,         5,         2,         0,         0,     77.46,       187,    16.546,        68,   890.148,      2010,    737.18,      2010,   2643.17,        50,      2607,        27,         0,         0,    2714.9,        50,      2676,        27,        15,    17.306,       115,   22016.1,     27283,     23223,     51413,        63,       157
         1,   28.3019,         1,         2,         0,         0,    36.835,        79,     3.712,        16,    13.067,        13,     1.392,        13,   191.929,        14,       184,         3,         0,         0,   189.163,        14,       182,         3,         5,     5.073,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,    75.172,         5,         5,         0,         0,    224.42,       327,   111.422,       217,   458.988,      1042,   393.555,      1042,    5896.8,        88,      5796,        66,         0,         0,   6010.98,        88,      5908,        66,        16,    32.178,       167,   22016.1,     27283,     23223,     51413,        63,       157
         1,   16.2788,         1,         2,         0,         0,    78.862,       120,     6.764,        20,    12.548,         8,     0.509,         8,    177.04,        10,       171,         3,         0,         0,   173.836,        10,       169,         3,         1,     2.023,        28,   22016.1,     27283,     23223,     51413,        63,       157
         1,   61.4766,         2,         3,         0,         0,   183.841,       228,    80.627,       176,   238.154,       434,   189.868,       434,   2451.75,        51,      2386,        37,         0,         0,   2398.15,        51,      2335,        37,         4,    25.362,       175,   22016.1,     27283,     23223,     51413,        63,       157
         1,   12.0416,         1,         2,         0,         0,    64.406,       114,     0.384,         7,    12.555,         1,     0.023,         1,     0.574,         7,         0,         0,         0,         0,     0.453,         7,         0,         0,         0,     8.108,       103,   22016.1,     27283,     23223,     51413,        63,       157
         1,   20.2485,         1,         2,         0,         0,    24.882,        62,     3.814,        14,    12.716,         8,     0.778,         8,   119.038,        10,       112,         3,         0,         0,   117.089,        10,       111,         3,         1,     4.735,        46,   22016.1,     27283,     23223,     51413,        63,       157
         1,        33,         1,         2,         0,         0,   122.133,       209,    14.982,        45,    13.645,        13,     1.391,        13,   388.878,        14,       380,         4,         0,         0,    381.29,        14,       374,         4,         4,     8.012,        67,   22016.1,     27283,     23223,     51413,        63,       157
         1,   15.2643,         1,         2,         0,         0,    50.712,        95,     7.844,        27,    12.881,         6,     0.418,         6,   251.669,         9,       246,         3,         0,         0,   275.933,         9,       271,         3,         1,     1.287,        15,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.1466,         1,         3,         0,         0,   273.923,       501,    30.049,        64,    15.085,        18,     2.653,        18,   486.494,        21,       469,        10,         0,         0,   497.959,        21,       482,        10,         5,    12.406,        79,   22016.1,     27283,     23223,     51413,        63,       157
         1,    6.7082,         1,         2,         0,         0,    98.111,       161,     5.824,        24,    12.287,         7,     0.229,         7,   207.577,        10,       203,         3,         0,         0,   190.663,        10,       187,         3,         1,     0.856,        25,   22016.1,     27283,     23223,     51413,        63,       157
         1,    25.632,         1,         2,         0,         0,   103.741,       200,     8.087,        34,    13.346,        13,     1.736,        13,   506.069,        15,       497,         6,         0,         0,   502.466,        15,       494,         6,         4,     4.245,        29,   22016.1,     27283,     23223,     51413,        63,       157
         1,   33.7343,         1,         2,         0,         0,    56.957,       100,     4.083,        15,    12.611,         5,      0.37,         5,    94.496,         7,        90,         2,         0,         0,    91.913,         7,        89,         2,         0,     1.021,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   7.07107,         1,         2,         0,         0,   117.355,       309,     4.887,        25,    12.666,        12,     1.002,        12,   284.928,        14,       278,         5,         0,         0,   294.276,        14,       287,         5,         3,     3.926,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   60.4637,         2,         4,         0,         0,   293.873,       568,    81.911,       176,    68.552,       185,    49.524,       185,   3452.75,        87,      3363,        53,         0,         0,   3409.51,        87,      3321,        53,        27,     0.103,         5,   22016.1,     27283,     23223,     51413,        63,       157
         1,         5,         1,         2,         0,         0,    31.775,        29,      3.66,         7,    12.409,         5,     0.159,         5,     4.974,         5,         0,         0,         0,         0,     4.568,         5,         0,         0,         0,      0.59,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   34.1321,         2,         2,         0,         0,    92.637,       226,    23.374,        62,    63.361,       133,    40.696,       133,   1042.04,        21,      1023,        12,         0,         0,   1032.88,        21,      1015,        12,         4,     5.161,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,   4.12311,         1,         2,         0,         0,   100.982,       105,     2.184,        13,     12.31,         1,     0.013,         1,     0.581,         5,         0,         0,         0,         0,     0.399,         5,         0,         0,         0,     0.951,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   41.7612,         1,         2,         0,         0,     44.33,        98,     7.787,        32,    12.447,         5,     0.567,         5,    97.532,         7,        93,         2,         0,         0,    92.571,         7,        88,         2,         0,     5.831,        35,   22016.1,     27283,     23223,     51413,        63,       157
         1,   44.9908,         1,         4,         0,         0,   403.494,       769,    147.68,       350,    17.106,        30,     4.292,        30,   1560.38,        33,      1532,        19,         0,         0,   1602.43,        33,      1572,        19,         8,    61.031,       396,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.4785,         1,         3,         0,         0,   108.593,       172,     8.875,        22,    17.735,        11,     2.131,        11,   215.725,        11,       199,         3,         0,         0,   268.891,        11,       259,         3,         3,    14.779,        70,   22016.1,     27283,     23223,     51413,        63,       157
         1,   18.4391,         1,         2,         0,         0,    44.097,        71,     3.555,        15,    11.865,         4,     0.035,         4,   112.946,         7,       111,         2,         0,         0,   110.692,         7,       108,         2,         0,     0.123,        12,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.6228,         1,         2,         0,         0,    74.011,       124,    14.568,        59,    13.937,        12,     2.241,        12,   546.741,        17,       533,         7,         0,         0,   562.232,        17,       549,         7,         3,     6.454,        27,   22016.1,     27283,     23223,     51413,        63,       157
         1,   18.0278,         1,         2,         0,         0,    48.036,        85,     4.205,        18,     12.09,         9,     0.812,         9,   326.228,        12,       320,         4,         0,         0,   322.018,        12,       317,         4,         2,     2.873,        36,   22016.1,     27283,     23223,     51413,        63,       157
         1,   24.3516,         1,         2,         0,         0,    99.836,       214,    13.057,        44,     13.02,        10,     1.227,        10,   304.367,        12,       297,         4,         0,         0,   302.143,        12,       294,         4,         2,      4.31,        34,   22016.1,     27283,     23223,     51413,        63,       157
         1,   83.0995,         4,         6,         0,         0,   122.416,       194,    61.239,       143,   301.858,       630,   252.374,       630,   3850.14,        63,      3781,        45,         0,         0,   3912.14,        63,      3846,        45,         7,    15.232,        98,   22016.1,     27283,     23223,     51413,        63,       157
         1,    82.334,         1,         3,         0,         0,   269.612,       621,   113.572,       348,    24.818,        51,    10.308,        51,   2829.12,        54,      2781,        31,         0,         0,   2740.89,        54,      2695,        31,        16,     8.259,        64,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.7805,         1,         2,         0,         0,    86.318,        92,    19.434,        48,    14.175,        10,     1.837,        10,   431.922,        12,       419,         5,         0,         0,   381.106,        12,       370,         5,         2,     5.045,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   27.6586,         1,         2,         0,         0,   104.215,       209,    28.206,        66,    14.422,        20,     2.118,        20,   738.402,        23,       725,         9,         0,         0,   737.525,        23,       724,         9,         7,    10.315,        88,   22016.1,     27283,     23223,     51413,        63,       157
         1,   22.1352,         1,         4,         0,         0,   393.461,       951,    76.162,       197,    17.138,        29,     4.261,        29,   1526.66,        30,      1502,        17,         0,         0,   1525.21,        30,      1502,        17,         7,     9.419,        95,   22016.1,     27283,     23223,     51413,        63,       157
         1,    27.313,         1,         2,         0,         0,    82.771,       200,     7.824,        32,    14.138,        18,     2.116,        18,   709.033,        20,       696,         8,         0,         0,   706.539,        20,       694,         8,         6,     5.289,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   127.758,         2,         2,         0,         0,    50.296,        99,    26.647,        93,   366.833,       704,   266.741,       704,   3292.18,        63,      3238,        33,         0,         0,   3213.78,        63,      3159,        33,        23,    21.347,       105,   22016.1,     27283,     23223,     51413,        63,       157
         1,        66,         6,         2,         0,         0,    69.876,       170,    18.014,        72,   2675.93,      5264,   2350.23,      5264,   3015.05,        51,      2974,        30,         0,         0,   2963.07,        51,      2923,        30,        15,    14.092,        85,   22016.1,     27283,     23223,     51413,        63,       157
         1,   3.60555,         1,         2,         0,         0,    84.728,       175,     1.947,        11,    11.991,         6,     0.426,         6,   162.939,         9,       158,         3,         0,         0,   159.564,         9,       155,         3,         1,     1.149,        15,   22016.1,     27283,     23223,     51413,        63,       157
         1,   34.0147,         3,         2,         0,         0,    12.796,        13,     4.402,         8,   345.796,       555,   250.431,       555,   137.509,         8,       129,         2,         0,         0,   148.937,         8,       131,         2,         0,     2.097,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   7.28011,         1,         2,         0,         0,    46.424,        77,     0.871,         8,    15.634,         1,     0.024,         1,     0.582,         6,         0,         0,         0,         0,     0.586,         6,         0,         0,         0,     0.091,         8,   22016.1,     27283,     23223,     51413,        63,       157
         1,   16.2788,         1,         2,         0,         0,    53.081,       118,     5.489,        28,    11.695,         1,     0.023,         1,     0.544,         6,         0,         0,         0,         0,     0.399,         6,         0,         0,         0,    36.184,       336,   22016.1,     27283,     23223,     51413,        63,       157
         1,   48.0208,         1,         2,         0,         0,   162.619,       362,    42.644,       127,    13.505,        16,     1.751,        16,   872.047,        18,       859,         7,         0,         0,   845.023,        18,       834,         7,         5,      6.39,        52,   22016.1,     27283,     23223,     51413,        63,       157
         1,   13.3417,         1,         2,         0,         0,    63.411,        67,     8.992,        24,    11.584,         6,     0.159,         6,   121.585,         8,       119,         2,         0,         0,   119.341,         8,       116,         2,         0,     0.498,        16,   22016.1,     27283,     23223,     51413,        63,       157
         1,    92.805,         7,         9,         0,         0,   192.117,       420,   101.555,       285,   3339.22,      7073,   3225.44,      7073,   15244.7,       206,     14981,       168,         0,         0,   15086.7,       206,     14829,       168,        22,     4.461,        45,   22016.1,     27283,     23223,     51413,        63,       157
         1,   52.8627,         1,         5,         0,         0,   293.545,       458,    32.611,        82,    23.485,        47,     8.939,        47,   2978.45,        49,      2934,        33,         0,         0,   3180.66,        49,      3127,        33,        10,    10.218,        83,   22016.1,     27283,     23223,     51413,        63,       157
         1,   21.9317,         1,         2,         0,         0,   226.979,       380,    27.547,        52,    13.157,         9,      1.05,         9,   343.281,        12,       329,         4,         0,         0,   387.395,        12,       374,         4,         2,     2.846,        21,   22016.1,     27283,     23223,     51413,        63,       157
         1,   29.1941,         1,         3,         0,         0,    86.095,       142,     31.72,        76,    14.174,        11,     1.805,        11,   678.841,        16,       667,         8,         0,         0,   672.896,        16,       661,         8,         0,     4.975,        53,   22016.1,     27283,     23223,     51413,        63,       157
         1,   41.0488,         2,         2,         0,         0,    69.995,       152,    17.367,        70,   205.864,       492,     161.1,       492,   627.198,        15,       617,         7,         0,         0,   624.633,        15,       614,         7,         3,    12.015,        83,   22016.1,     27283,     23223,     51413,        63,       157
         1,   12.2066,         1,         2,         0,         0,    63.067,       109,     0.752,         9,    11.984,         1,     0.013,         1,     0.536,         7,         0,         0,         0,         0,     0.441,         7,         0,         0,         0,    11.634,       109,   22016.1,     27283,     23223,     51413,        63,       157
         1,    18.868,         1,         2,         0,         0,   133.313,       310,    17.395,        52,    14.327,        20,     2.248,        20,   752.121,        20,       740,         7,         0,         0,    749.93,        20,       738,         7,         7,    12.789,       104,   22016.1,     27283,     23223,     51413,        63,       157
         1,   30.0167,         2,         2,         0,         0,    112.58,       171,    19.909,        54,   132.271,       231,    95.913,       231,   396.439,        11,       387,         6,         0,         0,   431.448,        11,       423,         6,         0,     3.576,        21,   22016.1,     27283,     23223,     51413,        63,       157
         1,   65.6569,         2,         3,         0,         0,   107.778,       228,    78.169,       177,   225.568,       432,   189.488,       432,   2802.13,        53,      2734,        40,         0,         0,    2772.7,        53,      2703,        40,         4,    22.198,       117,   22016.1,     27283,     23223,     51413,        63,       157
         1,   71.6938,         3,         2,         0,         0,   131.136,       224,    23.086,        91,    127.51,       368,     97.78,       368,   2615.12,        60,      2568,        29,         0,         0,   2617.59,        60,      2573,        29,        25,    16.272,       100,   22016.1,     27283,     23223,     51413,        63,       157
         1,   38.0789,         3,         2,         0,         0,    56.924,       200,    11.445,        43,   252.333,       476,   176.343,       476,   2084.85,        31,      2054,        25,         0,         0,    2239.9,        31,      2210,        25,         1,     8.664,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   13.1529,         1,         2,         0,         0,    122.61,       218,    17.322,        64,     12.98,         5,     0.059,         5,    155.82,         8,       153,         2,         0,         0,   176.155,         8,       172,         2,         0,     0.281,        20,   22016.1,     27283,     23223,     51413,        63,       157
         1,   32.0156,         1,         2,         0,         0,    92.041,       178,     12.13,        15,    12.329,         5,     0.468,         5,       7.4,         5,         0,         0,         0,         0,     6.023,         5,         0,         0,         0,     1.527,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   58.3095,         2,         2,         0,         0,    92.455,       258,     23.06,        77,    99.244,       188,    66.823,       188,   1907.76,        35,      1875,        20,         0,         0,   2598.05,        35,      2563,        20,        10,     13.14,        53,   22016.1,     27283,     23223,     51413,        63,       157
         1,    88.626,         7,         6,         0,         0,   234.738,       378,   107.192,       272,   3415.44,      6961,   3164.88,      6961,   14412.2,       205,     14154,       161,         0,         0,   14482.9,       205,     14227,       161,        24,    46.776,       327,   22016.1,     27283,     23223,     51413,        63,       157
         1,    69.566,         2,         6,         0,         0,    288.68,       566,    143.59,       367,   720.817,       993,   577.758,       993,    5934.5,       126,      5751,       100,         0,         0,   6821.21,       126,      6644,       100,        18,    23.491,        90,   22016.1,     27283,     23223,     51413,        63,       157
         1,   20.5913,         2,         2,         0,         0,   162.602,       274,    43.374,       103,    91.459,       180,    90.266,       180,   2195.02,        43,      2147,        27,         0,         0,   1933.18,        43,      1888,        27,         5,     1.006,        25,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.7648,         1,         2,         0,         0,    144.63,       259,    54.374,       105,    12.417,         6,     0.179,         6,   167.264,         8,       164,         2,         0,         0,   201.137,         8,       198,         2,         0,     0.745,        22,   22016.1,     27283,     23223,     51413,        63,       157
         1,   191.157,         5,         9,         0,         0,   283.301,       424,   163.312,       375,   2987.88,      6209,   2678.55,      6209,   19620.2,       258,     19262,       195,         0,         0,   18163.6,       258,     17827,       195,        35,    30.269,       117,   22016.1,     27283,     23223,     51413,        63,       157
         1,    73.184,         1,         5,         0,         0,   168.157,       387,    48.094,       103,   1322.34,      2677,   1201.78,      2677,   2067.02,        74,      1982,        47,         0,         0,   1937.66,        74,      1856,        47,        20,    14.666,       119,   22016.1,     27283,     23223,     51413,        63,       157
