k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
15,2955.34,2298.37,171.214,116377,1.59958e+06,6972,465,176,9724,9000,8385
15,2409.04,2145.07,119.568,104204,996917,6742,433,164,8612,9000,8385
15,2507.15,2014.62,158.487,152391,1.61456e+06,7009,494,186,9815,9000,8385
15,2537.62,1480.2,108.967,13911.3,548413,4783,346,142,4927,9000,8385
15,3144.64,3391.33,216.458,143808,2.99375e+06,10729,702,195,19225,9000,8385
15,2277.06,1819.38,115.149,109388,882155,6485,387,124,5041,9000,8385
15,1748.57,815.142,70.303,40196.5,216889,2577,224,96,2422,9000,8385
15,2444.84,1945.28,124.863,91690.2,1.43536e+06,6230,358,120,5987,9000,8385
15,2541.74,2202.02,138.881,136781,1.35319e+06,7488,453,163,6942,9000,8385
15,2493.92,1749.43,115.002,103220,689622,6228,324,143,4998,9000,8385
15,2571.09,1979.91,103.052,65608.9,1.31931e+06,6747,367,137,7291,9000,8385
15,2364.97,1662.26,124.805,59524.6,956926,6285,347,139,6033,9000,8385
15,2476.08,2148.11,96.628,125194,773145,7124,345,144,5473,9000,8385
15,2564.11,1867.52,101.79,114926,1.3561e+06,7017,336,131,7439,9000,8385
15,2169.01,1683.17,119.374,72765.4,1.30566e+06,4445,289,115,5865,9000,8385
15,2006.28,1268.15,67.003,87787.2,355397,4189,215,85,2156,9000,8385
15,2334.46,1750.22,120.194,67601.4,995531,6153,389,127,5901,9000,8385
15,2473.61,1751.69,119.637,106951,1.74822e+06,5579,384,150,8696,9000,8385
15,1925.5,1342.07,93.185,111921,501625,4758,243,98,2702,9000,8385
15,2572.79,2583.52,155.911,118925,889977,8913,421,177,9564,9000,8385
15,3019.14,2757.18,205.424,248783,4.66629e+06,9433,623,226,17399,9000,8385
15,1930.2,938.294,82.132,24790.8,502843,2552,210,88,3018,9000,8385
15,1710.79,951.957,60.397,75787.8,740527,3149,221,101,2999,9000,8385
15,2516.76,1731.57,159.219,67253.6,879111,5918,426,158,7813,9000,8385
15,2709.78,2654.59,144.493,138265,988849,9528,446,176,7734,9000,8385
15,2033.13,1569.9,128.345,67765.8,640167,4848,337,136,5089,9000,8385
15,2401.64,1294.47,101.151,111182,862340,4655,334,160,5245,9000,8385
15,2533.57,2307.88,159.794,172785,1.51954e+06,7221,430,161,9414,9000,8385
15,2533.17,2097.53,154.715,77931.8,1.32991e+06,7974,481,225,8745,9000,8385
15,2372.53,2179.51,136.98,150428,853053,6199,375,153,5599,9000,8385
15,2406.25,2189.45,139.054,132853,1.02286e+06,6952,375,133,7134,9000,8385
15,2439.93,2156.43,121.395,174806,1.72832e+06,7188,401,140,10154,9000,8385
15,2827.35,2329.72,206.447,190599,3.62602e+06,8144,580,205,17214,9000,8385
15,2830.66,2331.45,167.851,203333,2.27706e+06,8588,575,171,9689,9000,8385
15,2717.49,2156.2,171.033,119564,5.19893e+06,8189,508,189,13185,9000,8385
15,2379.41,1778.6,110.807,117939,1.11115e+06,6185,380,163,8155,9000,8385
15,2557,1734.77,99.954,174388,1.32651e+06,6256,368,163,5401,9000,8385
15,2190.1,1811.36,186.664,154035,1.12243e+06,6401,440,139,6929,9000,8385
15,2524.54,2205.64,142.072,98958.4,1.62527e+06,8136,437,182,8919,9000,8385
15,2061.01,1493.65,86.318,48607.2,637244,4933,275,112,3961,9000,8385
15,2734.21,2931.31,155.191,23929.5,3.31334e+06,8572,478,127,12172,9000,8385
15,4453.55,3449.36,455.691,318454,2.59403e+06,13761,1088,304,12525,9000,8385
15,2631.09,2028.44,130.178,105734,1.22189e+06,7409,420,125,6209,9000,8385
15,1854.02,1159.24,63.222,51706.2,374667,3915,193,92,2405,9000,8385
15,3126.03,3596.71,198.878,119291,2.84816e+06,9447,649,180,14027,9000,8385
15,2813.96,3114.75,150.793,107660,1.94081e+06,9535,515,194,9169,9000,8385
15,2413.31,1517.19,123.649,128093,1.08199e+06,4790,368,117,5821,9000,8385
15,2224.65,1448.66,91.529,36802.4,681609,4784,289,126,5752,9000,8385
15,2419.07,1607.81,116.878,117228,1.05088e+06,5599,345,143,7714,9000,8385
15,2497.78,2425.5,119.055,130595,2.23081e+06,7113,412,145,13576,9000,8385
15,2255.13,1656.25,95.434,78157.8,931323,5372,318,99,4739,9000,8385
15,2333.51,1985.56,137.649,79542,1.15715e+06,6057,350,164,8489,9000,8385
15,1908,1158.42,94.884,71447.1,464844,3323,331,140,3872,9000,8385
15,1974.08,1810.08,96.869,68840,732355,4879,228,110,3454,9000,8385
15,2698.8,2023.6,213.774,184597,2.99009e+06,7571,577,218,12195,9000,8385
15,2000.88,1301.86,73.743,101921,746431,4368,243,126,4137,9000,8385
15,2311.47,1731.35,134.971,119593,2.97762e+06,6188,400,152,9798,9000,8385
15,2893.05,2591.31,231.793,315521,4.09039e+06,9418,702,233,17736,9000,8385
15,2388.43,1833.82,128.735,162848,2.4992e+06,5368,410,132,8700,9000,8385
15,2311.61,1742.48,111.596,104075,1.69199e+06,5963,378,158,9340,9000,8385
15,3232.9,2945.56,196.053,130032,5.51958e+06,10429,595,222,21117,9000,8385
15,2098.86,1802.19,100.982,82520.2,1.14279e+06,5178,305,144,6774,9000,8385
15,2409.68,1990.7,159.532,185097,1.27362e+06,6155,415,147,8815,9000,8385
15,2414,1961.15,104.969,123785,1.60743e+06,5613,343,138,8630,9000,8385
15,2897.63,2509.59,193.217,95500.5,2.13114e+06,8934,575,205,13660,9000,8385
15,2310.37,1716.77,114.105,126022,2.73955e+06,5417,342,146,10285,9000,8385
15,3139.84,2996.4,199.762,136088,2.81618e+06,10792,605,190,13383,9000,8385
15,2521.03,2176.94,108.381,197774,1.06166e+06,7870,397,169,8591,9000,8385
15,1514.92,1002.92,43.563,22381.5,289353,3080,141,68,2269,9000,8385
15,2535.92,1905.83,117.775,116601,1.42886e+06,7356,337,140,5893,9000,8385
15,2642.93,2214.04,123.661,50772.4,1.03227e+06,7121,392,137,7078,9000,8385
15,2720.25,2354.81,158.555,135379,2.03732e+06,7826,487,176,9892,9000,8385
15,2910.92,2743.98,169.939,94060.3,1.05953e+06,9115,462,196,8580,9000,8385
15,2019.88,1398.47,81.496,77428.4,487207,4884,270,102,3847,9000,8385
15,2306.94,1570.71,118.323,43512.3,2.18051e+06,5522,373,128,13416,9000,8385
15,3832.31,3001.96,231.846,228658,1.62594e+06,12096,672,295,10319,9000,8385
15,2591.53,2254.85,136.799,83231.2,1.6041e+06,6899,417,150,9485,9000,8385
15,2582.46,1995.31,119.727,37857.1,946807,6369,375,141,8407,9000,8385
15,2104.38,1366.13,105.107,25355.5,460361,5184,279,119,4254,9000,8385
15,2566.76,2206.28,140.388,71385.5,1.77152e+06,5851,378,141,9672,9000,8385
15,2372.02,1459.81,74.861,82520.4,752507,5288,282,97,4043,9000,8385
15,2246.21,1579.6,197.827,50430.2,520098,5009,273,128,4212,9000,8385
15,2787.48,2703.8,148.122,143448,816451,8858,491,199,9479,9000,8385
15,1908.93,1563.49,72.408,38032.9,372060,4642,265,125,2570,9000,8385
15,3319.47,3462.53,235.544,42132.3,2.80785e+06,11308,612,185,16137,9000,8385
15,2569.57,2315.35,114.705,77146.8,962139,8618,405,138,8695,9000,8385
15,4073.75,3790.68,285.608,127546,2.96292e+06,14318,827,249,21473,9000,8385
15,2441.61,1670.23,98.869,67995.1,953397,5181,331,115,7165,9000,8385
15,2176.73,1916.32,113.287,81292.7,1.27523e+06,5233,330,173,7954,9000,8385
15,2443.54,1986.93,140.828,86953.5,8.29616e+06,6753,444,175,10386,9000,8385
15,2362.07,1964.87,97,63241.3,497882,6761,346,147,5301,9000,8385
15,2020.79,1882.85,75.942,58960,701051,4832,252,90,3796,9000,8385
15,2144.49,1248.51,102.643,31383.5,747960,4305,306,128,4776,9000,8385
15,2986.17,2425.46,127.248,55919.3,1.21423e+06,7832,395,136,6601,9000,8385
15,2602.04,2136.55,123.284,33149,1.28647e+06,7931,399,136,7973,9000,8385
15,2443.3,2238.15,115.879,40737,448853,7224,355,146,4707,9000,8385
15,2277.06,1857.27,98.583,20226.7,863034,6197,337,138,5597,9000,8385
15,2205.84,2000.18,112.19,69442.8,822464,6090,372,147,7783,9000,8385
15,2487.74,1916.13,121.454,75816,843343,7029,384,145,5900,9000,8385
15,2923.17,2077.72,158.517,50042.2,872659,6811,418,165,7938,9000,8385
15,2301.19,1797.15,84.257,82902.8,558538,7117,311,110,3969,9000,8385
15,3769.31,2814.52,255.731,320194,1.79802e+06,10415,607,272,11675,9000,8385
15,2531.26,1794.92,137.991,27358.7,1.09857e+06,6432,413,128,6573,9000,8385
15,3294.4,3986.22,174.327,179536,2.57884e+06,12408,576,252,17817,9000,8385
15,2680.6,1785.44,131.12,85935.5,771934,6037,429,157,7095,9000,8385
15,2346.54,1545.05,104.579,58723.6,527502,5750,345,120,5267,9000,8385
15,2172.31,1610.07,87.06,54711.2,441302,5682,308,116,4690,9000,8385
15,2518.88,2319.18,121.428,102914,851028,7250,389,143,7055,9000,8385
15,1871.43,1223.88,61.698,59466.8,814384,3825,205,69,2619,9000,8385
15,2063.01,1469.69,98.323,100682,1.05583e+06,4897,324,148,6660,9000,8385
15,2204.26,1877.53,116.16,60730.3,1.57369e+06,6072,381,144,9587,9000,8385
15,2319.45,1923.49,137.267,102117,652813,5839,532,181,5139,9000,8385
15,2329.64,1550.92,88.722,66067.8,771971,5461,314,111,4529,9000,8385
15,2364.48,1740.48,97.798,127128,529065,6205,355,141,4504,9000,8385
15,2439.43,2072.63,110.386,67719.9,952329,6332,299,138,5716,9000,8385
15,2189.83,1401.67,79.04,100576,839193,4833,276,132,4258,9000,8385
15,2222.97,1764.66,97.218,91235.2,672695,5869,323,134,4377,9000,8385
15,2317.2,1715.03,81.487,110406,761417,5395,290,123,3872,9000,8385
15,2243.33,1493.28,105.918,83138.4,989769,4626,300,113,3351,9000,8385
15,2571.15,2410.85,173.697,27996.2,1.06392e+06,8232,444,139,7515,9000,8385
15,2667.7,2305.6,168.431,140572,1.87766e+06,8551,539,195,11835,9000,8385
15,2637.29,2005.6,125.401,75565.4,1.36618e+06,7009,402,145,7171,9000,8385
15,2299.56,1582.13,119.32,67748,1.40018e+06,5373,374,155,9995,9000,8385
15,2646.06,2141.95,161.019,122171,1.32335e+06,7063,411,167,8358,9000,8385
15,2351.33,1780.51,112.692,142744,1.34303e+06,6254,363,155,6754,9000,8385
15,2445.51,2441.57,174.103,174283,1.86503e+06,7475,422,208,11449,9000,8385
15,2387.76,1618.43,106.369,88797.6,1.1903e+06,5366,343,111,5984,9000,8385
15,2304.73,1560.12,146.629,115098,800211,5028,475,133,3602,9000,8385
15,2131.23,1253.38,85.731,95637.4,866787,4192,284,116,4923,9000,8385
15,3394.85,2697.32,190.241,184473,1.0039e+06,10167,490,210,12103,9000,8385
15,2846.5,2370.14,156.906,121160,1.20747e+06,8425,495,196,9157,9000,8385
15,2380.2,2214.49,112.055,100082,1.04255e+06,7202,352,160,4569,9000,8385
15,2521.62,2154.72,127.86,104410,1.53002e+06,8187,378,164,8953,9000,8385
15,1994.14,1592.61,88.838,66695.6,581179,4628,240,123,3699,9000,8385
15,2413.93,1929.75,111.612,61984.1,1.10841e+06,6158,360,129,5024,9000,8385
15,2144.47,1521.13,99.18,93916.9,1.05783e+06,5415,327,145,9022,9000,8385
15,2036.61,1206.92,67.356,117114,904010,4294,222,111,3211,9000,8385
15,2201.43,1473.89,110.867,58827.3,697654,5270,297,102,4568,9000,8385
15,2336.48,3865.47,117.949,59513.5,613413,8005,334,141,5848,9000,8385
15,2136.43,1493.26,79.666,94267.7,741918,5076,287,144,5833,9000,8385
15,1891.92,1542.4,110.424,49526.6,853369,3875,265,100,3988,9000,8385
15,2351.5,1884.55,118.09,146915,1.56437e+06,5551,386,143,12404,9000,8385
15,1718.88,1214.12,52.326,36652.8,353939,3500,173,75,1991,9000,8385
15,2330.06,1971.6,130.199,100681,1.70029e+06,6941,381,161,10650,9000,8385
15,2016.86,1376.16,99.797,52559,685292,4838,337,136,5014,9000,8385
15,2207.56,1000.77,45.512,86136.4,312340,2479,141,80,868,9000,8385
15,2792.4,2046.95,143.21,74329.9,1.3253e+06,7127,475,152,9306,9000,8385
15,2880.21,2255.71,152.155,204358,2.41726e+06,6821,475,161,12605,9000,8385
15,2022.46,1309.68,93.312,100498,618104,3989,310,152,3745,9000,8385
15,2203.54,2212.02,89.537,77221.6,1.00817e+06,6327,304,146,5970,9000,8385
15,2288.65,1459.24,87.085,61069.8,1.0576e+06,4775,289,117,5387,9000,8385
15,2670.48,2234.03,130.85,114780,1.9092e+06,8252,443,184,10437,9000,8385
15,2700.15,2518.18,143.595,252711,1.56467e+06,8928,496,168,8399,9000,8385
15,2275.22,1551.35,120.001,93707.3,1.31782e+06,5162,347,144,5368,9000,8385
15,1745.72,952.817,72.345,57675.9,501270,3337,254,128,3889,9000,8385
15,2502.17,1814.57,128.24,95350.1,1.24941e+06,6850,416,138,5966,9000,8385
15,2887.56,2833.51,237.856,119479,2.29321e+06,9169,570,221,15830,9000,8385
15,2961.8,2553.91,200.156,125541,1.19874e+06,9378,542,167,11156,9000,8385
15,2929.09,2567.11,208.527,18429.6,687548,8377,558,145,6169,9000,8385
15,2748.55,1969.56,142.308,175437,2.64992e+06,7080,469,191,12085,9000,8385
15,2378.91,1792.52,103.579,114545,709094,6444,299,113,4031,9000,8385
15,2684.63,2711.76,150.538,78317.3,1.04721e+06,8400,402,139,7776,9000,8385
15,2977.24,2502.82,125.35,22005.2,866476,8673,441,137,6785,9000,8385
15,2475.15,1720.33,106.221,143444,714343,6110,390,159,6588,9000,8385
15,1867.81,1011.7,73.416,81247.4,597143,3370,222,108,3927,9000,8385
15,2233.07,1564.3,121,67098.3,1.14642e+06,5697,366,129,7268,9000,8385
15,1717.26,1026.39,58.575,58380.3,580776,3352,185,79,1990,9000,8385
15,3002.8,2534.53,170.305,96977.6,3.00569e+06,9339,508,183,13558,9000,8385
15,2725.35,2159.83,139.256,79052.5,1.79579e+06,8141,474,162,10164,9000,8385
15,2252,1524.11,95.473,91172.9,865495,5806,338,127,6234,9000,8385
15,1894.27,1140.18,52.428,17418.1,279413,4062,186,80,2573,9000,8385
15,1646.04,1040.12,42.901,52831.7,445055,3621,158,79,2403,9000,8385
15,2027.96,1195.33,64.516,47320.4,571325,3830,200,109,2628,9000,8385
15,2218.29,2225.12,104.879,42692.6,596259,4975,334,131,4719,9000,8385
15,2063.72,1487.14,87.493,37820.4,639475,4522,269,101,3677,9000,8385
15,2404.88,1917.23,126.054,232046,1.30065e+06,6669,401,188,7497,9000,8385
15,2637.23,2058.54,165.985,152580,1.65825e+06,7247,422,169,10861,9000,8385
15,2572.88,2317.35,138.458,111049,1.70129e+06,7061,449,145,6283,9000,8385
15,2778.61,1992.46,194.33,75404.3,765093,5553,391,142,4994,9000,8385
15,2456.64,2456.62,114.351,126995,1.39541e+06,6533,393,128,8352,9000,8385
15,2967.7,2519.12,213.145,164469,2.14958e+06,8533,516,187,14444,9000,8385
15,2417.25,1775.52,90.412,137735,701363,6602,313,119,4475,9000,8385
15,2503.55,2081.21,133.209,179112,2.13424e+06,7009,445,173,9740,9000,8385
15,3238.25,2758.19,170.851,42415.9,970937,9828,611,207,12930,9000,8385
15,2833.42,2930.16,169.152,95567.9,1.64873e+06,9528,515,192,12771,9000,8385
15,2412.73,1999.07,114.307,82942.4,809511,6447,387,165,6603,9000,8385
15,2329.81,1722.37,154.944,149138,1.42869e+06,5180,400,176,7248,9000,8385
15,2917.83,2586.29,196.264,93947.9,1.59592e+06,8800,454,195,12106,9000,8385
15,2099.83,1608.18,62.575,71221.1,684977,4728,256,101,3668,9000,8385
15,2745.66,2578.34,192.975,179399,2.65946e+06,7287,574,191,20235,9000,8385
15,2392.94,1836.9,99.867,58036.3,801712,6670,329,170,7380,9000,8385
15,2274.13,1482.37,111.078,82480.1,817153,5064,386,158,8410,9000,8385
15,2458.13,1953.82,82.941,120434,586630,7138,332,149,4822,9000,8385
15,3009.59,2850.57,175.304,89496,1.56898e+06,11362,501,120,10974,9000,8385
15,2720.29,2861.08,212.891,241745,2.48432e+06,8099,515,200,14018,9000,8385
15,2310.25,1644.24,134.861,97347.5,1.87991e+06,6086,376,153,10167,9000,8385
15,3533.76,2823.55,177.64,49756.1,697413,9990,587,191,8950,9000,8385
15,2997.71,2073.23,189.49,146616,2.12505e+06,7113,534,219,11841,9000,8385
15,2534.3,1906.14,103.56,98513.1,443973,7156,356,137,4874,9000,8385
15,2123.24,1724.36,89.869,40430,1.64232e+06,5234,284,113,6083,9000,8385
15,2369.51,1770.93,83.96,21635.4,1.91197e+06,6324,284,142,17686,9000,8385
15,2633.33,2040.25,139.994,249504,2.53076e+06,6115,421,165,8486,9000,8385
15,2766.46,2292.97,127.692,79810.6,1.10149e+06,7738,396,153,8469,9000,8385
15,1794.14,1246.92,60.5,54327,715097,4262,205,100,4106,9000,8385
15,2589.24,2300.26,161.597,171132,1.05958e+06,6868,415,152,6166,9000,8385
15,2520.74,2147.75,151.499,272885,2.8434e+06,6063,457,189,10956,9000,8385
15,2332.27,1670.96,95.138,146007,984962,6003,330,154,6125,9000,8385
15,2512.76,2349.41,128.923,69745.9,747325,7106,373,146,5121,9000,8385
15,2406.91,1931.33,130.497,89610.1,1.47531e+06,7205,430,122,6130,9000,8385
15,2500.47,2144.93,99.022,88316.2,501581,6998,334,139,5110,9000,8385
15,2898.55,2800.71,137.241,132856,1.02033e+06,8612,492,189,8578,9000,8385
15,2200.53,1275.11,57.6,82582.5,559108,3689,204,87,2113,9000,8385
15,3085.15,3304.56,181.652,103818,2.27682e+06,10597,553,173,14421,9000,8385
15,2525.81,1767.26,116.108,153048,1.21173e+06,6475,401,162,9099,9000,8385
15,2076.41,1776.66,130.048,214598,897828,5085,323,180,6059,9000,8385
15,2662.76,2519.6,161.009,53024.7,1.84444e+06,7044,410,158,10166,9000,8385
15,2846.7,2240.03,170.229,65640.1,904324,8379,572,214,10665,9000,8385
15,3025.89,2803.36,210.08,294617,2.87e+06,9778,704,189,15520,9000,8385
15,2553.52,2166.85,151.503,132458,1.35019e+06,7069,422,133,6063,9000,8385
15,2243.72,1704.58,129.96,131662,835196,5891,356,137,5179,9000,8385
15,2869.72,2719.83,185.743,258722,2.02154e+06,9913,586,176,9585,9000,8385
15,2565.27,2216.7,127.97,23622.8,2.75172e+06,7551,392,167,13216,9000,8385
15,1941.53,1424.15,116.303,125349,1.10762e+06,4631,295,134,7770,9000,8385
15,2326.35,1508.14,115.689,52552.6,1.03694e+06,5422,313,124,5094,9000,8385
15,2262.06,1738.52,140.576,131448,1.38988e+06,5286,348,170,8995,9000,8385
15,2409.56,2092.29,131.967,115988,2.34013e+06,7369,393,175,11451,9000,8385
15,2317.33,1683.86,97.756,78903.9,746338,5888,328,151,6919,9000,8385
15,2333.58,1741.4,120.018,70701.5,1.32434e+06,5946,364,175,7536,9000,8385
15,2009.59,1335.28,72.81,122928,822046,4444,288,115,4662,9000,8385
15,2362.42,1654.61,121.632,103191,1.39274e+06,5266,364,109,6427,9000,8385
15,2641.41,2114.97,156.725,106428,1.44626e+06,6938,468,127,8807,9000,8385
15,2329.53,1831.33,110.518,112581,683933,5106,384,163,6322,9000,8385
15,2690.46,3178.11,195.995,150962,2.27998e+06,7629,479,201,13248,9000,8385
15,2295.98,1681.2,107.618,126409,1.03102e+06,5822,337,156,5827,9000,8385
15,2895.59,2331.04,125.174,121564,1.5846e+06,9354,461,168,11744,9000,8385
15,2290.74,1440.53,96.286,79717.5,1.11954e+06,5178,317,137,6664,9000,8385
15,2247.37,1750.85,113.574,118372,1.02877e+06,5919,360,191,10402,9000,8385
15,2111.78,1260.56,72.953,60723.7,706037,4333,270,116,4213,9000,8385
15,2478.71,2022.1,201.969,155733,3.39941e+06,6508,504,231,20302,9000,8385
15,2222.77,1629.89,144.41,149998,1.58268e+06,5424,436,161,8360,9000,8385
15,2439.81,1644.49,138.836,94798.1,373819,4776,302,149,4346,9000,8385
15,2439.48,1627.53,132.928,127159,1.60966e+06,5954,427,170,9941,9000,8385
15,3510.77,2568.4,241.342,43081.2,1.77355e+06,8298,608,210,13436,9000,8385
15,2432.53,2176.67,144.384,97603.6,824996,6362,422,130,6350,9000,8385
15,2119.83,1550.12,94.005,101482,753298,5584,303,125,5622,9000,8385
15,2381.76,1683.85,116.73,68960.9,1.29897e+06,5849,370,114,7369,9000,8385
15,3177.92,3051.28,200.588,194223,2.64895e+06,10159,575,205,13027,9000,8385
15,2830.75,2538.11,263.273,124406,1.63305e+06,7464,596,164,12673,9000,8385
15,2392.22,1959.39,137.061,54724.3,1.86687e+06,6313,423,189,12629,9000,8385
15,2819.94,2811.82,123.965,171609,1.67937e+06,7571,400,157,9849,9000,8385
15,1766.27,1109.01,67.73,50590.2,444634,3024,198,85,2026,9000,8385
15,2316.18,1717.94,85.276,45453.5,494353,4849,350,134,5494,9000,8385
15,2104.12,1628.48,73.753,27619.7,399761,5310,242,124,3435,9000,8385
15,2800.86,1648.66,153.956,205804,1.47561e+06,5815,496,188,10426,9000,8385
15,2465.85,2341.93,152.217,124955,1.53231e+06,7183,365,135,7216,9000,8385
15,1865.73,1729.93,91.881,33776.2,388858,5478,260,124,4257,9000,8385
15,2358.89,1806.55,126.868,154035,789832,6352,563,138,5809,9000,8385
15,2529.89,2033.13,115.979,91959.1,1.60546e+06,6978,377,142,7810,9000,8385
15,2360.02,1671.73,125.614,71704.6,820311,5507,354,119,4764,9000,8385
15,1856.91,1069.97,88.394,57500.4,566830,3313,229,92,3842,9000,8385
15,1854.47,886.659,57.691,27013.6,344713,2941,191,111,2404,9000,8385
15,2118.49,2167.41,94.119,85877.7,1.19679e+06,5394,321,148,5824,9000,8385
15,2340.58,1420.35,89.498,77539.8,759971,5038,304,123,5085,9000,8385
15,2406.38,1918.02,105.943,78895.2,566106,6545,326,141,6446,9000,8385
15,2099.3,1338.51,65.468,53052.7,480795,4574,222,121,2414,9000,8385
15,2077.85,1510.82,74.145,31784.3,569223,4416,237,99,4288,9000,8385
15,2734.44,2336.94,136.955,111298,1.46315e+06,8407,432,167,7020,9000,8385
15,3159.19,3378.61,169.885,146364,2.63752e+06,11045,605,174,13646,9000,8385
15,3092.57,2218.97,185.958,47922.1,1.04839e+06,7460,534,162,6450,9000,8385
15,2452.81,1909.05,111.427,57219.2,795711,7399,366,165,6702,9000,8385
15,2238.29,1530.66,90.408,110757,766582,5337,315,118,5149,9000,8385
15,2489.84,2130.63,154.092,91439.1,2.36582e+06,6943,412,150,9571,9000,8385
15,2060.91,1568.08,135.472,97676,386395,4891,290,128,4398,9000,8385
15,1939.28,1453.01,59.504,42544.4,427571,4426,200,103,3283,9000,8385
15,2905.26,2749.72,198.997,130207,3.22822e+06,9054,611,179,13377,9000,8385
15,3152.21,2905.75,239.49,234994,3.04808e+06,9763,708,217,15609,9000,8385
15,2262.31,1803.96,88.183,63760.3,755448,6037,281,104,2882,9000,8385
15,2190.97,2017.61,118.02,76722.9,1.02423e+06,5814,372,136,7967,9000,8385
15,2323.68,1186.22,80.252,74905.5,515330,4018,266,123,3630,9000,8385
15,2372.41,1963.05,85.156,29653.1,544781,6289,279,106,5632,9000,8385
15,2277.94,1388.31,81.627,107065,917297,4998,305,130,5560,9000,8385
15,3264.3,2603.66,217.26,124652,1.59862e+06,10231,560,198,11180,9000,8385
15,2644.94,2273.38,115.014,221472,1.25692e+06,7667,438,186,7973,9000,8385
15,2987.66,2430.48,178.68,106831,2.19824e+06,8947,598,216,17454,9000,8385
15,2706.62,2062.12,135.238,88806.7,681836,8195,412,144,7390,9000,8385
15,2597.78,2051.27,104.103,71087.7,654118,6262,360,110,5362,9000,8385
15,2513.72,2143.28,172.166,82954,2.45938e+06,7639,443,142,11007,9000,8385
15,2309.78,1595.38,113.806,75730.6,1.17446e+06,5970,385,123,7391,9000,8385
15,2803.08,2116.01,166.378,200347,2.22131e+06,7656,532,180,10059,9000,8385
15,2256.44,1931.26,136.387,176229,1.22022e+06,5987,404,146,7259,9000,8385
15,2234.09,1802.83,105.993,100838,708092,5488,321,108,4926,9000,8385
15,2234.17,1685.54,104.32,133157,1.30972e+06,5628,347,133,7110,9000,8385
15,2273.67,1494.46,97.079,89620.2,1.33919e+06,5454,325,150,7117,9000,8385
15,2623.71,1874.87,89.345,166278,957601,7136,330,158,5043,9000,8385
15,1960.64,1338.72,58.46,71968.9,478196,4161,228,102,3073,9000,8385
15,2211.66,1597.1,86.898,88031.5,560482,4510,253,131,3441,9000,8385
15,1982.41,1425.81,141.923,110076,2.27352e+06,4209,355,147,7264,9000,8385
15,2665.37,2184.56,153.16,34473.9,997679,7625,473,161,11593,9000,8385
15,2851.53,2463.6,200.742,42853.6,822242,7291,524,165,8711,9000,8385
15,2417.19,2269.03,117.053,156495,1.78147e+06,7512,356,135,7294,9000,8385
15,2322.6,1554.04,118.386,102966,1.62608e+06,4546,309,139,9528,9000,8385
15,2372.93,2055.53,177.96,98952.9,1.86395e+06,6284,401,201,10072,9000,8385
15,3295.48,3259.72,242.812,123721,3.30106e+06,12541,701,206,19952,9000,8385
15,1952.29,1385.55,64.022,121238,719762,5034,211,114,3983,9000,8385
15,2475.83,1973.36,123.345,103164,1.08032e+06,6867,401,132,5623,9000,8385
15,2452.67,2019.44,101.229,106432,679832,6050,388,155,6007,9000,8385
15,2841.5,2062.18,161.79,164651,1.71099e+06,8376,532,177,9909,9000,8385
15,2520.57,1549.44,118.909,149248,1.82174e+06,5503,418,143,10878,9000,8385
15,2454.18,1628.51,112.549,146531,730347,5932,346,136,6635,9000,8385
15,2566.21,2480.61,176.136,86280.2,1.30583e+06,8485,458,167,9640,9000,8385
15,2837.39,3530.26,209.204,224854,3.2307e+06,9233,657,296,18652,9000,8385
15,3341.26,3057.94,221.927,52611.6,3.88092e+06,10490,622,159,20735,9000,8385
15,3526.33,3018.64,281.115,152434,8.57755e+06,10400,739,269,35876,9000,8385
15,2380.65,2183.37,124.177,122722,1.03632e+06,7446,363,135,6094,9000,8385
15,2453.33,2094.87,153.172,54164.7,2.05719e+06,6624,421,153,12564,9000,8385
15,2453.63,2500.86,91.901,88573.5,599126,6898,325,137,5410,9000,8385
15,2128.59,1337.75,53.769,44576.7,414097,4656,223,96,2989,9000,8385
15,1741.84,1199.49,66.585,38243.9,632879,3751,216,111,3389,9000,8385
15,2648.3,2328.61,191.794,159232,1.56598e+06,6842,451,204,12553,9000,8385
15,2278.41,1598.32,107.289,108153,1.0289e+06,4620,357,170,4475,9000,8385
15,1927.96,1349.93,89.727,87279.7,873322,4399,295,124,5248,9000,8385
15,2802,2620.73,119.809,149122,973965,8605,446,165,8174,9000,8385
15,2684.59,1744.17,124.558,146742,891462,5062,382,120,4461,9000,8385
15,2710.19,2946.38,178.008,233267,1.80101e+06,9267,533,177,10947,9000,8385
15,2053.34,1378.87,112.261,88852.7,1.0761e+06,4000,336,87,5116,9000,8385
15,2377.26,1892.38,125.637,141169,971233,6296,340,136,4742,9000,8385
15,2814.63,2303.93,131.671,94625.1,1.38324e+06,8280,458,171,8319,9000,8385
15,2153.39,1516.99,100.435,56257.1,644118,4920,295,109,4630,9000,8385
15,2161.55,1590.89,127.523,172594,1.31544e+06,5723,352,154,6404,9000,8385
15,2308.05,2216.76,114.951,38467.2,529575,6212,315,132,3893,9000,8385
15,2635.02,2219.58,109.457,138780,1.4365e+06,7798,412,152,6998,9000,8385
15,2593.29,2273.01,163.139,158633,1.91375e+06,7462,460,151,9645,9000,8385
15,2243.3,1630.98,90.066,138192,818310,5409,309,130,6496,9000,8385
15,2498.42,2009.75,94.097,157015,498540,7369,335,156,4072,9000,8385
