k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
11,2014.15,1521.02,109.595,115981,431625,4751,296,100,2961,9000,8385
11,2167.55,1243.55,49.557,43576.6,289385,3636,177,84,949,9000,8385
11,2181.28,1728.75,123.364,71888.7,641110,6089,325,92,4462,9000,8385
11,1645.62,797.2,49.086,31410.4,345796,2313,149,83,1769,9000,8385
11,1926.8,1206.71,69.598,16228.6,535739,3731,206,86,3185,9000,8385
11,2096.91,1513.14,100.578,41248.1,886741,4703,240,84,3762,9000,8385
11,2666.53,2739.54,141.733,135306,1.2784e+06,9210,455,131,8232,9000,8385
11,1954.21,1315.21,93.518,47699,1.02095e+06,4417,260,93,4486,9000,8385
11,1621.41,1094.12,109.992,101780,2.01757e+06,3727,286,107,9383,9000,8385
11,2190.28,1216.43,99.41,85626.3,718183,4114,291,106,4336,9000,8385
11,2909.29,2516.44,144.801,120966,1.07163e+06,8592,517,193,8075,9000,8385
11,2057.73,1470.04,98.179,49681.1,529062,4643,261,88,3364,9000,8385
11,1963.99,1422.95,91.262,74833.3,1.19084e+06,4352,238,90,5107,9000,8385
11,1576.78,838.129,51.459,16050.1,425618,2177,146,59,2185,9000,8385
11,2575.47,1936.73,100.908,61672.2,992459,6160,348,124,5404,9000,8385
11,1998.14,1322.44,72.626,66977,407427,4542,225,111,3407,9000,8385
11,1643.21,980.445,50.175,78711.7,231416,2995,161,92,1578,9000,8385
11,2172.23,1955.86,88.079,105125,1.84086e+06,5244,328,157,6023,9000,8385
11,2388.84,1918.46,168.747,146746,1.18092e+06,5972,436,149,8123,9000,8385
11,1942.22,1358.91,72.117,41347.7,600065,4433,230,68,4074,9000,8385
11,1970.62,1289.47,79.78,62940.4,533829,4480,254,78,3295,9000,8385
11,1841.91,1162.55,64.573,44696.9,545249,4069,197,86,2219,9000,8385
11,3823.01,3774.4,249.797,197739,1.81032e+06,13891,678,274,12286,9000,8385
11,1951,1192.55,68.833,104967,312288,3757,216,83,1868,9000,8385
11,2892.66,1822.84,94.947,36350.2,603731,6971,328,91,6454,9000,8385
11,1950.53,1399.52,64.622,49734,578448,4628,195,87,2900,9000,8385
11,1464.52,708.966,34.787,14505,280211,1996,119,61,797,9000,8385
11,2303.18,1878.15,87.464,62005.2,492707,6731,300,122,3699,9000,8385
11,2125.01,1714.26,64.243,82636.2,503280,5591,220,105,3518,9000,8385
11,2765.85,2331.17,154.787,84884.4,1.62631e+06,8681,498,124,6429,9000,8385
11,1881.35,1413.47,94.906,73588.4,645339,4095,255,119,2973,9000,8385
11,1606.93,968.374,41.533,38810.5,185008,3422,138,63,1110,9000,8385
11,2423.23,2008.61,107.422,72265.3,793200,6595,379,108,4667,9000,8385
11,2311.69,1659.63,77.729,50420.8,695770,4937,275,101,5426,9000,8385
11,1380.43,886.095,40.025,16942.1,303783,2674,108,58,1067,9000,8385
11,1436.19,962.15,68.682,51997.5,653950,2646,196,97,2944,9000,8385
11,1855.61,1239.63,80.551,82556.3,599643,4536,230,97,3425,9000,8385
11,1851.76,1225.07,67.516,35776.1,1.24558e+06,4282,222,90,4074,9000,8385
11,1920.05,1441.41,92.845,66913.5,470074,5032,241,100,3124,9000,8385
11,2269.07,1831.37,110.896,42548.5,572618,5410,346,99,3882,9000,8385
11,2119.36,1543.91,98.114,56153.2,1.62534e+06,5496,302,100,7190,9000,8385
11,4002.74,2613.95,343.524,156841,1.37982e+06,9884,733,175,6448,9000,8385
11,2296.64,1634.01,127.179,103327,1.14923e+06,4979,394,181,8379,9000,8385
11,1795.89,1451.97,75.885,41322.7,573322,4258,228,70,2299,9000,8385
11,2056.74,1634.37,63.405,44749.5,641896,4347,203,95,3536,9000,8385
11,2397.18,2199.85,183.037,75562.8,1.62505e+06,6930,433,103,9418,9000,8385
11,1972.42,1095.36,58.615,58781.6,620410,3776,198,102,3301,9000,8385
11,2257.63,1861.98,87.883,70807.2,655704,6018,304,101,6235,9000,8385
11,1786.33,1173.35,75.112,80425.4,673897,4019,232,95,3846,9000,8385
11,1542.65,1013.59,37.335,49328.3,281999,2875,106,61,1151,9000,8385
11,2258.42,1690.7,81.076,57263.2,768258,5209,252,113,5026,9000,8385
11,1901.04,1293.55,113.861,142054,686790,4580,300,156,7113,9000,8385
11,2214.66,1648.43,79.595,105222,1.06393e+06,5637,259,110,4909,9000,8385
11,2278,1491.55,127.98,200622,1.20003e+06,5809,399,146,10212,9000,8385
11,2009.01,1306.17,87.04,99421.7,409168,4094,282,126,4359,9000,8385
11,1888.33,1552.22,89.485,39774.6,659975,4037,217,73,3179,9000,8385
11,2172.39,1839.64,149.903,96871.8,758252,6550,435,171,8722,9000,8385
11,1895.64,1358.05,66.383,136039,368573,4544,215,94,2808,9000,8385
11,1656,1194.46,75.854,7851.85,403748,4317,173,58,2357,9000,8385
11,1401.15,587.501,37.355,10601.5,491869,1866,123,51,1602,9000,8385
11,2414.82,2199.44,149.891,35565.2,1.08706e+06,7855,447,161,9737,9000,8385
11,2223.76,1396.8,83.928,136258,1.51072e+06,4844,270,117,5808,9000,8385
11,1728.17,1188.18,70.308,28888.1,187525,3360,213,78,2086,9000,8385
11,2216.47,1749.31,120.561,112796,1.06237e+06,5959,376,133,8145,9000,8385
11,1854.9,1177.05,90.499,52950.9,662023,3642,244,82,4819,9000,8385
11,1800.77,1483.69,68.392,132698,313307,4497,242,107,3207,9000,8385
11,2172.87,1226.84,89.825,56602.1,653353,4535,285,121,4537,9000,8385
11,1807.18,1125.17,54.211,38639.2,367141,3107,166,89,2061,9000,8385
11,1957.71,1373.98,75.112,27715.2,619220,4541,214,70,4539,9000,8385
11,2005.08,1343.45,74.385,60141.3,802452,4256,228,94,3836,9000,8385
11,2624.85,2155.65,113.668,72878.5,1.03799e+06,7747,383,117,5979,9000,8385
11,2410.17,1775.88,107.624,102203,757422,6611,336,118,5415,9000,8385
11,1860.65,992.815,56.429,41735.8,183516,3342,177,85,1856,9000,8385
11,2136.02,1853.41,145.997,136890,4.21969e+06,5645,369,144,8497,9000,8385
11,2506.98,1870.85,146.926,58016.3,2.24714e+06,6523,383,141,12300,9000,8385
11,2118.85,1477.46,99.069,64717,1.05954e+06,4473,308,106,4960,9000,8385
11,2566.46,1690.38,106.325,104703,724189,5782,317,132,5489,9000,8385
11,1858.42,1331.3,69.245,60196,443492,3834,214,86,3440,9000,8385
11,1825.01,1278.49,89.252,88926.7,410424,3516,249,109,2586,9000,8385
11,2560.78,1684.69,102.838,25162.2,826402,5458,318,101,4691,9000,8385
11,2552.99,1817.92,104.661,77567.4,523217,7267,369,132,4635,9000,8385
11,2677.66,2482.6,198.691,75478.6,1.24778e+06,7671,427,105,7059,9000,8385
11,2179.11,1672.16,86.821,113336,1.05995e+06,5339,279,107,4747,9000,8385
11,2375.37,1987.71,172.798,101424,2.4461e+06,6254,417,129,10803,9000,8385
11,2284.94,1650.64,78.454,47570.1,511375,5326,275,119,2768,9000,8385
11,2778.43,2186.07,117.791,62032,587468,7609,378,129,4987,9000,8385
11,2289.8,2070.85,84.122,51220.2,757603,6374,286,79,3574,9000,8385
11,2244.23,1540.12,73.704,66812.5,658230,4934,258,126,3558,9000,8385
11,2306.21,2072.69,122.371,98577,1.58362e+06,7048,394,142,8762,9000,8385
11,2211.09,1516.86,106.751,177525,1.15028e+06,5264,334,127,7866,9000,8385
11,2315.16,1552.83,92.808,104437,621558,4956,308,97,5441,9000,8385
11,2150.07,1608.67,76.71,64325.3,745988,5947,247,82,6042,9000,8385
11,2659.89,1703.38,103.202,81138,1.12061e+06,5879,330,102,7214,9000,8385
11,2354.74,1854.79,136.037,122676,1.13292e+06,6400,414,113,7068,9000,8385
11,2053.01,1491.98,98.579,93963.1,1.02693e+06,4023,273,105,4237,9000,8385
11,2504.28,2654.65,135.519,112323,964058,8370,392,135,6675,9000,8385
11,2067.27,1394.01,76.462,70376.8,306504,5011,270,115,2633,9000,8385
11,1814.53,1273.44,71.455,76982.5,386864,3986,194,89,2528,9000,8385
11,2691.18,2163.23,162.406,46989.5,2.4953e+06,7667,510,137,9961,9000,8385
11,2181.7,1368.67,151.066,68588.8,1.3293e+06,4780,422,110,9213,9000,8385
11,2422.6,1711.75,89.533,41755.8,1.26458e+06,6271,260,100,5953,9000,8385
11,2262.28,1569.76,104.766,54193.1,901795,5949,320,107,5725,9000,8385
11,2749.11,2353.28,123.484,70176.1,627970,6551,328,142,6695,9000,8385
11,1825.51,817.428,55.726,65096.3,294336,2733,153,68,1263,9000,8385
11,2284.91,1786.08,92.867,62767.3,914082,5749,312,130,4598,9000,8385
11,2083.67,1410.67,84.523,21684.4,560891,4444,282,90,5481,9000,8385
11,1946.62,1412.21,87.556,23437.3,818133,4712,272,75,2825,9000,8385
11,2085.65,1319.16,121.994,187310,1.03131e+06,4244,348,128,6292,9000,8385
11,1975.95,1202.49,118.112,103810,890655,3841,341,104,4929,9000,8385
11,2400.16,1966.77,109.163,50618.4,1.04934e+06,6946,359,132,7119,9000,8385
11,2748.57,1863.94,99.658,71674.6,889111,7316,256,131,2951,9000,8385
11,1674.06,1011.8,86.963,111299,331364,3016,206,102,2418,9000,8385
11,2469.19,1651.18,105.849,87587.2,912957,5925,347,113,4640,9000,8385
11,1518.12,1043.3,46.699,34885.8,458879,3430,142,88,2580,9000,8385
11,2237.68,1520.55,99.84,55793,761636,4680,289,81,3555,9000,8385
11,2074.16,1594.93,76.056,83541.2,268922,5193,250,92,2718,9000,8385
11,1893.33,1477.46,119.807,116872,1.01056e+06,4753,282,97,4966,9000,8385
11,1793.66,1203.51,46.619,10763.7,403970,3741,165,61,1478,9000,8385
11,2262.39,1432.34,113.092,45827.2,587712,4948,329,80,3601,9000,8385
11,2295.66,1589.74,105.403,141048,908182,5704,312,95,5586,9000,8385
11,1812.55,1244.69,55.305,27931.6,451887,4179,180,68,2447,9000,8385
11,2300.49,1732.81,139.194,119831,1.11462e+06,6195,390,104,6341,9000,8385
11,2437.64,2081.81,119.164,148533,1.17017e+06,7318,404,140,7608,9000,8385
11,2432.21,1543.2,143.599,89322.4,919527,5038,346,120,4094,9000,8385
11,2085.4,1250.88,72.654,74086.1,785961,4113,239,98,5335,9000,8385
11,2364.5,2398.49,99.678,46911.5,1.06354e+06,6884,290,115,6330,9000,8385
11,2902.29,3100.6,249.566,84308.2,2.32544e+06,10336,575,150,8458,9000,8385
11,1613.86,1121.99,62.865,108375,776512,3605,169,74,2356,9000,8385
11,2312.26,1596.2,98.568,37809.8,965718,5961,317,90,6071,9000,8385
11,1874.54,1353.68,68.175,57929.9,378236,3942,244,84,2165,9000,8385
11,1646.34,1216.82,50.847,29798.4,271727,3427,139,83,2358,9000,8385
11,2480.15,1773.33,102.847,78927.9,1.34306e+06,6502,364,125,7567,9000,8385
11,1850.42,1361.76,64.242,32012,281430,4033,226,73,2086,9000,8385
11,1850.88,1158.31,71.93,74813.9,644992,3747,202,70,3901,9000,8385
11,1744.07,1194.49,76.628,30277.7,688904,3644,233,107,5336,9000,8385
11,1924.52,1305.38,45.333,26881.6,316768,4137,156,73,1824,9000,8385
11,2457.59,2072.34,115.973,84884.6,702636,6758,317,94,3511,9000,8385
11,2296.6,1749.18,110.846,81834.1,1.0796e+06,6642,284,91,6385,9000,8385
11,2212.91,1495.33,73.816,82402,273547,5888,272,97,3572,9000,8385
11,2220.74,1882.49,93.561,26690.1,374168,6428,289,121,3091,9000,8385
11,2962.62,2579.57,165.718,53255.4,1.4385e+06,9370,525,130,10221,9000,8385
11,2111.27,2086.09,99.512,146822,728977,6135,330,138,5248,9000,8385
11,1814.58,1571.32,61.34,67884.7,595806,5070,203,88,2889,9000,8385
11,2175.15,1535.15,96.576,41941.6,535887,5573,261,84,4846,9000,8385
11,2288.68,1710.06,87.878,65551.2,656444,5861,297,144,4971,9000,8385
11,2245.69,1834.81,70.17,83551.4,670066,6128,226,76,2708,9000,8385
11,1785.83,1250.1,51.124,48998.6,302690,3908,154,91,1918,9000,8385
11,2191.68,1613.73,75.881,75793.7,366807,5666,282,106,3208,9000,8385
11,2191.85,1987,106.526,87880.2,1.05891e+06,6937,348,132,4006,9000,8385
11,2601.28,2208.11,129.884,105976,3.1975e+06,7892,406,166,13661,9000,8385
11,2235,1899.01,95.628,45546.7,1.06578e+06,6366,306,113,5889,9000,8385
11,1957.19,1617.53,93.976,46086.2,640593,5227,269,118,6517,9000,8385
11,2090.52,1165.25,91.109,82259.3,850643,4103,299,127,4111,9000,8385
11,2641.31,2047.34,173.878,187574,2.52034e+06,7380,519,184,12891,9000,8385
11,2591.22,2674.98,141.482,97395.5,1.35098e+06,7847,439,172,11894,9000,8385
11,1221.75,325.585,29.09,27599,263613,1062,105,56,656,9000,8385
11,1910.69,1241.69,99.985,65594.3,362184,3791,226,92,3757,9000,8385
11,2273.93,1294.79,112.212,51899.1,1.36104e+06,4575,325,105,5253,9000,8385
11,2344.35,1717.46,98.609,27554.5,424600,6265,331,102,3999,9000,8385
11,1927.06,1157.45,101.792,131299,1.60779e+06,3685,297,108,4331,9000,8385
11,1784.61,1019.24,83.985,16241.6,1.24357e+06,3077,196,77,9801,9000,8385
11,2151.02,1653.11,117.886,54303.7,896541,5362,339,120,6699,9000,8385
11,2316.63,1746.38,135.643,77857.6,854530,5742,438,152,5585,9000,8385
11,2046.69,1319.01,79.467,43388.8,454567,4500,249,120,3967,9000,8385
11,1960.96,1240.91,89.082,68567.8,553664,3761,240,80,3319,9000,8385
11,1945.91,1493.14,88.354,69261.9,487184,3938,224,84,2697,9000,8385
11,1891.74,1191.77,56.792,24689.7,512084,3960,187,76,3219,9000,8385
11,1500.09,1005.74,58.881,51062.1,366195,3593,186,80,2185,9000,8385
11,2007.44,1207.38,97.352,37364.1,595009,4061,269,73,3574,9000,8385
11,2420.36,1563.75,68.2,86585.1,727257,5903,265,92,3923,9000,8385
11,1312.48,820.016,41.577,39188.8,334688,2423,126,48,1580,9000,8385
11,2191.66,1643.18,193.558,76127.6,628977,6039,343,190,7849,9000,8385
11,1944.71,1202.99,103.178,89765.2,457026,3823,248,123,3927,9000,8385
11,3048.68,2438.69,231.813,120321,1.39192e+06,8408,612,208,10443,9000,8385
11,1632.05,888.214,48.953,24406.9,524539,2451,146,72,1889,9000,8385
11,1630.15,903.793,48.309,26240.5,392769,3095,156,58,2196,9000,8385
11,2129.63,1427.45,88.992,54469.1,320499,4822,245,89,3092,9000,8385
11,2606.39,2067.3,172.263,94962,1.60064e+06,8002,484,142,9973,9000,8385
11,2565.75,2074.77,169.17,55312.3,1.64477e+06,6271,482,136,9377,9000,8385
11,2245.97,1729.13,93.089,60582.2,692596,5849,298,108,3054,9000,8385
11,1444.79,1317.07,50.679,27580.6,321815,3526,150,80,2089,9000,8385
11,2220.73,1603.55,101.543,30952.2,1.21566e+06,5278,320,105,6976,9000,8385
11,1805.12,1082,114.336,90112.2,835943,3579,260,106,3101,9000,8385
11,2381.28,2075.6,104.623,25684.3,870227,7021,349,94,5465,9000,8385
11,2308.17,1504.95,102.155,75891.3,500698,5014,299,95,2789,9000,8385
11,2370.48,1827.8,110.448,79679.6,1.43858e+06,6290,353,158,9713,9000,8385
11,1618.27,1127.12,59.789,26030.6,333096,3567,163,59,1425,9000,8385
11,2270.61,1530.33,100.368,101901,777732,5270,310,104,4268,9000,8385
11,2290.33,1745.24,112.921,114364,850818,6194,325,108,4814,9000,8385
11,2048.05,1378.38,76.893,53750.1,606412,4494,252,92,2870,9000,8385
11,2247.78,1398.45,103.148,48808.6,542802,4951,278,99,3964,9000,8385
11,1631.18,906.592,50.501,40002.2,671749,2602,169,60,2041,9000,8385
11,1957.19,1440.08,90.736,36758.4,797411,4400,231,129,4029,9000,8385
11,2153.66,1461.82,106.743,31653.7,1.01467e+06,4491,293,116,8179,9000,8385
11,2277.05,2044.81,87.2,42275.7,626247,6579,327,88,4448,9000,8385
11,2224.75,1638.18,81.869,51801.6,528392,5691,263,90,3208,9000,8385
11,1971.43,1546.44,90.067,99023.4,449066,4721,241,94,3194,9000,8385
11,1971.06,1276.8,57.32,69980.4,403084,4160,199,96,2344,9000,8385
11,1933.85,1110.92,65.131,37703.3,520401,3783,203,88,3239,9000,8385
11,2154.74,1870.05,100.462,98352.5,909390,5901,350,142,5590,9000,8385
11,2517.11,2327.61,200.798,40188,2.1508e+06,8085,571,211,13556,9000,8385
11,1891.19,1417.74,66.558,63514,894058,4464,205,88,3981,9000,8385
11,2039.44,1391.32,78.204,58542.5,813946,4836,271,108,4983,9000,8385
11,2251.69,1624.35,101.83,56474.2,1.42468e+06,5594,302,104,4880,9000,8385
11,1971.04,1233,78.936,51151.3,1.10084e+06,3994,244,107,4801,9000,8385
11,2084.52,1498,85.378,45051.4,695122,4422,289,96,5156,9000,8385
11,1586.85,1093.9,52.824,25451,375054,2949,141,47,1341,9000,8385
11,1651.82,1060.99,54.671,41966.9,576988,2971,172,82,2067,9000,8385
11,2339.63,1482.82,93.321,56777,1.14202e+06,5187,317,130,6315,9000,8385
11,2208.86,1392.05,86.192,114605,563898,4995,309,116,2767,9000,8385
11,2367.14,2138.82,109.784,149733,662604,7062,330,115,5491,9000,8385
11,2298.94,1883.09,91.217,72810.9,511363,5960,299,117,4021,9000,8385
11,1819.71,870.276,69.558,56231.8,226544,2711,179,102,1854,9000,8385
11,2203.4,1824.99,73.361,60560.8,468591,5393,241,120,2838,9000,8385
11,1789.9,1302.19,67.768,31214.7,627923,4424,214,89,3701,9000,8385
11,1428.9,676.005,35.562,30540.7,255696,2122,117,63,1300,9000,8385
11,2217.21,1418.38,75.274,74808.9,385634,4207,255,117,4230,9000,8385
11,2229.66,1299.97,73.393,72052.6,365565,4884,239,76,1679,9000,8385
11,1732.44,1669.52,71.06,31120.7,492601,4790,182,59,2676,9000,8385
11,2152.75,1409.35,77.988,19558.8,476054,4559,255,86,2241,9000,8385
11,2860.51,2826.08,205.927,145396,1.73167e+06,10657,550,114,8720,9000,8385
11,1759.47,1213.72,61.613,35016.5,403536,3444,157,94,2439,9000,8385
11,2019.45,1305.29,65.844,40202.6,857321,4640,218,88,2905,9000,8385
11,2682.18,1856.86,120.468,88956.2,1.78316e+06,7031,412,146,8879,9000,8385
11,1860.18,1286.57,82.375,61996.5,540646,4081,237,94,3571,9000,8385
11,2051.16,1591.93,100.077,43859.9,712912,4635,268,103,4785,9000,8385
11,2396.68,1849,99.132,95703,1.12797e+06,6183,333,139,6925,9000,8385
11,2381.21,2014.23,125.003,160442,1.18788e+06,6414,365,139,10338,9000,8385
11,1319.89,377.613,30.288,23745.7,281544,1176,99,49,708,9000,8385
11,1571.77,1254.78,50.52,52859,171320,4026,159,69,1337,9000,8385
11,1769.26,1424.51,63.241,136085,502164,4223,197,103,2451,9000,8385
11,2514.77,1868.43,122.901,60647.5,1.29785e+06,6517,397,153,6859,9000,8385
11,2319.35,1808.57,138.908,51957.9,1.06237e+06,6097,355,133,4952,9000,8385
11,2096.11,1730.05,98.874,67255.8,683361,5734,300,101,3969,9000,8385
11,2071.42,1625.81,87.511,77535.4,858299,5261,274,89,4381,9000,8385
11,1962.08,1539.86,77.354,54169.9,395724,4703,212,91,2178,9000,8385
11,2908.52,2543.28,178.043,45695.2,923652,8243,490,156,7446,9000,8385
11,2445.37,2049.27,125.289,42021.5,1.2282e+06,6642,383,107,7429,9000,8385
11,1749.96,1380.93,50.863,49172.9,382544,3841,163,88,2228,9000,8385
11,1890.96,1329.39,75.408,54774.1,492304,3845,215,93,2511,9000,8385
11,2283.07,1522.21,78.298,31691.2,639444,5892,281,117,5277,9000,8385
11,2393.55,2111.86,202.618,117388,2.18616e+06,6868,472,132,9058,9000,8385
11,2388.5,1876.63,152.023,186605,1.64927e+06,5344,377,136,10885,9000,8385
11,2009.31,1219.87,89.842,68310.1,415602,3507,257,103,3558,9000,8385
11,1939.18,1335.12,73.321,155652,825134,4420,232,127,4545,9000,8385
11,2039.65,1207.66,43.909,31972.5,314698,4076,169,71,1712,9000,8385
11,1688.18,939.303,50.149,34157.9,301858,3025,124,65,1888,9000,8385
11,1987.67,1187.03,74.967,36796.6,613449,4159,238,76,3259,9000,8385
11,1946.85,1180.9,64.904,50525.3,506846,4436,213,90,3918,9000,8385
11,2225.58,2029.4,87.002,20268.5,671862,5669,278,108,4677,9000,8385
11,1961.07,1536,72.797,85943.9,579941,4663,223,114,3476,9000,8385
11,1811.08,1082.02,69.607,14083.1,522568,3318,219,106,3967,9000,8385
11,2195.93,1595.48,97.023,39133.9,1.25954e+06,5197,282,91,5547,9000,8385
11,2248.27,1829.98,116.845,150863,1.37247e+06,5618,335,105,7933,9000,8385
11,2570.38,2055.06,152.06,47622.4,908752,7212,439,141,6908,9000,8385
11,1634.35,929.276,70.321,44490.9,552812,3174,185,87,2862,9000,8385
11,2458.66,1652.82,95.137,49481.1,801599,5776,325,117,5180,9000,8385
11,2369.1,1574.62,95.195,49837.8,513856,5635,329,100,5201,9000,8385
11,1981.17,1456.02,59.401,42411.1,523670,4886,190,60,2327,9000,8385
11,2122.03,1607.39,116.774,34416.7,680316,5236,318,81,3449,9000,8385
11,2024.14,1672.6,83.114,49972.6,907513,4719,262,122,6196,9000,8385
11,1678.28,840.031,44.807,23279.7,285135,2631,145,60,1815,9000,8385
11,2054.29,1284.16,83.775,54637.9,520639,4195,239,82,2546,9000,8385
11,2157.31,1472.61,92.166,91046.5,726034,4303,258,118,3281,9000,8385
11,2648.75,1677.26,203.178,70242,682912,5800,406,121,4526,9000,8385
11,2084.94,1430.31,80.294,92278.1,249284,4800,282,116,3497,9000,8385
11,2679.78,1944.22,136.574,112664,1.17495e+06,5931,403,122,4806,9000,8385
11,1561.84,789.709,40.34,15954.1,200493,2476,134,57,1134,9000,8385
11,2261.1,1509.68,100.879,83886,711773,4674,302,126,5532,9000,8385
11,1786.85,1063.06,55.672,82571.1,224733,3651,190,76,1736,9000,8385
11,2053.75,1899.53,108.587,37330.2,752419,4745,314,120,5274,9000,8385
11,2806.11,2012.98,152.48,35741.8,450819,6429,427,114,6162,9000,8385
11,2008.07,1487.89,81.709,58108.8,413842,4725,217,101,2951,9000,8385
11,2473.82,2038.33,127.905,93528.6,1.08316e+06,6914,410,136,5669,9000,8385
11,2043.51,1228.31,62.084,47935.6,563649,4477,179,75,2556,9000,8385
11,2388.78,1214.8,93.969,80920.2,898506,4551,262,105,4921,9000,8385
11,2559.94,1520.31,86.927,45184.7,187008,5534,274,97,2450,9000,8385
11,2285.16,1969.23,139.817,81583.2,1.2801e+06,7052,367,97,4807,9000,8385
11,1836,1251.49,110.495,84273.2,1.33471e+06,3898,281,108,4876,9000,8385
11,2534.14,1977.47,95.054,84633.6,872385,6845,340,131,5618,9000,8385
11,2727.07,2326.48,109.655,70398.9,1.0075e+06,7856,378,155,6067,9000,8385
11,2518.67,2104.96,124.542,107134,2.13858e+06,7159,376,124,9444,9000,8385
11,2599.49,2209.11,158.297,72145.4,1.14625e+06,6869,422,159,6684,9000,8385
11,1695.65,1263.22,74.487,42919.8,534014,4031,207,110,3441,9000,8385
11,1905.26,1489.97,85.754,60268.7,930914,4354,234,100,3430,9000,8385
11,2231.09,1977.41,128.639,71404.6,1.05649e+06,6170,357,105,5331,9000,8385
11,2650.8,1885.43,189.151,224802,2.96609e+06,6866,493,149,6385,9000,8385
11,2290.36,2222.86,90.044,51249,476707,7556,310,113,3834,9000,8385
11,2262.13,1510.85,70.726,65439.3,884132,5213,248,100,3490,9000,8385
11,1549.58,938.363,56.426,52599.2,534215,2871,167,75,3279,9000,8385
11,1754.76,1193.42,91.157,56465.2,583452,3831,278,110,3315,9000,8385
11,2515.28,2248.94,155.437,191225,1.33124e+06,7745,410,131,6349,9000,8385
11,1863.77,1176.55,78.454,51512.2,780484,3911,216,92,3990,9000,8385
11,1990.27,1324.81,84.103,67797.8,778179,3960,266,79,3557,9000,8385
11,2119.11,1551.43,104.37,85743,633902,4902,285,108,2758,9000,8385
11,1880.84,1210.12,81.055,50321.7,297473,4427,220,92,2553,9000,8385
11,2108.38,1745.79,87.583,105201,655927,6111,279,115,3919,9000,8385
11,1811.03,1018.49,68.57,56588.8,672790,3392,161,59,1907,9000,8385
11,1677.73,769.034,72.942,51088.3,931408,2342,231,64,2537,9000,8385
11,2275.3,2016.71,140.392,136461,1.54939e+06,6929,399,132,7843,9000,8385
11,1850.99,1278.18,137.921,165119,795420,4186,309,139,4267,9000,8385
11,1714.76,1146.15,49.566,33226.8,164734,3751,178,81,2291,9000,8385
11,2097.38,1514.05,98.987,37765.1,585651,4588,259,101,4220,9000,8385
11,2055.07,1758.21,71.432,17852.6,969846,5506,228,86,4690,9000,8385
11,2228.3,1827.75,129.228,60194.7,531834,5780,306,104,3723,9000,8385
11,1997.59,1647.82,86.354,38668.3,447035,5120,269,97,3642,9000,8385
11,1296,769.344,32.672,29811,232209,2418,100,48,1007,9000,8385
11,1937.34,1113.21,85.001,52206.8,1.29237e+06,3809,264,94,4811,9000,8385
11,1774.4,1269.96,78.773,53968.4,375483,3984,210,101,2786,9000,8385
11,2458.62,1974.34,85.429,29950.4,222615,6450,334,91,2997,9000,8385
11,2286.83,1555.48,103.651,107930,567176,4613,385,122,4656,9000,8385
11,2110.83,1829.7,97.265,90195,696130,6397,306,130,4848,9000,8385
11,1629.99,1156.19,53.264,52504,515980,3702,143,72,1279,9000,8385
11,1719.69,1025.07,62.695,25325.8,303031,3605,183,86,1841,9000,8385
11,1561.67,855.209,54.235,28262.1,351508,2668,202,101,1781,9000,8385
11,2054.54,1538.25,95.153,55576.4,570722,3985,250,106,3026,9000,8385
11,2170.67,1337.34,124.478,74235.5,1.23301e+06,5000,387,108,6745,9000,8385
11,2302.92,1759.66,99.946,65412.7,719011,6324,336,83,4021,9000,8385
11,1842.8,1273.3,109.237,168480,745585,4318,252,132,5266,9000,8385
11,2052.27,1910.96,95.179,49970.3,662795,5596,295,135,5284,9000,8385
11,904.383,191.306,13.056,5927.39,127498,706,45,37,185,9000,8385
11,2693.41,2168.61,121.575,61088,1.29304e+06,7472,381,130,7562,9000,8385
11,2129.76,1583.98,104.383,106750,993781,5654,297,148,5688,9000,8385
11,2350.67,2018.74,98.773,51179.8,546377,6487,269,84,2934,9000,8385
11,2600.55,1996.96,146.328,120602,1.15248e+06,6967,438,159,5307,9000,8385
11,1899.48,1680.19,98.057,52095.8,919517,4784,270,113,7858,9000,8385
11,1987.29,1085.71,62.415,28360.9,326699,3667,201,64,2391,9000,8385
11,2781.49,2610.24,135.537,121735,1.46214e+06,7741,435,145,7087,9000,8385
11,2288.49,1719.02,81.727,101287,589586,6374,287,107,4475,9000,8385
11,1506.7,890.632,44.7,66334.7,161599,3228,156,62,1430,9000,8385
11,2662.37,2031.96,130.544,77701.2,1.41293e+06,7631,457,163,11181,9000,8385
11,1618.64,822.302,31.424,14520.5,337947,2863,101,54,1267,9000,8385
11,2015.42,1704.88,82.909,36613.9,832679,6225,290,100,4363,9000,8385
11,2264.16,1541.13,91.914,83074.4,741209,4989,311,107,4548,9000,8385
11,2012.72,1863.02,134.344,186997,1.96445e+06,5974,317,165,7799,9000,8385
11,1785.02,993.195,46.142,34511,845231,3461,163,61,2710,9000,8385
11,2165.11,1326.31,74.841,54101.2,684906,4352,274,87,4156,9000,8385
11,2437.3,1950.12,136.019,120038,905059,5190,369,95,3965,9000,8385
11,2311.07,1899.07,131.482,71498.5,894528,5634,372,92,6285,9000,8385
11,1900.65,1025.81,66.533,76715.6,793820,3046,203,103,4081,9000,8385
11,1922,1687.7,72.469,31897.3,667444,4999,213,76,2724,9000,8385
11,1897.97,1427.88,104.514,61876.2,858897,4817,264,106,4758,9000,8385
11,1341.19,322.116,34.947,33541,210560,905,97,70,983,9000,8385
