         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
         1,   46041.2,         1,         1,        36,        44,         0,         0,    217621,    245454,    112833,    333205,         3,    110991,    333205,         4,    360612,      6998,    353539,      5933,       827,         0,         0,         0,   207.166,       244,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     65788,     36990
         5,   46264.9,         6,         6,       180,        48,         0,         0,    235346,    247663,    122975,    364572,         3,    122654,    364572,         4,    414655,      7156,    406507,      6817,       841,       754,         0,         0,   1460.21,      1622,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     65788,     36990
        10,   46629.4,         8,        10,       368,        50,         0,         0,    234661,    250816,    127614,    380364,         3,    127306,    380364,         4,    535133,      8413,    524713,      9129,       980,      2023,         0,         0,   3728.53,      4644,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     65788,     36990
        25,   47367.8,        28,        29,       938,        50,         0,         0,    240696,    257531,    128602,    380364,         3,    135583,    380364,         4,    726283,      9833,    712124,     13541,      1094,      5263,         0,         0,   8234.77,     10048,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     65788,     36990
        50,   48346.9,        50,        50,      1898,        50,         0,         0,    244658,    266468,    130521,    380364,         4,    129434,    380364,         4,    793127,     10130,    775766,     16767,      1112,      8303,         0,         0,   13624.2,     15817,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     65788,     36990
         1,   48774.5,         1,         1,        25,        33,         0,         0,    131423,    174462,   70655.5,    203360,         3,   74064.1,    203360,         4,    302388,      5932,    295880,      5062,       664,         0,         0,         0,   249.981,       278,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     32251,     88598
         5,   49048.5,         6,         6,       128,        40,         0,         0,    137493,    176268,   87580.4,    241545,         3,   85108.7,    241545,         3,    406820,      6790,    398285,      6850,       759,      1077,         0,         0,   2583.69,      2680,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     32251,     88598
        10,   49272.2,        12,        13,       259,        45,         0,         0,    132151,    177742,   97996.4,    275334,         3,   95883.9,    275334,         4,    501853,      7659,    491018,      8432,       836,      1964,         0,         0,   3630.04,      4580,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     32251,     88598
        25,   49742.2,        24,        27,       657,        50,         0,         0,    137426,    180915,    109508,    308586,         4,    108279,    308586,         4,    601071,      8095,    588666,     10614,       866,      3798,         0,         0,   7289.67,      8391,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     32251,     88598
        50,   51024.1,        50,        50,      1333,        50,         0,         0,    146812,    189728,    108988,    308586,         3,    107541,    308586,         4,    663239,      8393,    648193,     14845,       892,      7851,         0,         0,   14846.4,     15820,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     32251,     88598
         1,   70499.6,         1,         1,        90,        50,         0,         0,    475949,    433548,    436669,1.01819e+06,         3,    433515,1.01819e+06,         4,1.0998e+06,     20397,1.07214e+06,     17706,      2119,         0,         0,         0,    468.47,       488,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     38952,     25087
         5,   70723.4,         6,         6,       450,        50,         0,         0,    486071,    435389,    446357,1.01819e+06,         3,    440570,1.01819e+06,         5,1.18343e+06,     20409,1.15392e+06,     19016,      2120,      1307,         0,         0,   2467.92,      2946,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     38952,     25087
        10,   71158.5,        10,        10,       903,        50,         0,         0,    487930,    438912,    437257,1.01819e+06,         4,    449684,1.01819e+06,         4,1.3665e+06,     21094,1.33518e+06,     22306,      2199,      4041,         0,         0,   8576.56,      8041,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     38952,     25087
        25,   71826.2,        33,        33,      2296,        50,         0,         0,    485886,    444383,    435376,1.01819e+06,         3,    452267,1.01819e+06,         4,1.72371e+06,     23518,1.68423e+06,     30296,      2419,      9998,         0,         0,   15705.5,     15237,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     38952,     25087
        50,   72805.4,        50,        50,      4613,        50,         0,         0,    497149,    452193,    450057,1.01819e+06,         3,    431917,1.01819e+06,         4,1.84933e+06,     23908,1.80360e+06,     37565,      2436,     16972,         0,         0,   27873.9,     26178,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     38952,     25087
         1,   79841.2,         2,         2,        33,        42,         0,         0,    269868,    295160,    299787,    671851,         3,    297836,    671851,         4,    858917,     16179,    838043,     14036,      1716,         0,         0,         0,   466.519,       475,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     88189,      1123
         5,   79975.4,         6,         7,       158,        46,         0,         0,    271770,    296380,    328811,    741011,         3,    332967,    741011,         4,    956187,     16914,    931463,     15534,      1781,       858,         0,         0,   5268.13,      5198,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     88189,      1123
        10,   80201.1,        10,        10,       329,        49,         0,         0,    273634,    298253,    350377,    789503,         3,    345164,    789503,         4,1.14708e+06,     19185,1.11914e+06,     18874,      2018,      2272,         0,         0,     10455,     10318,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     88189,      1123
        25,   80981.2,        32,        33,       829,        50,         0,         0,    277381,    305141,    351663,    804777,         3,    348168,    804777,         3,1.35519e+06,     19247,1.32377e+06,     23658,      2021,      7041,         0,         0,   24199.1,     24403,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     88189,      1123
        50,   81770.9,        49,        50,      1665,        50,         0,         0,    305755,    312130,    345503,    804777,         4,    358214,    804777,         4,1.45539e+06,     20200,1.41971e+06,     30112,      2115,     12746,         0,         0,   37424.1,     34340,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     88189,      1123
         1,   68333.7,         1,         1,         2,         1,         0,         0,    235763,    277212,    98.218,       355,         3,    74.416,       355,         3,   10991.2,       364,     10706,       196,       158,         0,         0,         0,   345.007,       359,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     10698,     80287
         5,   68611.8,         2,         9,        16,        10,         0,         0,    241595,    279554,   3921.88,     14113,         3,   3226.61,     14113,         3,    110212,      2319,    107908,      1974,       402,       220,         0,         0,   1203.07,      1236,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     10698,     80287
        10,   68821.6,         6,        11,        34,        12,         0,         0,    264679,    281234,   3832.21,     16594,         4,   3886.72,     16594,         3,    145340,      2816,    142345,      2644,       449,       464,         0,         0,   2949.69,      3221,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     10698,     80287
        25,   69341.7,        20,        25,        87,        27,         0,         0,    245507,    285914,   6444.38,     29759,         3,   6269.22,     29759,         3,    190146,      2902,    186328,      3650,       453,      1434,         0,         0,   7525.88,      7637,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     10698,     80287
        50,   70482.8,        50,        50,       197,        50,         0,         0,    272397,    295733,   13056.2,     59047,         4,   12941.7,     59047,         3,    231100,      3331,    225694,      6143,       483,      3644,         0,         0,   16106.4,     16999,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     10698,     80287
         1,    110950,         1,         1,       149,        50,         0,         0,    669784,    565350,2.04073e+06,3.20012e+06,         4,2.05521e+06,3.20012e+06,         5,3.59449e+06,     64738,3.48798e+06,     57194,      5940,         0,         0,         0,   747.078,       736,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3360,      6430
         5,    111193,         6,         6,       713,        50,         0,         0,    683416,    566987,2.04034e+06,3.20012e+06,         3,2.02712e+06,3.20012e+06,         4,3.80591e+06,     64755,3.69457e+06,     60374,      5943,      3175,         0,         0,    7830.5,      7133,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3360,      6430
        10,    111552,         8,        10,      1442,        50,         0,         0,    665855,    569140,2.02523e+06,3.20012e+06,         3,2.03649e+06,3.20012e+06,         5,4.09177e+06,     65437,3.97832e+06,     66037,      6024,      8272,         0,         0,   18920.5,     18298,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3360,      6430
        25,    112250,        35,        35,      3623,        50,         0,         0,    678049,    573665,2.02995e+06,3.20012e+06,         4,2.00882e+06,3.20012e+06,         4,4.77776e+06,     69422,4.64740e+06,     81146,      6327,     19933,         0,         0,   35152.3,     32840,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3360,      6430
        50,    113275,        50,        50,      7272,        50,         0,         0,    703496,    579949,2.05828e+06,3.20012e+06,         4,2.04113e+06,3.20012e+06,         4,5.07282e+06,     70715,4.92827e+06,     97450,      6409,     35144,         0,         0,   73375.8,     56685,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3360,      6430
         1,   36097.5,         2,         2,        42,        47,         0,         0,   53269.4,     85371,    102410,    293082,         3,   96614.4,    293082,         4,    348249,      6507,    341227,      5573,       708,         0,         0,         0,   223.585,       250,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     48530,     95463
         5,   36371.5,         9,         9,       211,        50,         0,         0,   53171.2,     86748,    103966,    312438,         3,    103022,    312438,         4,    402630,      6682,    394916,      6522,       721,       817,         0,         0,   2035.59,      2793,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     48530,     95463
        10,   36501.6,        13,        14,       416,        50,         0,         0,   52903.4,     87452,    104077,    312438,         3,    105798,    312438,         3,    442480,      6844,    434006,      7164,       744,      1332,         0,         0,   2836.85,      3828,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     48530,     95463
        25,     36971,        31,        31,      1029,        50,         0,         0,   53978.2,     90153,    105642,    312438,         4,    105043,    312438,         3,    547773,      7792,    537356,      9548,       829,      2965,         0,         0,   5035.79,      6356,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     48530,     95463
        50,     38275,        50,        50,      2079,        50,         0,         0,   60287.9,     97623,    102589,    312438,         4,    103813,    312438,         4,    619500,      8151,    605366,     13812,       856,      7009,         0,         0,   10422.9,     11998,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     48530,     95463
         1,   62856.9,         4,         4,        49,        50,         0,         0,    160021,    205696,    368021,    860039,         3,    370527,    860039,         4,    867891,     16138,    848429,     13962,      1781,         0,         0,         0,   367.024,       388,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     98405,     21380
         5,   63098.4,         2,         5,       254,        50,         0,         0,    162881,    207328,    361395,    860039,         3,    370573,    860039,         4,    993659,     18063,    970558,     16133,      1962,       484,         0,         0,    3891.8,      4312,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     98405,     21380
        10,   63414.4,        12,        12,       523,        50,         0,         0,    176170,    209535,    359292,    860039,         3,    362513,    860039,         3,1.14168e+06,     18998,1.11522e+06,     18639,      2049,      2200,         0,         0,   8851.38,      9905,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     98405,     21380
        25,   64143.9,        20,        26,      1316,        50,         0,         0,    181593,    214706,    359707,    860039,         3,    372372,    860039,         3,1.31511e+06,     19187,1.28525e+06,     22347,      2065,      5794,         0,         0,   20739.1,     19964,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     98405,     21380
        50,   64938.1,        48,        50,      2632,        50,         0,         0,    189102,    220584,    370012,    860039,         4,    366959,    860039,         4,1.41461e+06,     20349,1.38163e+06,     27747,      2154,     10232,         0,         0,   30391.8,     28171,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     98405,     21380
         1,   59072.8,         1,         1,        37,        50,         0,         0,    155978,    204059,    259957,    637437,         3,    260595,    637437,         4,    659170,     12553,    642862,     10797,      1355,         0,         0,         0,   342.322,       360,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23687,     93451
         5,     59348,         5,         5,       188,        50,         0,         0,    167366,    206002,    269908,    637437,         4,    266187,    637437,         4,    803556,     13440,    785499,     13191,      1456,      1671,         0,         0,   4493.07,      4987,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23687,     93451
        10,   59570.5,        10,        13,       382,        50,         0,         0,    158756,    207540,    262078,    637437,         3,    276252,    637437,         4,    924975,     14508,    903976,     15296,      1555,      2925,         0,         0,   6663.95,      7545,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23687,     93451
        25,   60021.8,        29,        29,       972,        50,         0,         0,    167295,    210743,    260329,    637437,         3,    256639,    637437,         4,1.07911e+06,     15463,1.05548e+06,     18731,      1635,      5561,         0,         0,   11135.4,     12348,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23687,     93451
        50,   61330.2,        49,        50,      1963,        50,         0,         0,    189356,    220182,    263243,    637437,         3,    262237,    637437,         4,1.18426e+06,     15823,1.15578e+06,     25299,      1652,     11875,         0,         0,   23597.2,     23268,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23687,     93451
         1,   79110.2,         1,         1,        38,        50,         0,         0,    247982,    275213,    454659,    991531,         3,    454948,    991531,         3,1.01384e+06,     19139,    986947,     16556,      2018,         0,         0,         0,   431.357,       435,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3502,     94832
         5,   79430.2,         3,         6,       194,        50,         0,         0,    242036,    277893,    464096,    991531,         3,    460429,    991531,         4,1.30065e+06,     21889,1.26809e+06,     21353,      2271,      2400,         0,         0,   4983.88,      5972,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3502,     94832
        10,   79607.9,        12,        12,       398,        50,         0,         0,    229448,    279458,    454095,    991531,         3,    462471,    991531,         5,1.42128e+06,     22344,1.38632e+06,     23493,      2301,      4183,         0,         0,   9298.91,      9967,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3502,     94832
        25,     80108,        27,        27,      1005,        50,         0,         0,    241194,    283798,    465031,    991531,         3,    448956,    991531,         4,1.63836e+06,     22739,1.59981e+06,     28419,      2327,      8798,         0,         0,   16910.6,     16927,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3502,     94832
        50,   81300.9,        50,        50,      2032,        50,         0,         0,    269213,    294208,    471917,    991531,         4,    465612,    991531,         4,1.80568e+06,     23874,1.75831e+06,     38262,      2404,     17720,         0,         0,   36447.6,     32424,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,      3502,     94832
         1,   65065.6,         1,         1,        56,        50,         0,         0,    399032,    374735,    397816,    940666,         3,    404831,    940666,         4,    971116,     18170,    948035,     15736,      1898,         0,         0,         0,    359.37,       376,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     55740,     21639
         5,   65289.3,         6,         6,       280,        50,         0,         0,    388057,    376495,    393415,    940666,         3,    403008,    940666,         5,1.06155e+06,     18328,1.03743e+06,     17198,      1914,      1334,         0,         0,   3058.84,      3728,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     55740,     21639
        10,   65653.8,         9,        10,       568,        50,         0,         0,    392040,    379304,    406097,    940666,         4,    393056,    940666,         4,1.24891e+06,     19766,1.22119e+06,     20644,      2072,      3578,         0,         0,   7470.56,      9033,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     55740,     21639
        25,   66392.2,        30,        30,      1438,        50,         0,         0,    419649,    385409,    409652,    940666,         3,    397699,    940666,         4,1.59581e+06,     22081,1.56007e+06,     28429,      2271,      9402,         0,         0,   17257.7,     17747,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     55740,     21639
        50,   67371.3,        50,        50,      2898,        50,         0,         0,    431710,    393612,    407392,    940666,         4,    392495,    940666,        13,1.70481e+06,     22440,1.66444e+06,     34604,      2286,     15324,         0,         0,   27304.7,     27594,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     55740,     21639
         1,   58327.8,         1,         1,        69,        50,         0,         0,    391601,    373201,    240995,    632020,         3,    243809,    632020,         4,    662611,     12461,    646497,     10709,      1370,         0,         0,         0,   338.488,       370,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     51108,     30880
         5,   58551.6,         5,         5,       345,        50,         0,         0,    398930,    375212,    239960,    632020,         3,    235380,    632020,         4,    725087,     12480,    708490,     11814,      1371,      1095,         0,         0,    1787.3,      2166,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     51108,     30880
        10,     58916,        11,        11,       698,        50,         0,         0,    412989,    378512,    243767,    632020,         4,    243502,    632020,         4,    860412,     13120,    842134,     14152,      1437,      2921,         0,         0,   5239.44,      5345,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     51108,     30880
        25,   59654.4,        32,        32,      1763,        50,         0,         0,    413614,    384956,    237417,    632020,         4,    246191,    632020,         4,1.16889e+06,     15242,1.14319e+06,     20618,      1633,      7597,         0,         0,   10740.4,     11688,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     51108,     30880
        50,   60633.6,        50,        50,      3548,        50,         0,         0,    427373,    393245,    237898,    632020,         3,    238065,    632020,         4,1.25251e+06,     15623,1.22258e+06,     25666,      1659,     12387,         0,         0,   18567.4,     19692,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     51108,     30880
         1,     59869,         4,         4,        44,        50,         0,         0,    155921,    199602,    336196,    789665,         3,    322392,    789665,         5,    798512,     14741,    780042,     12726,      1657,         0,         0,         0,    340.16,       359,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     96057,     23333
         5,   60105.5,         1,         6,       229,        50,         0,         0,    150344,    201081,    318267,    789665,         3,    331368,    789665,         4,    919360,     16596,    898217,     14822,      1827,       471,         0,         0,   3321.97,      3608,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     96057,     23333
        10,   60421.5,        12,        12,       473,        50,         0,         0,    155607,    203308,    327634,    789665,         3,    321359,    789665,         5,1.07709e+06,     17551,1.05294e+06,     17376,      1907,      2208,         0,         0,   7143.45,      8682,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     96057,     23333
        25,     61156,        21,        28,      1191,        50,         0,         0,    169116,    208442,    329009,    789665,         3,    336423,    789665,         4,1.23377e+06,     17735,1.20601e+06,     21095,      1923,      5818,         0,         0,   16518.1,     18390,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     96057,     23333
        50,   61950.3,        48,        50,      2382,        50,         0,         0,    169371,    214267,    325713,    789665,         3,    331700,    789665,         4,1.34774e+06,     18980,1.3157e+06,     26624,      2034,     10323,         0,         0,   27666.8,     26446,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     96057,     23333
         1,   42731.9,         1,         1,         3,         1,         0,         0,    129486,    172392,    53.542,       206,         4,    45.961,       206,         4,   6021.74,       215,      5861,       115,        90,         0,         0,         0,   214.411,       210,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     36305,     80161
         5,   43009.8,         2,         9,        20,        10,         0,         0,    133410,    174259,   1783.52,      7652,         3,   1648.06,      7652,         3,   57835.4,      1215,     56728,      1045,       211,       137,         0,         0,   611.878,       854,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     36305,     80161
        10,   43219.7,         6,        11,        43,        12,         0,         0,    132679,    175740,   1942.45,      9329,         3,    1935.5,      9329,         3,   73388.2,      1392,     72068,      1320,       226,       267,         0,         0,   1087.87,      1534,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     36305,     80161
        25,   43739.7,        20,        25,       111,        27,         0,         0,    138777,    179146,   3505.35,     17416,         3,   4054.87,     17416,        14,    102308,      1485,    100229,      1882,       233,       791,         0,         0,   3085.68,      3937,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     36305,     80161
        50,   44880.9,        50,        50,       231,        50,         0,         0,    144381,    187161,   8195.07,     35749,         3,   8058.55,     35749,         3,    123218,      1983,    120162,      3498,       276,      2067,         0,         0,   7793.58,      9042,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     36305,     80161
         1,   37397.9,         2,         2,        18,        17,         0,         0,   87877.1,    128883,   16454.3,     54621,         3,   16628.9,     54621,         4,    177639,      3353,    173147,      2828,       404,         0,         0,         0,   219.036,       244,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     84397,     42756
         5,   37532.1,         5,         7,        83,        22,         0,         0,     90005,    129870,   21022.7,     70617,         3,   22841.8,     70617,         3,    199482,      3632,    195820,      3311,       431,       249,         0,         0,      1325,      1648,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     84397,     42756
        10,   37757.8,        10,        10,       179,        29,         0,         0,     94237,    131415,     29154,     93524,         4,   26939.9,     93524,         4,    255742,      4477,    251210,      4430,       531,       698,         0,         0,   3270.47,      3132,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     84397,     42756
        25,   38537.9,        32,        33,       454,        50,         0,         0,   91932.3,    136883,   48872.2,    162358,         3,   47682.8,    162358,         3,    340012,      4542,    332966,      5992,       534,      2243,         0,         0,   5466.53,      6852,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     84397,     42756
        50,   39327.6,        49,        50,       915,        50,         0,         0,    117488,    142422,   46639.7,    162358,         3,   47368.4,    162358,         4,    363937,      4911,    356302,      8220,       563,      4212,         0,         0,   8400.43,     10062,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     84397,     42756
         1,   59920.6,         1,         1,        26,        45,         0,         0,    166432,    216272,    161742,    439673,         3,    167655,    439673,         4,    477284,      9298,    465880,      7932,      1061,         0,         0,         0,   302.163,       327,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     21741,     90236
         5,   60240.6,         3,         6,       134,        49,         0,         0,    168013,    218587,    182779,    480454,         4,    180904,    480454,         4,    676286,     11225,    661607,     11183,      1226,      1589,         0,         0,   3964.34,      3691,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     21741,     90236
        10,   60418.3,        12,        12,       278,        50,         0,         0,    169192,    219915,    184775,    490643,         5,    201430,    490643,         3,    757169,     11586,    740592,     12637,      1250,      2763,         0,         0,   5382.08,      6283,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     21741,     90236
        25,   60918.4,        27,        27,       705,        50,         0,         0,    180264,    223440,    184443,    490643,         3,    196065,    490643,         5,    905172,     11902,    886232,     15862,      1275,      5755,         0,         0,     10672,     11118,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     21741,     90236
        50,   62111.3,        50,        50,      1432,        50,         0,         0,    189167,    232445,    182671,    490643,         4,    195178,    490643,         4,1.00865e+06,     12643,    984437,     22101,      1329,     11436,         0,         0,   20736.6,     20890,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     21741,     90236
         1,   58492.6,         1,         1,        71,        50,         0,         0,    408020,    380342,    283455,    711427,         2,    276705,    711427,         4,    728814,     13781,    711310,     11904,      1502,         0,         0,         0,   411.138,       426,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     31040,     50345
         5,   58757.8,         4,         5,       354,        50,         0,         0,    438336,    382842,    293904,    711427,         3,    285439,    711427,         4,    847352,     13822,    825366,     13347,      1505,      1428,         0,         0,   2532.82,      2741,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     31040,     50345
        10,     59107,        10,        13,       710,        50,         0,         0,    457418,    385906,    284209,    711427,         3,    276501,    711427,         5,    993456,     14660,    971991,     16346,      1585,      3707,         0,         0,   5248.65,      5667,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     31040,     50345
        25,   59856.8,        28,        32,      1795,        50,         0,         0,    439290,    392469,    283569,    711427,         4,    277981,    711427,         4,1.2485e+06,     15894,1.22188e+06,     21890,      1686,      8236,         0,         0,   13536.7,     13356,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     31040,     50345
        50,   60988.7,        49,        50,      3634,        50,         0,         0,    458903,    401809,    293112,    711427,         4,    275364,    711427,         4,1.37075e+06,     18225,1.3365e+06,     29487,      1873,     13993,         0,         0,   24795.4,     22974,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     31040,     50345
         1,   80705.5,         1,         1,       107,        50,         0,         0,    530804,    476731,    827752,1.62805e+06,         3,    828492,1.62805e+06,         4,1.80352e+06,     33018,1.75684e+06,     28873,      3259,         0,         0,         0,   495.223,       541,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23787,     26616
         5,   80948.2,         6,         6,       503,        50,         0,         0,    543201,    478244,    827442,1.62805e+06,         3,    832505,1.62805e+06,         4,1.92535e+06,     33035,1.87668e+06,     30864,      3262,      1986,         0,         0,   5119.89,      5309,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23787,     26616
        10,   81307.7,         8,        10,      1022,        50,         0,         0,    569211,    480570,    822417,1.62805e+06,         3,    810543,1.62805e+06,         4,2.12962e+06,     33528,2.07753e+06,     34424,      3316,      5139,         0,         0,     13572,     13151,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23787,     26616
        25,   82005.8,        35,        35,      2573,        50,         0,         0,    578267,    484941,    832841,1.62805e+06,         4,    829157,1.62805e+06,         4,2.56515e+06,     36388,2.50315e+06,     44010,      3557,     12298,         0,         0,   26079.8,     22972,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23787,     26616
        50,   83030.1,        50,        50,      5172,        50,         0,         0,    582102,    490885,    804850,1.62805e+06,         3,    841347,1.62805e+06,         4,2.74418e+06,     37279,2.67338e+06,     54163,      3620,     21726,         0,         0,     44141,     37453,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     23787,     26616
         1,   65664.3,         1,         1,        81,        50,         0,         0,    451266,    402807,    422119,    990071,         2,    428390,    990071,         4,1.03406e+06,     19147,1.00797e+06,     16620,      2032,         0,         0,         0,   444.267,       473,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     24703,     48182
         5,   65929.6,         4,         5,       404,        50,         0,         0,    443673,    404860,    437454,    990071,         3,    416104,    990071,         4,1.13444e+06,     19204,1.1073e+06,     18335,      2037,      1687,         0,         0,   3251.23,      3459,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     24703,     48182
        10,   66278.7,        10,        14,       810,        50,         0,         0,    440927,    407644,    421469,    990071,         3,    435973,    990071,         4,1.35398e+06,     20332,1.32267e+06,     21998,      2143,      4376,         0,         0,    7771.1,      7828,    418126,    421267,    188905,    383585,    134320,         0,         0,        50,      8385,    109171,     24703,     48182
