vertices: 3940, polygons: 4498
       idx,    K,order,             dist_ki,           dist_edbt,             cost_ki,           cost_edbt,   vnum_ki, vnum_edbt
       410,   20,   18,             9308.47,             9308.47,              70.566,              582186,         3,         3
       410,   20,   19,             9485.78,             9485.78,              70.566,              582186,         4,         4
       411,   20,    0,                   0,                   0,              95.868,              498279,         1,         2
       411,   20,    1,             1918.32,             1918.32,              95.868,              498279,         2,         2
       411,   20,    2,             3181.83,             3181.83,              95.868,              498279,         3,         3
       411,   20,    3,             4235.62,             4235.62,              95.868,              498279,         3,         3
       411,   20,    4,             4742.12,             4742.12,              95.868,              498279,         3,         3
       411,   20,    5,             5891.69,             5891.69,              95.868,              498279,         3,         3
       411,   20,    6,             6813.03,             6813.03,              95.868,              498279,         3,         3
       411,   20,    7,             7212.86,             7212.86,              95.868,              498279,         3,         3
       411,   20,    8,             7636.79,             7636.79,              95.868,              498279,         2,         2
       411,   20,    9,             7711.63,             7711.63,              95.868,              498279,         3,         3
       411,   20,   10,             7764.26,             7764.26,              95.868,              498279,         4,         4
       411,   20,   11,             8098.34,             8098.34,              95.868,              498279,         3,         3
       411,   20,   12,             8185.96,             8185.96,              95.868,              498279,         3,         3
       411,   20,   13,             8542.09,             8542.09,              95.868,              498279,         6,         6
       411,   20,   14,             8939.89,             8939.89,              95.868,              498279,         4,         4
       411,   20,   15,             9122.81,             9122.81,              95.868,              498279,         3,         3
       411,   20,   16,             9766.04,             9766.04,              95.868,              498279,         3,         3
       411,   20,   17,             9810.98,             9810.98,              95.868,              498279,         3,         3
       411,   20,   18,             10290.9,             10290.9,              95.868,              498279,         6,         6
       411,   20,   19,             10305.5,             10305.5,              95.868,              498279,         3,         3
       412,   20,    0,                   0,                   0,              77.014,              258018,         1,         2
       412,   20,    1,             5324.04,             5324.04,              77.014,              258018,         4,         4
       412,   20,    2,              6490.6,              6490.6,              77.014,              258018,         4,         4
       412,   20,    3,             6890.57,             6890.57,              77.014,              258018,         4,         4
       412,   20,    4,             7949.75,             7949.75,              77.014,              258018,         5,         5
       412,   20,    5,             8860.64,             8860.64,              77.014,              258018,         4,         4
       412,   20,    6,             9132.67,             9132.67,              77.014,              258018,         4,         4
       412,   20,    7,             9445.15,             9445.15,              77.014,              258018,         3,         3
       412,   20,    8,              9595.8,              9595.8,              77.014,              258018,         6,         6
       412,   20,    9,             10906.4,             10906.4,              77.014,              258018,         4,         4
       412,   20,   10,             11145.9,             11145.9,              77.014,              258018,         6,         6
       412,   20,   11,             11350.3,             11350.3,              77.014,              258018,         5,         6
       412,   20,   12,             11522.3,             11522.3,              77.014,              258018,         4,         5
       412,   20,   13,             12942.2,             12942.2,              77.014,              258018,         6,         6
       412,   20,   14,             13161.6,             13161.6,              77.014,              258018,         5,         5
       412,   20,   15,             13246.4,             13246.4,              77.014,              258018,         6,         6
       412,   20,   16,               13715,               13715,              77.014,              258018,         4,         5
       412,   20,   17,             14311.8,             14311.8,              77.014,              258018,         4,         6
       412,   20,   18,             15192.1,             15192.1,              77.014,              258018,         7,         7
       412,   20,   19,             15360.2,             15360.2,              77.014,              258018,         3,         3
       413,   20,    0,                   0,                   0,             117.664,              552767,         1,         2
       413,   20,    1,             2064.51,             2064.51,             117.664,              552767,         3,         3
       413,   20,    2,             2132.97,             2132.97,             117.664,              552767,         2,         2
       413,   20,    3,             2673.27,             2673.27,             117.664,              552767,         3,         3
       413,   20,    4,             3625.26,             3625.26,             117.664,              552767,         3,         3
       413,   20,    5,             4373.65,             4373.65,             117.664,              552767,         2,         2
       413,   20,    6,             5523.12,             5523.12,             117.664,              552767,         2,         2
       413,   20,    7,              6271.8,              6271.8,             117.664,              552767,         3,         3
       413,   20,    8,             7080.88,             7080.88,             117.664,              552767,         3,         3
       413,   20,    9,             7814.11,             7814.11,             117.664,              552767,         3,         3
       413,   20,   10,             8648.92,             8648.92,             117.664,              552767,         4,         4
       413,   20,   11,             9494.57,             9494.57,             117.664,              552767,         4,         4
       413,   20,   12,             9734.32,             9734.32,             117.664,              552767,         3,         3
       413,   20,   13,             10397.3,             10397.3,             117.664,              552767,         3,         3
       413,   20,   14,             10527.2,             10527.2,             117.664,              552767,         5,         5
       413,   20,   15,             11204.8,             11204.8,             117.664,              552767,         5,         5
       413,   20,   16,             11314.9,             11314.9,             117.664,              552767,         6,         6
       413,   20,   17,             11511.5,             11511.5,             117.664,              552767,         4,         4
       413,   20,   18,             12474.1,             12474.1,             117.664,              552767,         6,         6
       413,   20,   19,             12667.8,             12667.8,             117.664,              552767,         7,         7
       414,   20,    0,                   0,                   0,             158.443,          1.0441e+06,         1,         2
       414,   20,    1,             3258.21,             3258.21,             158.443,          1.0441e+06,         4,         4
       414,   20,    2,             3515.14,             3515.14,             158.443,          1.0441e+06,         3,         3
       414,   20,    3,             4696.57,             4696.57,             158.443,          1.0441e+06,         3,         3
       414,   20,    4,             5616.71,             5616.71,             158.443,          1.0441e+06,         3,         3
       414,   20,    5,             5784.23,             5784.23,             158.443,          1.0441e+06,         2,         2
       414,   20,    6,             6328.89,             6328.89,             158.443,          1.0441e+06,         3,         3
       414,   20,    7,             7476.32,             7476.32,             158.443,          1.0441e+06,         3,         3
       414,   20,    8,             7816.84,             7816.84,             158.443,          1.0441e+06,         2,         2
       414,   20,    9,             7821.22,             7821.22,             158.443,          1.0441e+06,         3,         3
       414,   20,   10,             8092.67,             8092.67,             158.443,          1.0441e+06,         4,         4
       414,   20,   11,             9751.75,             9751.75,             158.443,          1.0441e+06,         5,         5
       414,   20,   12,             9818.27,             9818.27,             158.443,          1.0441e+06,         4,         4
       414,   20,   13,              9873.9,              9873.9,             158.443,          1.0441e+06,         5,         5
       414,   20,   14,             10349.3,             10349.3,             158.443,          1.0441e+06,         4,         4
       414,   20,   15,             11284.8,             11284.8,             158.443,          1.0441e+06,         3,         3
       414,   20,   16,             11543.5,             11543.5,             158.443,          1.0441e+06,         4,         4
       414,   20,   17,             11562.3,             11562.3,             158.443,          1.0441e+06,         4,         5
       414,   20,   18,             11615.6,             11615.6,             158.443,          1.0441e+06,         4,         4
       414,   20,   19,             12185.2,             12185.2,             158.443,          1.0441e+06,         5,         5
       415,   20,    0,                   0,                   0,              92.284,              293937,         1,         2
       415,   20,    1,             384.574,             384.574,              92.284,              293937,         2,         2
       415,   20,    2,             6501.73,             6501.73,              92.284,              293937,         4,         4
       415,   20,    3,             7109.94,             7109.94,              92.284,              293937,         3,         3
       415,   20,    4,             7118.84,             7118.84,              92.284,              293937,         3,         3
       415,   20,    5,              7172.3,              7172.3,              92.284,              293937,         3,         3
       415,   20,    6,             7396.67,             7396.67,              92.284,              293937,         3,         3
       415,   20,    7,             7790.27,             7790.27,              92.284,              293937,         4,         4
       415,   20,    8,             7837.16,             7837.16,              92.284,              293937,         5,         5
       415,   20,    9,             7974.92,             7974.92,              92.284,              293937,         4,         4
       415,   20,   10,              8905.6,              8905.6,              92.284,              293937,         3,         3
       415,   20,   11,             9007.65,             9007.65,              92.284,              293937,         5,         5
       415,   20,   12,             9221.37,             9221.37,              92.284,              293937,         7,         7
       415,   20,   13,              9248.3,              9248.3,              92.284,              293937,         4,         4
       415,   20,   14,             9396.23,             9396.23,              92.284,              293937,         4,         4
       415,   20,   15,             9820.55,             9820.55,              92.284,              293937,         4,         4
       415,   20,   16,             10024.4,             10024.4,              92.284,              293937,         3,         3
       415,   20,   17,             10100.5,             10100.5,              92.284,              293937,         3,         3
       415,   20,   18,               10243,               10243,              92.284,              293937,         3,         3
       415,   20,   19,             10355.3,             10355.3,              92.284,              293937,         5,         5
       416,   20,    0,                   0,                   0,              87.134,              224371,         1,         2
       416,   20,    1,             4532.86,             4532.86,              87.134,              224371,         2,         2
       416,   20,    2,             4599.19,             4599.19,              87.134,              224371,         4,         4
       416,   20,    3,              5026.8,              5026.8,              87.134,              224371,         4,         4
       416,   20,    4,             5032.16,             5032.16,              87.134,              224371,         2,         2
       416,   20,    5,              7069.5,              7069.5,              87.134,              224371,         3,         3
       416,   20,    6,             7479.19,             7479.19,              87.134,              224371,         4,         4
       416,   20,    7,             7896.65,             7896.65,              87.134,              224371,         4,         4
       416,   20,    8,             8343.89,             8343.89,              87.134,              224371,         5,         5
       416,   20,    9,             8622.67,             8622.67,              87.134,              224371,         5,         5
       416,   20,   10,             9323.44,             9323.44,              87.134,              224371,         4,         4
       416,   20,   11,              9783.3,              9783.3,              87.134,              224371,         4,         4
       416,   20,   12,             10208.3,             10208.3,              87.134,              224371,         4,         4
       416,   20,   13,             10477.3,             10477.3,              87.134,              224371,         6,         6
       416,   20,   14,             10822.4,             10822.4,              87.134,              224371,         7,         7
       416,   20,   15,             11147.4,             11147.4,              87.134,              224371,         6,         6
       416,   20,   16,             12320.5,             12320.5,              87.134,              224371,         7,         7
       416,   20,   17,             12498.3,             12498.3,              87.134,              224371,         5,         5
       416,   20,   18,             13677.2,             13677.2,              87.134,              224371,         5,         5
       416,   20,   19,             13863.3,             13863.3,              87.134,              224371,         7,         7
       417,   20,    0,                   0,                   0,             107.388,              676066,         1,         2
       417,   20,    1,              1114.7,              1114.7,             107.388,              676066,         2,         2
       417,   20,    2,             3014.55,             3014.55,             107.388,              676066,         2,         2
       417,   20,    3,             3570.25,             3570.25,             107.388,              676066,         8,         8
       417,   20,    4,             4493.91,             4493.91,             107.388,              676066,         3,         3
       417,   20,    5,             4844.51,             4844.51,             107.388,              676066,         3,         3
       417,   20,    6,             5721.62,             5721.62,             107.388,              676066,         3,         3
       417,   20,    7,              6344.6,              6344.6,             107.388,              676066,         3,         3
       417,   20,    8,              7305.6,              7305.6,             107.388,              676066,        10,        10
       417,   20,    9,             7401.91,             7401.91,             107.388,              676066,         3,         3
       417,   20,   10,             7625.04,             7625.04,             107.388,              676066,         6,         6
       417,   20,   11,             7919.51,             7919.51,             107.388,              676066,         3,         3
       417,   20,   12,             8856.51,             8856.51,             107.388,              676066,         6,         6
       417,   20,   13,             8857.49,             8857.49,             107.388,              676066,         3,         3
       417,   20,   14,             8924.91,             8924.91,             107.388,              676066,         6,         7
       417,   20,   15,             9710.14,             9710.14,             107.388,              676066,         4,         4
       417,   20,   16,             9981.85,             9981.85,             107.388,              676066,         5,         5
       417,   20,   17,             10097.9,             10097.9,             107.388,              676066,         6,         7
       417,   20,   18,             10236.3,             10236.3,             107.388,              676066,         5,         5
       417,   20,   19,             10381.6,             10381.6,             107.388,              676066,         4,         4
       418,   20,    0,                   0,                   0,               70.87,              326815,         1,         2
       418,   20,    1,             905.058,             905.058,               70.87,              326815,         2,         2
       418,   20,    2,             2109.72,             2109.72,               70.87,              326815,         2,         2
       418,   20,    3,             2532.81,             2532.81,               70.87,              326815,         2,         2
       418,   20,    4,             2873.43,             2873.43,               70.87,              326815,         3,         3
       418,   20,    5,             4225.78,             4225.78,               70.87,              326815,         2,         2
       418,   20,    6,             4405.71,             4405.71,               70.87,              326815,         3,         3
       418,   20,    7,              4519.5,              4519.5,               70.87,              326815,         3,         3
       418,   20,    8,             4603.04,             4603.04,               70.87,              326815,         4,         4
       418,   20,    9,             5288.32,             5288.32,               70.87,              326815,         3,         3
       418,   20,   10,              5400.5,              5400.5,               70.87,              326815,         3,         3
       418,   20,   11,             5920.98,             5920.98,               70.87,              326815,         3,         3
       418,   20,   12,             6173.05,             6173.05,               70.87,              326815,         4,         4
       418,   20,   13,              6202.3,              6202.3,               70.87,              326815,         2,         2
       418,   20,   14,             6310.83,             6310.83,               70.87,              326815,         3,         3
       418,   20,   15,             6629.49,             6629.49,               70.87,              326815,         3,         3
       418,   20,   16,              6673.9,              6673.9,               70.87,              326815,         3,         3
       418,   20,   17,             6822.07,             6822.07,               70.87,              326815,         4,         4
       418,   20,   18,             7199.31,             7199.31,               70.87,              326815,         5,         5
       418,   20,   19,             7943.26,             7943.26,               70.87,              326815,         2,         2
       419,   20,    0,                   0,                   0,              85.853,              527524,         1,         2
       419,   20,    1,             2071.15,             2071.15,              85.853,              527524,         2,         2
       419,   20,    2,             2444.07,             2444.07,              85.853,              527524,         2,         2
       419,   20,    3,             2596.34,             2596.34,              85.853,              527524,         2,         2
       419,   20,    4,             3938.86,             3938.86,              85.853,              527524,         2,         2
       419,   20,    5,             5784.23,             5784.23,              85.853,              527524,         2,         2
       419,   20,    6,             5831.45,             5831.45,              85.853,              527524,         4,         4
       419,   20,    7,              6212.8,              6212.8,              85.853,              527524,         5,         5
       419,   20,    8,             6597.03,             6597.03,              85.853,              527524,         4,         4
       419,   20,    9,             6631.33,             6631.33,              85.853,              527524,         2,         2
       419,   20,   10,             6634.44,             6634.44,              85.853,              527524,         3,         3
       419,   20,   11,             6849.96,             6849.96,              85.853,              527524,         2,         2
       419,   20,   12,             7199.31,             7199.31,              85.853,              527524,         5,         5
       419,   20,   13,             7270.83,             7270.83,              85.853,              527524,         2,         2
       419,   20,   14,             7564.48,             7564.48,              85.853,              527524,         3,         3
       419,   20,   15,             8016.23,             8016.23,              85.853,              527524,         2,         2
       419,   20,   16,             8048.75,             8048.75,              85.853,              527524,         6,         6
       419,   20,   17,             8669.94,             8669.94,              85.853,              527524,         4,         4
       419,   20,   18,              9297.4,              9297.4,              85.853,              527524,         3,         3
       419,   20,   19,             9425.02,             9425.02,              85.853,              527524,         2,         2
       420,   20,    0,                   0,                   0,             119.308,              529112,         1,         2
       420,   20,    1,             2723.19,             2723.19,             119.308,              529112,         3,         3
       420,   20,    2,             3098.42,             3098.42,             119.308,              529112,         2,         2
       420,   20,    3,              3597.4,              3597.4,             119.308,              529112,         3,         3
       420,   20,    4,             3895.79,             3895.79,             119.308,              529112,         3,         3
       420,   20,    5,             4085.19,             4085.19,             119.308,              529112,         3,         3
       420,   20,    6,              4948.6,              4948.6,             119.308,              529112,         2,         2
       420,   20,    7,             5400.78,             5400.78,             119.308,              529112,         4,         4
       420,   20,    8,             5481.61,             5481.61,             119.308,              529112,         3,         3
       420,   20,    9,             5667.68,             5667.68,             119.308,              529112,         3,         3
       420,   20,   10,             5779.78,             5779.78,             119.308,              529112,         4,         4
       420,   20,   11,             6739.82,             6739.82,             119.308,              529112,         4,         4
       420,   20,   12,             7276.41,             7276.41,             119.308,              529112,         4,         4
       420,   20,   13,              7317.5,              7317.5,             119.308,              529112,         4,         4
       420,   20,   14,             7734.66,             7734.66,             119.308,              529112,         4,         4
       420,   20,   15,             8859.97,             8859.97,             119.308,              529112,         4,         4
       420,   20,   16,             9153.12,             9153.12,             119.308,              529112,         4,         4
       420,   20,   17,             9292.25,             9292.25,             119.308,              529112,         5,         5
       420,   20,   18,             9487.33,             9487.33,             119.308,              529112,         5,         5
       420,   20,   19,             10191.9,             10191.9,             119.308,              529112,         5,         5
       421,   20,    0,                   0,                   0,             133.533,              216176,         1,         2
       421,   20,    1,             1608.99,             1608.99,             133.533,              216176,         2,         2
       421,   20,    2,              2231.6,              2231.6,             133.533,              216176,         2,         2
       421,   20,    3,             5121.98,             5121.98,             133.533,              216176,         2,         2
       421,   20,    4,             6890.57,             6890.57,             133.533,              216176,         4,         4
       421,   20,    5,             8164.88,             8164.88,             133.533,              216176,         4,         4
       421,   20,    6,             8704.34,             8704.34,             133.533,              216176,         4,         4
       421,   20,    7,             9053.26,             9053.26,             133.533,              216176,         3,         3
       421,   20,    8,                9101,                9101,             133.533,              216176,         4,         5
       421,   20,    9,              9357.5,              9357.5,             133.533,              216176,         3,         3
       421,   20,   10,             9938.64,             9938.64,             133.533,              216176,         4,         4
       421,   20,   11,             10002.6,             10002.6,             133.533,              216176,         5,         5
       421,   20,   12,             10719.2,             10719.2,             133.533,              216176,         5,         5
       421,   20,   13,               11873,               11873,             133.533,              216176,         3,         3
       421,   20,   14,             12269.3,             12269.3,             133.533,              216176,         5,         5
       421,   20,   15,             12501.6,             12501.6,             133.533,              216176,         4,         6
       421,   20,   16,             12747.2,             12747.2,             133.533,              216176,         5,         5
       421,   20,   17,             12890.4,             12890.4,             133.533,              216176,         6,         6
       421,   20,   18,               13100,               13100,             133.533,              216176,         3,         3
       421,   20,   19,             13156.1,             13156.1,             133.533,              216176,         5,         5
       422,   20,    0,                   0,                   0,              121.99,              503669,         1,         2
       422,   20,    1,             3446.11,             3446.11,              121.99,              503669,         2,         2
       422,   20,    2,             4075.47,             4075.47,              121.99,              503669,         3,         3
       422,   20,    3,             4671.86,             4671.86,              121.99,              503669,         3,         3
       422,   20,    4,             5973.58,             5973.58,              121.99,              503669,         2,         2
       422,   20,    5,             6297.41,             6297.41,              121.99,              503669,         3,         3
       422,   20,    6,             6831.32,             6831.32,              121.99,              503669,         7,         7
       422,   20,    7,             6891.56,             6891.56,              121.99,              503669,         4,         4
       422,   20,    8,             7143.94,             7143.94,              121.99,              503669,         7,         7
       422,   20,    9,             7223.34,             7223.34,              121.99,              503669,         4,         4
       422,   20,   10,             7460.35,             7460.35,              121.99,              503669,         3,         3
       422,   20,   11,             7784.31,             7784.31,              121.99,              503669,         5,         5
       422,   20,   12,             8732.62,             8732.62,              121.99,              503669,         3,         3
       422,   20,   13,              9361.2,              9361.2,              121.99,              503669,         4,         4
       422,   20,   14,              9769.9,              9769.9,              121.99,              503669,         3,         3
       422,   20,   15,             10010.5,             10010.5,              121.99,              503669,         3,         3
       422,   20,   16,             10023.2,             10023.2,              121.99,              503669,         4,         4
       422,   20,   17,             10511.9,             10511.9,              121.99,              503669,         3,         3
       422,   20,   18,             10522.9,             10522.9,              121.99,              503669,         5,         5
       422,   20,   19,             10611.4,             10611.4,              121.99,              503669,         3,         3
       423,   20,    0,                   0,                   0,              62.405,              295166,         1,         2
       423,   20,    1,             1547.19,             1547.19,              62.405,              295166,         2,         2
       423,   20,    2,             1783.53,             1783.53,              62.405,              295166,         2,         2
       423,   20,    3,             2340.74,             2340.74,              62.405,              295166,         2,         2
       423,   20,    4,             2873.43,             2873.43,              62.405,              295166,         3,         3
       423,   20,    5,             3762.77,             3762.77,              62.405,              295166,         2,         2
       423,   20,    6,             4001.42,             4001.42,              62.405,              295166,         3,         3
       423,   20,    7,              4250.6,              4250.6,              62.405,              295166,         2,         2
       423,   20,    8,              4882.3,              4882.3,              62.405,              295166,         3,         3
       423,   20,    9,             5485.68,             5485.68,              62.405,              295166,         3,         3
       423,   20,   10,             6165.68,             6165.68,              62.405,              295166,         4,         4
       423,   20,   11,              6284.2,              6284.2,              62.405,              295166,         3,         3
       423,   20,   12,             6651.16,             6651.16,              62.405,              295166,         3,         3
       423,   20,   13,             6974.66,             6974.66,              62.405,              295166,         4,         4
       423,   20,   14,             7008.52,             7008.52,              62.405,              295166,         4,         4
       423,   20,   15,             7544.51,             7544.51,              62.405,              295166,         4,         4
       423,   20,   16,             7649.39,             7649.39,              62.405,              295166,         4,         4
       423,   20,   17,             7767.05,             7767.05,              62.405,              295166,         4,         4
       423,   20,   18,             7875.24,             7875.24,              62.405,              295166,         4,         4
       423,   20,   19,             8022.16,             8022.16,              62.405,              295166,         4,         4
       424,   20,    0,                   0,                   0,              103.41,              492256,         1,         2
       424,   20,    1,             484.175,             484.175,              103.41,              492256,         2,         2
       424,   20,    2,             3093.12,             3093.12,              103.41,              492256,         3,         3
       424,   20,    3,             3240.06,             3240.06,              103.41,              492256,         3,         3
       424,   20,    4,             4407.23,             4407.23,              103.41,              492256,         2,         2
       424,   20,    5,             6933.68,             6933.68,              103.41,              492256,         6,         6
       424,   20,    6,             7691.48,             7691.48,              103.41,              492256,         4,         4
       424,   20,    7,              7720.6,              7720.6,              103.41,              492256,         3,         3
       424,   20,    8,             7923.37,             7923.37,              103.41,              492256,         3,         3
       424,   20,    9,             8159.33,             8159.33,              103.41,              492256,        10,        10
       424,   20,   10,              8756.2,              8756.2,              103.41,              492256,         3,         3
       424,   20,   11,             8789.19,             8789.19,              103.41,              492256,         5,         5
       424,   20,   12,              9153.1,              9153.1,              103.41,              492256,         3,         3
       424,   20,   13,              9997.7,              9997.7,              103.41,              492256,         3,         3
       424,   20,   14,             10052.7,             10052.7,              103.41,              492256,         2,         2
       424,   20,   15,             10875.3,             10875.3,              103.41,              492256,         5,         5
       424,   20,   16,             10979.7,             10979.7,              103.41,              492256,         4,         4
       424,   20,   17,             11055.5,             11055.5,              103.41,              492256,         3,         3
       424,   20,   18,               11568,               11568,              103.41,              492256,         4,         4
       424,   20,   19,               11761,               11761,              103.41,              492256,         4,         4
       425,   20,    0,                   0,                   0,                88.6,              575838,         1,         2
       425,   20,    1,             2963.16,             2963.16,                88.6,              575838,         2,         2
       425,   20,    2,             3978.08,             3978.08,                88.6,              575838,         2,         2
       425,   20,    3,             4287.49,             4287.49,                88.6,              575838,         5,         5
       425,   20,    4,             5208.75,             5208.75,                88.6,              575838,         5,         5
       425,   20,    5,             5340.54,             5340.54,                88.6,              575838,         3,         3
       425,   20,    6,             6170.92,             6170.92,                88.6,              575838,         3,         3
       425,   20,    7,             6620.64,             6620.64,                88.6,              575838,         3,         3
       425,   20,    8,              6857.7,              6857.7,                88.6,              575838,         4,         4
       425,   20,    9,             7079.19,             7079.19,                88.6,              575838,         5,         5
       425,   20,   10,              7518.3,              7518.3,                88.6,              575838,         2,         2
       425,   20,   11,             7673.13,             7673.13,                88.6,              575838,         3,         3
       425,   20,   12,             8028.62,             8028.62,                88.6,              575838,         2,         2
       425,   20,   13,             8216.61,             8216.61,                88.6,              575838,         2,         2
       425,   20,   14,             8859.97,             8859.97,                88.6,              575838,         4,         4
       425,   20,   15,             9141.71,             9141.71,                88.6,              575838,         3,         3
       425,   20,   16,             9155.69,             9155.69,                88.6,              575838,         3,         3
       425,   20,   17,             9467.53,             9467.53,                88.6,              575838,         5,         5
       425,   20,   18,             10349.2,             10349.2,                88.6,              575838,         3,         3
       425,   20,   19,             10358.6,             10358.6,                88.6,              575838,         3,         3
       426,   20,    0,                   0,                   0,              93.812,              661811,         1,         2
       426,   20,    1,             228.035,             228.035,              93.812,              661811,         2,         2
       426,   20,    2,             3080.59,             3080.59,              93.812,              661811,         2,         2
       426,   20,    3,             3300.02,             3300.02,              93.812,              661811,         2,         2
       426,   20,    4,             3481.83,             3481.83,              93.812,              661811,         3,         3
       426,   20,    5,             5965.26,             5965.26,              93.812,              661811,         3,         3
       426,   20,    6,             5995.38,             5995.38,              93.812,              661811,         3,         3
       426,   20,    7,             6567.25,             6567.25,              93.812,              661811,         4,         4
       426,   20,    8,             6657.12,             6657.12,              93.812,              661811,         3,         3
       426,   20,    9,             7276.41,             7276.41,              93.812,              661811,         4,         4
       426,   20,   10,             7994.04,             7994.04,              93.812,              661811,         6,         6
       426,   20,   11,             8124.35,             8124.35,              93.812,              661811,         3,         3
       426,   20,   12,              9440.1,              9440.1,              93.812,              661811,         6,         6
       426,   20,   13,             9740.36,             9740.36,              93.812,              661811,         3,         3
       426,   20,   14,             9789.13,             9789.13,              93.812,              661811,         3,         3
       426,   20,   15,             10229.1,             10229.1,              93.812,              661811,         3,         3
       426,   20,   16,             10335.6,             10335.6,              93.812,              661811,         6,         6
       426,   20,   17,             10358.6,             10358.6,              93.812,              661811,         3,         3
       426,   20,   18,             10449.8,             10449.8,              93.812,              661811,         3,         3
       426,   20,   19,               10471,               10471,              93.812,              661811,         3,         3
       427,   20,    0,                   0,                   0,             165.329,              536113,         1,         2
       427,   20,    1,             3287.29,             3287.29,             165.329,              536113,         3,         3
       427,   20,    2,             4660.07,             4660.07,             165.329,              536113,         4,         4
       427,   20,    3,             8325.12,             8325.12,             165.329,              536113,         4,         4
       427,   20,    4,              8961.6,              8961.6,             165.329,              536113,         4,         4
       427,   20,    5,             11624.5,             11624.5,             165.329,              536113,         5,         5
       427,   20,    6,             11684.9,             11684.9,             165.329,              536113,         5,         5
       427,   20,    7,             12046.2,             12046.2,             165.329,              536113,         5,         5
       427,   20,    8,               12088,               12088,             165.329,              536113,         6,         6
       427,   20,    9,             12724.6,             12724.6,             165.329,              536113,         4,         4
       427,   20,   10,             12987.2,             12987.2,             165.329,              536113,         6,         6
       427,   20,   11,             13747.3,             13747.3,             165.329,              536113,         4,         5
       427,   20,   12,             13787.8,             13787.8,             165.329,              536113,         7,         7
       427,   20,   13,             13804.8,             13804.8,             165.329,              536113,         7,         7
       427,   20,   14,             14141.8,             14141.8,             165.329,              536113,         4,         5
       427,   20,   15,             14156.1,             14156.1,             165.329,              536113,         5,         6
       427,   20,   16,             14240.6,             14240.6,             165.329,              536113,         8,         8
       427,   20,   17,             14578.3,             14578.3,             165.329,              536113,         8,         8
       427,   20,   18,             14845.9,             14845.9,             165.329,              536113,         6,         6
       427,   20,   19,             15179.6,             15179.6,             165.329,              536113,         8,         8
       428,   20,    0,                   0,                   0,             156.222,              383520,         1,         2
       428,   20,    1,             3386.82,             3386.82,             156.222,              383520,         3,         3
       428,   20,    2,             3618.93,             3618.93,             156.222,              383520,         2,         2
       428,   20,    3,             4268.85,             4268.85,             156.222,              383520,         2,         2
       428,   20,    4,             5019.77,             5019.77,             156.222,              383520,         3,         3
       428,   20,    5,             5465.99,             5465.99,             156.222,              383520,         3,         3
       428,   20,    6,             5752.09,             5752.09,             156.222,              383520,         3,         3
