         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
         5,   4428.41,         5,         5,        25,1.00079e+06,      5260,   365.316,      1098,    48.268,       222,   14719.3,       157,     14586,       157,        23,        43,         0,         0,   245.558,       338,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   6199.42,         5,         5,        25,1.03668e+06,       120,   419.124,      1295,    68.862,       295,   15001.4,       194,     14834,       189,        31,        59,         0,         0,   424.877,       542,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4114.58,         6,         6,        18,1.49424e+06,      1098,   411.579,      1019,    57.335,       216,   7527.52,        85,      7452,        87,        14,        36,         0,         0,   277.932,       345,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2657.66,         6,         6,        21,    930091,      3292,   160.385,       447,    27.407,       139,   6461.29,        72,      6401,        71,        13,        27,         0,         0,   130.799,       182,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3347.39,         5,         5,        19,1.00205e+06,      3486,   175.355,       551,    26.308,       133,   11072.2,        88,     10985,        99,         9,        37,         0,         0,   140.463,       188,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4345.29,         7,         7,        29,1.2056e+06,      1097,   409.295,      1203,    69.656,       311,   19764.6,       192,     19612,       180,        28,        46,         0,         0,   301.724,       411,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3917.42,         6,         6,        24,1.00177e+06,      3647,   249.738,       756,    29.646,       183,   7786.48,        73,      7731,        71,        10,        27,         0,         0,   201.134,       289,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    6325.3,         4,         5,        34,1.96991e+06,      1105,   526.623,      1444,   203.735,       726,   39123.8,       376,     38801,       378,        44,        81,         0,         0,   670.229,       656,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3739.67,         4,         5,        33,1.21152e+06,      1097,   275.301,       841,    63.092,       210,   12172.9,       161,     12021,       166,        25,        49,         0,         0,   224.069,       308,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4678.89,         5,         5,        31,1.67526e+06,       738,   601.073,      1460,   130.804,       555,   26155.3,       237,     25947,       238,        28,        55,         0,         0,   399.591,       459,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    3110.2,         5,         5,        23,1.00116e+06,      2252,   197.178,       535,    30.462,       138,   10223.8,        91,     10130,       102,        13,        41,         0,         0,   158.364,       216,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4361.74,         4,         5,        35,1.39993e+06,      1097,   416.824,      1131,     54.05,       223,   12636.5,       134,     12541,       117,        22,        24,         0,         0,   313.527,       392,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   7080.82,         5,         5,        43,1.2838e+06,      1097,   1327.52,      2566,   156.594,       563,   40103.8,       343,     39815,       333,        43,        68,         0,         0,   1185.82,      1124,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5707.34,         5,         5,        30,1.18027e+06,      1097,   757.198,      2201,    96.288,       365,   30587.4,       254,     30325,       295,        37,       102,         0,         0,   529.975,       720,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2598.01,         5,         5,        20,1.00352e+06,      8424,   113.093,       381,    28.859,       114,   6071.44,        91,      5998,        80,        14,        21,         0,         0,    127.34,       152,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4784.14,         5,         5,        32,1.55859e+06,      1097,   509.369,      1386,    67.837,       217,   15610.8,       145,     15483,       141,        22,        45,         0,         0,   375.395,       426,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3180.78,         5,         5,        20,1.00115e+06,      2886,   165.365,       550,    33.375,       134,   12850.3,       107,     12764,       109,        13,        37,         0,         0,   171.446,       241,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3926.59,         6,         6,        23,1.42967e+06,      1103,   237.828,       874,    45.322,       208,   9269.43,       105,      9173,       119,         9,        43,         0,         0,   257.695,       317,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5075.23,         6,         6,        22,1.26084e+06,      1098,   734.598,      1787,   143.082,       281,   15932.8,       165,     15780,       173,        24,        58,         0,         0,   383.364,       449,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3264.77,         5,         5,        16,1.30697e+06,      1098,   277.279,       632,    24.602,       102,    7057.4,        64,      7003,        66,        14,        30,         0,         0,   224.419,       253,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3302.55,         5,         5,        23,1.00024e+06,      3541,   186.691,       555,    37.268,       176,   7483.69,       113,      7384,       111,        13,        34,         0,         0,   132.867,       213,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   7278.86,         5,         5,        26,1.00268e+06,      4673,   610.737,      1605,   116.139,       415,   18415.1,       188,     18229,       200,        25,        57,         0,         0,   1414.97,       838,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4170.19,         5,         5,        25,2.30417e+06,      1103,    519.71,      1309,    68.287,       256,   16783.3,       156,     16641,       169,        24,        58,         0,         0,   355.615,       501,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5277.14,         7,         7,        23,1.27277e+06,      1098,   716.904,      1993,   202.119,       529,   23033.3,       332,     22738,       316,        48,        62,         0,         0,   448.282,       587,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4259.02,         6,         6,        30,1.22993e+06,      1097,   332.374,      1106,     80.25,       344,   12742.4,       128,     12621,       145,        15,        49,         0,         0,   236.766,       334,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3865.39,         5,         5,        23,1.35012e+06,      1097,   315.895,       993,    85.963,       213,   13720.6,       146,     13597,       144,        19,        40,         0,         0,   355.318,       385,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4377.65,         5,         5,        26,1.58795e+06,      1101,   462.964,      1351,    66.243,       230,   21535.1,       170,     21375,       177,        19,        46,         0,         0,   345.202,       466,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3499.18,         5,         5,        26,1.78836e+06,      1097,   233.683,       789,    74.926,       321,   11538.2,       124,     11438,       122,        17,        33,         0,         0,   209.968,       297,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3310.02,         4,         5,        29,1.00318e+06,      5435,   203.894,       607,    45.304,       209,   10402.2,       118,     10304,       114,        13,        33,         0,         0,   202.206,       228,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3033.55,         4,         5,        22,1.00306e+06,      3087,   148.953,       499,    40.751,       201,   7804.49,       100,      7726,        88,        15,        23,         0,         0,   134.788,       208,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3340.03,         2,         5,        34,1.32082e+06,      1097,   252.168,       625,    79.938,       260,   10885.2,       167,     10750,       138,        21,        14,         0,         0,   156.371,       174,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   6955.47,         5,         5,        38,1.27973e+06,      1097,   692.862,      2086,   183.135,       603,   33820.1,       410,     33440,       439,        63,       112,         0,         0,   737.708,       822,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3997.98,         5,         5,        23,1.39829e+06,      1097,   449.092,      1072,    50.469,       178,   11530.8,       125,     11416,       141,        15,        50,         0,         0,   370.377,       401,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3557.88,         5,         5,        22,1.00107e+06,      3348,   224.761,       681,    32.878,       132,   7315.99,       102,      7227,       100,        18,        34,         0,         0,   209.287,       308,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2304.78,         6,         6,        14,    552868,      2452,    64.193,       231,    16.413,       100,   3117.68,        42,      3089,        34,         6,        14,         0,         0,    60.342,        87,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4524.75,         5,         5,        29,1.57273e+06,      1101,   503.631,      1444,    73.157,       224,   22420.8,       167,     22261,       190,        19,        62,         0,         0,   432.186,       560,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4179.63,         5,         5,        38,1.27692e+06,      1097,   387.489,      1051,     92.13,       320,     18422,       220,     18235,       217,        21,        45,         0,         0,   278.826,       372,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4756.25,         6,         6,        19,1.57929e+06,      1097,   498.012,      1507,    68.831,       247,   15696.3,       143,     15561,       152,        26,        54,         0,         0,    401.31,       574,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2296.82,         5,         5,        27,    354888,      2271,      77.1,       239,    24.052,       109,   5095.46,        70,      5032,        69,         7,        25,         0,         0,   102.865,       140,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   8440.46,         4,         5,        38,1.28566e+06,      1098,   1246.06,      3130,   433.187,      1715,   50738.5,       674,     50168,       621,        78,        62,         0,         0,   1611.41,      1555,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3438.18,         5,         5,        20,1.42121e+06,      1103,   209.497,       663,    35.807,       161,   8204.87,        97,      8111,       102,        17,        40,         0,         0,   200.245,       280,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3871.84,         5,         5,        27,1.26031e+06,      1097,   332.494,       856,   138.974,       371,   12907.3,       169,     12752,       172,        23,        47,         0,         0,   420.066,       442,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    5066.1,         5,         5,        28,1.23245e+06,      1097,   638.714,      1669,    97.059,       370,   12509.8,       122,     12400,       144,        18,        61,         0,         0,   548.315,       690,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3370.05,         4,         5,        25,1.42976e+06,      1097,    222.03,       696,    58.759,       135,   10083.4,       115,      9980,       102,        18,        27,         0,         0,   208.604,       254,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2691.11,         5,         5,        20,1.00366e+06,      8250,   102.529,       381,    23.921,       120,   5463.54,        74,      5410,        59,        11,        20,         0,         0,    85.905,       142,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2975.29,         5,         5,        16,1.00299e+06,      3132,   131.292,       426,    27.156,       130,   4602.01,        78,      4512,        74,         8,        23,         0,         0,   105.526,       158,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   1829.17,         5,         5,        22,    431814,      2188,    64.218,       210,    16.088,        93,   3544.99,        57,      3494,        42,         9,        12,         0,         0,    75.532,       104,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    4287.8,         6,         6,        20,1.00141e+06,      4020,   286.695,       957,    39.706,       237,   11893.1,       151,     11759,       142,        24,        40,         0,         0,   236.265,       356,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5383.26,         5,         5,        28,1.26875e+06,      1097,   669.825,      1848,   131.319,       507,   19194.2,       252,     18989,       223,        44,        35,         0,         0,   571.592,       713,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4371.52,         6,         6,        25,1.36216e+06,      1099,   424.279,      1105,   126.433,       405,   21621.1,       219,     21416,       221,        42,        63,         0,         0,   397.672,       457,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4542.19,         5,         5,        24,1.20686e+06,      1099,   307.563,       951,   108.047,       400,   21665.8,       229,     21481,       200,        36,        30,         0,         0,     540.4,       453,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3033.47,         5,         5,        25,1.00161e+06,      3577,   172.209,       575,    47.973,       237,   9190.04,        95,      9107,        92,        18,        32,         0,         0,   168.384,       199,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2858.45,         5,         5,        21,1.00133e+06,      2925,   151.027,       458,    31.024,       126,   8416.49,        97,      8345,        82,        19,        25,         0,         0,   141.846,       177,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4142.63,         5,         5,        27,1.35273e+06,      1097,   338.019,      1086,    55.816,       203,   19525.1,       142,     19378,       172,        18,        66,         0,         0,   290.422,       395,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4463.02,         5,         5,        28,1.20849e+06,      1099,   363.763,      1187,    75.346,       296,   22778.3,       178,     22619,       182,        19,        45,         0,         0,   309.723,       442,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   6047.61,         5,         5,        27,1.54901e+06,      1102,   952.306,      2409,   107.439,       305,   27908.3,       234,     27703,       247,        31,        70,         0,         0,   705.421,       855,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3069.06,         6,         6,        14,1.00098e+06,      3054,   157.076,       449,    22.352,       102,   5840.47,        82,      5778,        74,        12,        21,         0,         0,    96.707,       142,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2742.62,         5,         5,        27,1.00074e+06,      2788,   155.523,       416,    49.479,       189,   10096.1,       123,      9991,       125,        12,        35,         0,         0,   141.439,       200,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3605.04,         5,         5,        16,1.00073e+06,      2844,   223.094,       721,    19.831,       113,     10681,        87,     10609,        80,        17,        29,         0,         0,   230.156,       197,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    4756.1,         5,         5,        28,1.19159e+06,      1097,   496.633,      1458,    80.415,       307,   16732.8,       221,     16531,       232,        33,        70,         0,         0,   285.142,       402,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3714.93,         5,         5,        25,1.30172e+06,      1097,    213.42,       722,    44.942,       179,   11730.8,        97,     11638,       106,        16,        39,         0,         0,   202.115,       294,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5561.94,         5,         5,        30,1.26589e+06,      1097,   550.402,      1334,    71.369,       239,   15858.1,       138,     15720,       164,        18,        67,         0,         0,   747.969,       675,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4750.94,         5,         5,        42,1.28517e+06,      1097,   582.485,      1496,   194.976,       651,   27056.9,       362,     26732,       352,        56,        74,         0,         0,   572.969,       630,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4442.85,         5,         5,        27,1.50875e+06,       664,   477.467,      1347,   112.094,       482,   27744.9,       187,     27579,       190,        32,        59,         0,         0,   450.942,       592,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3913.56,         5,         5,        30,1.21369e+06,      1098,   303.895,       945,    56.184,       206,   14784.1,       171,     14653,       146,        33,        30,         0,         0,   253.825,       346,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3610.81,         5,         5,        22,1.36985e+06,      1098,   268.492,       827,    23.204,       101,   6876.04,        81,      6812,        73,        13,        28,         0,         0,   223.384,       265,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    4978.5,         5,         5,        19,1.40056e+06,       912,   600.511,      1582,    57.881,       233,   19920.8,       187,     19767,       187,        33,        53,         0,         0,   433.307,       502,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    4448.5,         6,         6,        22,1.30113e+06,      1097,   429.941,      1146,   110.249,       449,   20668.4,       253,     20461,       242,        34,        48,         0,         0,   312.239,       434,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3870.05,         5,         5,        35,1.37862e+06,      1097,    349.27,       996,    78.835,       292,   17977.5,       180,     17814,       191,        30,        60,         0,         0,   319.399,       441,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3513.16,         5,         5,        17,1.18392e+06,      1098,   260.122,       710,    32.899,       160,   5943.74,        72,      5886,        64,        15,        25,         0,         0,   171.539,       202,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3995.76,         5,         5,        32,1.2903e+06,      1105,   302.676,       908,    67.442,       269,   13933.5,       166,     13795,       153,        30,        42,         0,         0,   301.452,       361,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5728.61,         5,         5,        33,1.29985e+06,      1098,   906.938,      2526,   100.432,       365,   20404.1,       246,     20196,       241,        43,        59,         0,         0,   751.666,       911,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4609.62,         5,         5,        23,1.4112e+06,      1098,   395.209,      1298,     58.89,       189,   21846.4,       146,     21719,       143,        28,        40,         0,         0,   505.807,       556,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2782.07,         5,         5,        23,1.29774e+06,      1101,   190.838,       497,    35.571,       132,   12806.2,        96,     12717,        94,        12,        31,         0,         0,   209.366,       242,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3457.02,         5,         5,        27,1.5286e+06,      1097,   209.332,       681,    36.656,       151,   11633.5,       110,     11542,       117,        11,        36,         0,         0,   161.876,       229,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3442.75,         4,         5,        22,1.25081e+06,      1097,   247.883,       806,    46.579,       170,   10380.8,       135,     10273,       120,        27,        33,         0,         0,   247.533,       345,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    3975.4,         4,         5,        22,1.45794e+06,      1098,    368.96,      1102,    42.128,       150,   9897.28,       115,      9802,       107,        18,        29,         0,         0,   263.003,       334,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4964.62,         5,         5,        33,1.30069e+06,      1097,    529.58,      1511,      70.7,       274,   18078.6,       183,     17886,       198,        18,        58,         0,         0,   519.909,       630,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4920.49,         5,         5,        29,1.23699e+06,      1097,   515.677,      1579,    83.083,       304,   17490.5,       194,     17314,       193,        28,        53,         0,         0,   454.479,       591,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3554.65,         5,         5,        24,1.28932e+06,      1097,   241.006,       757,    46.907,       169,   12350.3,       130,     12234,       137,        23,        48,         0,         0,   224.517,       315,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3527.78,         5,         5,        22,1.19214e+06,      1099,   251.292,       725,    68.962,       247,   14669.7,       155,     14537,       159,        14,        39,         0,         0,   179.909,       249,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3908.16,         5,         5,        24,1.8212e+06,      1098,   265.404,       904,    48.128,       180,   9053.11,       143,      8935,       130,        20,        30,         0,         0,   209.558,       300,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3885.46,         5,         5,        34,1.25699e+06,      1099,   279.328,       706,    85.055,       308,   14115.6,       189,     13953,       196,        28,        53,         0,         0,   184.103,       225,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4961.67,         5,         5,        23,1.40477e+06,      1097,   490.476,      1574,    60.382,       211,   15118.4,       174,     14967,       181,        30,        58,         0,         0,   501.544,       702,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5873.96,         5,         5,        35,1.25014e+06,      1097,   1169.17,      2404,   127.146,       434,   25842.8,       348,     25531,       334,        55,        67,         0,         0,   657.878,       746,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2535.47,         5,         5,        22,1.00204e+06,      3698,   124.646,       378,    28.421,       131,   8388.98,        92,      8308,        97,        17,        41,         0,         0,   150.005,       216,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4050.56,         5,         5,        24,1.28189e+06,      1097,    276.88,       958,    45.601,       206,   14311.2,       125,     14187,       146,        14,        56,         0,         0,   177.417,       267,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3519.81,         5,         5,        23,1.41027e+06,      1103,   301.847,       751,    88.092,       194,   22792.2,       155,     22658,       140,        22,        30,         0,         0,   238.432,       265,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    2179.6,         5,         5,        17,    489863,      1981,    68.501,       228,    10.997,        76,   5636.82,        60,      5593,        49,         8,        16,         0,         0,    72.086,       106,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2539.48,         5,         5,        20,1.00151e+06,      2533,    117.97,       365,    18.403,        98,   6619.72,        75,      6563,        64,        12,        20,         0,         0,   124.833,       184,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4536.53,         5,         5,        20,1.29418e+06,      1097,   413.507,      1270,    89.156,       347,   24636.8,       191,     24474,       196,        24,        55,         0,         0,   339.958,       480,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    3350.6,         5,         5,        29,1.71867e+06,      1097,   223.995,       657,    35.892,       142,   7640.36,        91,      7563,        93,        17,        34,         0,         0,   183.642,       260,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4892.81,         5,         5,        31,1.33506e+06,      1099,   580.537,      1744,   113.405,       425,   29044.8,       249,     28816,       265,        31,        69,         0,         0,   449.385,       613,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4257.31,         5,         5,        31,1.25714e+06,      1097,   306.751,       905,   133.881,       403,   18156.5,       207,     17973,       203,        27,        47,         0,         0,   268.668,       307,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4140.33,         6,         6,        23,1.36948e+06,      1097,   330.436,      1025,    90.889,       394,   13799.9,       169,     13655,       168,        23,        48,         0,         0,   241.906,       345,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2740.44,         5,         5,        16,1.00464e+06,      2680,   149.811,       468,    20.317,        97,   6153.52,        74,      6090,        70,        12,        24,         0,         0,   137.736,       164,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,    3682.7,         5,         5,        24,1.00141e+06,      3314,   227.351,       738,    44.772,       199,   10923.1,       123,     10816,       127,        14,        41,         0,         0,   147.419,       248,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4168.05,         6,         6,        23,1.65024e+06,      1101,   320.568,      1077,    62.103,       240,   10800.4,       136,     10672,       151,        25,        57,         0,         0,   352.207,       486,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4770.34,         5,         5,        24,1.24334e+06,      1097,   548.266,      1598,    75.293,       260,   25132.1,       182,     24926,       201,        23,        64,         0,         0,   516.262,       633,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4871.29,         5,         5,        43,1.20344e+06,      1097,   521.459,      1658,   174.812,       751,   29632.7,       302,     29381,       282,        48,        54,         0,         0,   354.351,       453,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4168.52,         5,         5,        24,1.20511e+06,      1097,   310.781,       927,    46.226,       207,   14358.2,       138,     14240,       142,        21,        43,         0,         0,   206.664,       291,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4098.44,         7,         7,        25,1.00069e+06,      5443,   162.155,       570,    44.413,       270,   10099.2,       138,      9990,       122,        28,        34,         0,         0,   228.212,       284,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   6033.78,         5,         5,        36,1.26032e+06,      1097,   1098.03,      2653,    95.773,       285,   23656.2,       232,     23444,       243,        34,        72,         0,         0,   864.474,      1053,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3525.08,         4,         5,        23,1.28135e+06,      1098,   276.525,       807,    47.377,       185,   17041.5,       141,     16919,       143,        22,        43,         0,         0,   218.409,       253,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4616.02,         5,         5,        27,1.50389e+06,      1097,   346.439,      1166,    68.844,       322,   18944.6,       169,     18795,       167,        23,        47,         0,         0,   213.235,       319,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5122.51,         5,         5,        24,1.73557e+06,      1104,   269.634,       905,    84.255,       352,   10674.9,       168,     10528,       164,        25,        48,         0,         0,   281.628,       315,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   2601.36,         5,         5,        24,1.00031e+06,      3207,   139.591,       366,     29.18,       156,   8834.92,        91,      8757,        87,        12,        28,         0,         0,   127.042,       151,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3061.02,         2,         6,        25,1.55085e+06,      1105,   217.757,       609,    88.864,       336,   16022.8,       193,     15872,       170,        24,        24,         0,         0,   139.759,       189,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5805.98,         5,         5,        31,2.38936e+06,       966,   751.777,      2089,   144.603,       516,   39381.8,       397,     39025,       407,        51,        89,         0,         0,    723.06,       920,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3412.11,         5,         5,        26,1.64005e+06,      1102,   212.716,       651,     69.24,       181,   17186.9,       146,     17068,       134,        18,        23,         0,         0,   163.582,       213,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5978.99,         5,         5,        32,1.28314e+06,      1097,   505.884,      1417,   138.584,       477,   29829.6,       317,     29530,       328,        36,        72,         0,         0,   823.728,       753,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   4724.05,         6,         6,        30,1.23727e+06,      1097,    713.03,      1601,   190.182,       567,   23599.4,       279,     23322,       296,        41,        84,         0,         0,   616.462,       646,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   3448.38,         6,         6,        25,1.00207e+06,      6042,   290.353,       847,    60.274,       280,   15349.6,       171,     15207,       167,        29,        42,         0,         0,   242.793,       326,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
         5,   5522.52,         5,         5,        37,1.54918e+06,      1101,   579.694,      1922,   168.153,       705,   28667.4,       275,     28429,       276,        32,        60,         0,         0,   443.546,       600,    487458,    363304,    188905,    316262,    134320,         0,         0,      1092,      8385,    109171
