         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
         5,   1623.28,         5,         5,        14,    762089,      2004,     72.33,       188,    11.763,        64,   24216.1,        51,     24167,        47,         5,        18,         0,         0,    88.425,       102,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1387.65,         8,         8,        13,    162689,       793,    31.156,       121,    15.133,       107,   41246.5,        48,     41203,        40,         2,        16,         0,         0,    36.243,        59,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1540.13,         4,         5,        18,    162250,       926,      42.2,       122,    14.797,        87,   23579.8,        63,     23530,        46,         9,        11,         0,         0,    53.043,        70,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1336.9,         7,         7,        16,    127276,       749,    23.532,        97,    11.282,        83,     18611,        27,     18587,        23,         3,        13,         0,         0,    36.807,        55,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1351.45,         6,         6,        16,    184832,      1191,    35.388,       141,    19.368,       116,   33473.2,        50,     33434,        34,         7,         9,         0,         0,    35.315,        52,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1460.67,         6,         6,        14,    252162,      1750,    37.017,       125,    20.195,       138,     42869,        48,     42823,        39,         3,        11,         0,         0,     45.75,        63,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1332.71,         4,         5,        16,    233956,      1519,    36.393,       101,    36.431,        82,   32962.4,        51,     32922,        34,         6,         9,         0,         0,     42.46,        62,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   879.057,         5,         5,        10,    102549,       132,    13.438,        51,      2.51,        28,   11699.6,        20,     11686,        10,         1,         4,         0,         0,    24.856,        31,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1073.31,         5,         5,        11,   78416.1,       295,    17.112,        66,     2.775,        23,   16572.7,        25,     16553,        16,         2,         8,         0,         0,    27.081,        50,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1472.88,         6,         6,        14,    129033,       455,    30.648,       110,     7.867,        60,   29349.7,        29,     29324,        23,         2,        11,         0,         0,    25.689,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1288.32,         8,         8,        12,    600824,      1614,    45.886,       133,    22.482,       135,   34988.5,        44,     34946,        32,         8,        12,         0,         0,    58.679,        72,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1208.96,         4,         6,        18,   92959.8,       928,    25.833,        99,    14.487,        97,     36900,        52,     36856,        43,         5,        14,         0,         0,     35.59,        58,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   891.207,         5,         5,        19,    234023,       727,    24.235,        71,    14.042,        81,   39689.4,        54,     39642,        41,         6,         9,         0,         0,    46.896,        53,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1303.07,         3,         6,        14,    190451,       993,    38.752,        98,    12.603,        75,     19715,        38,     19686,        27,         5,         8,         0,         0,    52.294,        62,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1375.16,         7,         7,        14,    476713,      1909,    58.081,       130,    17.162,       110,   26947.2,        40,     26909,        34,         5,        14,         0,         0,    74.392,        76,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1188.56,         6,         6,        15,    105177,       591,    26.642,        75,     8.634,        69,     13071,        29,     13053,        16,         3,         6,         0,         0,    30.353,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1317.62,         5,         5,        10,    193898,       525,    22.154,        77,     4.489,        53,   7843.92,        27,      7829,        10,         3,         1,         0,         0,    17.517,        29,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1069.34,         5,         6,        14,    191915,       605,    31.241,        87,    12.109,        78,   23508.2,        35,     23481,        23,         5,         9,         0,         0,    31.234,        47,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1582.04,         3,         6,        16,    226519,      1645,     42.34,       142,     11.75,        85,   21673.2,        56,     21625,        41,         5,        13,         0,         0,    60.632,        87,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1569.15,         5,         5,        19,    400390,      1438,    35.729,       125,     13.94,        79,   34643.2,        34,     34610,        29,         5,        14,         0,         0,    41.076,        60,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   970.999,         3,         5,        15,    549550,      1371,    39.524,       107,    11.386,        70,   26621.6,        49,     26589,        31,        10,        13,         0,         0,    45.155,        60,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1138.67,         6,         6,        13,   64374.9,       397,    25.643,        80,      8.76,        67,   16023.1,        42,     15997,        24,         3,         7,         0,         0,    37.938,        58,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1113.97,         5,         5,        10,    220225,       305,     19.81,        60,     3.304,        24,   15603.1,        27,     15586,        13,         4,         4,         0,         0,    20.753,        32,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1428.35,         4,         5,        21,    142615,      1162,    47.156,       124,    17.778,        87,   29995.7,        45,     29953,        37,         2,        11,         0,         0,     89.31,        65,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1418.56,         3,         5,        14,    170846,       817,    36.492,       110,    13.527,        94,   34077.8,        50,     34040,        35,         7,         7,         0,         0,    45.029,        59,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    993.55,         4,         5,        13,   55014.1,       425,     30.82,        77,     5.782,        48,   10323.1,        35,     10303,        13,         4,         3,         0,         0,     24.65,        35,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1372.74,         5,         5,        12,    166751,       941,    31.058,       100,     6.826,        53,   14983.4,        29,     14960,        25,         2,        11,         0,         0,    35.222,        52,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1827.02,         9,         9,        17,    441411,      2687,    55.444,       191,    29.728,       202,   25527.3,        70,     25472,        54,        11,        13,         0,         0,    68.528,        94,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1058.88,         5,         5,        14,    134896,       377,    35.612,        78,     7.301,        54,   36189.9,        44,     36155,        29,         7,         9,         0,         0,    48.935,        59,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1029.08,         6,         6,        12,    230766,       686,    22.873,        65,     7.925,        59,   16167.5,        32,     16145,        22,         4,         7,         0,         0,    34.747,        38,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1343.37,         6,         6,        14,   79898.8,       528,    24.186,        87,     9.462,        76,   25130.1,        45,     25099,        30,         6,         9,         0,         0,    39.263,        58,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1015.2,         6,         6,        12,   68793.3,       483,    21.382,        70,     6.643,        60,   6108.24,        34,      6084,        24,         3,         9,         0,         0,    33.084,        47,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   704.764,         3,         5,        15,    111798,       388,    15.652,        48,      6.67,        40,   20579.8,        36,     20555,        22,         3,         6,         0,         0,    24.773,        38,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   698.058,         5,         5,        10,   40935.7,        92,      9.94,        39,     1.793,        33,   3428.14,        29,      3418,         8,         1,         1,         0,         0,    16.836,        32,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1259.85,         4,         5,        13,   90540.2,       741,     23.44,        70,     8.437,        61,   12722.1,        36,     12691,        27,         3,         8,         0,         0,    34.201,        44,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   988.486,         6,         6,        11,   66712.2,       292,    15.114,        48,      4.54,        42,   13426.4,        25,     13410,        13,         1,         4,         0,         0,    17.995,        28,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1593.05,         8,         8,        13,    372669,      2785,    54.343,       190,    28.388,       198,   45393.4,        57,     45340,        50,        10,        19,         0,         0,    71.868,        81,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1413.07,         4,         5,        13,    202890,       746,    32.667,       110,     6.237,        54,   26044.1,        45,     26009,        34,         6,        14,         0,         0,    41.871,        59,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1207.77,         6,         6,        13,    116466,       669,    33.735,        97,    11.715,        81,     25440,        38,     25406,        26,         3,         7,         0,         0,     46.36,        55,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1117.12,         7,         7,        13,    166929,       845,    31.531,       108,    11.294,        78,   6842.61,        37,      6818,        21,         3,         8,         0,         0,    30.989,        46,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   989.045,         6,         6,        17,   82548.5,       658,    32.632,        70,    12.639,        82,   22816.5,        43,     22784,        24,         5,         7,         0,         0,    34.294,        49,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1490.13,         5,         6,        18,    246495,      1575,    49.371,       153,    15.343,        94,   35872.7,        55,     35825,        37,         7,         8,         0,         0,    63.592,        86,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1588.21,         7,         7,        17,    117534,      1581,    43.453,       160,    21.351,       135,     18850,        68,     18802,        45,        10,        15,         0,         0,     55.02,        91,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   937.382,         5,         5,        13,    128206,       458,    31.874,        85,     6.261,        50,   22503.2,        37,     22474,        23,         5,         6,         0,         0,    32.377,        46,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1259.55,         5,         6,        15,    176724,       658,    25.183,        91,    12.444,        86,   15934.8,        42,     15903,        29,         5,         9,         0,         0,    42.972,        52,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1090.46,         7,         7,        13,    271379,       470,    26.603,        65,     10.19,        80,   18351.2,        44,     18323,        22,         4,         6,         0,         0,    29.284,        53,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   899.005,         5,         5,        12,   37390.3,       241,    19.041,        60,     6.436,        40,   15110.6,        30,     15090,        17,         5,         4,         0,         0,    23.258,        37,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   960.675,         9,         9,        10,    247932,      1084,    14.815,        52,     13.59,       103,      9541,        29,      9524,        12,         2,         1,         0,         0,    19.816,        35,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1522.86,         9,         9,        15,    244480,      1951,    34.819,       127,    19.981,       147,   29453.7,        55,     29408,        38,         7,        11,         0,         0,     53.62,        73,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1191.4,         6,         6,        12,   68160.4,       334,    21.412,        65,     6.156,        56,   9635.98,        32,      9617,        12,         3,         2,         0,         0,    24.654,        38,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1049.49,         2,         5,        15,    172879,       732,    36.477,       122,    15.066,        89,   41048.8,        68,     40994,        52,         8,        13,         0,         0,    63.845,        98,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1874.35,         5,         5,        16,    248617,      1057,    53.612,       138,     7.967,        57,   34648.3,        41,     34608,        37,         4,        16,         0,         0,    97.076,        80,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1267.74,         6,         6,        15,    162685,       452,    54.742,       182,    11.642,        77,   28087.8,       112,     28042,        27,         7,         6,         0,         0,    72.262,       153,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1431.64,         5,         5,        18,    131704,       888,    41.105,       109,     8.733,        53,   26522.3,        40,     26489,        36,         2,        13,         0,         0,    56.953,        63,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   624.029,         5,         5,        10,    110112,       220,    14.584,        45,     3.465,        32,   6981.07,        25,      6968,        12,         2,         6,         0,         0,    28.759,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1163.65,         6,         6,        10,    167260,       381,     16.44,        64,     5.039,        42,     23538,        34,     23513,        19,         4,         7,         0,         0,     22.43,        40,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1696.23,         6,         6,        16,    143976,       953,    36.921,       125,    13.146,        89,   21304.1,        57,     21265,        41,         5,        12,         0,         0,    53.003,        74,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1157.14,         5,         5,        14,     82321,       516,    48.386,        96,     9.577,        63,   32195.9,        53,     32154,        37,         7,        10,         0,         0,    47.873,        72,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1651.27,         5,         5,        20,    239562,      1502,    74.469,       175,    17.673,       103,   28434.8,        51,     28390,        42,         4,        12,         0,         0,    52.104,        66,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1583.72,         6,         6,        16,1.00056e+06,      2533,    63.462,       177,    45.688,       183,   45803.1,        75,     45742,        49,        15,         8,         0,         0,     68.43,        83,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1420.9,         4,         7,        12,    175696,      1494,    42.051,       137,    25.022,       158,   14889.5,        56,     14843,        47,         6,        15,         0,         0,    35.616,        59,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1371.64,         5,         5,        13,    156165,       789,    33.446,       117,    11.638,        64,     25278,        33,     25250,        28,         5,        13,         0,         0,    55.471,        54,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1173.36,         7,         7,        12,    110813,       451,    19.811,        72,     8.833,        67,   13089.9,        33,     13069,        20,         2,         6,         0,         0,    42.117,        51,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   905.811,         5,         5,        10,   86266.5,       120,     15.43,        49,     3.024,        37,   13942.7,        36,     13924,        13,         5,         3,         0,         0,    19.012,        32,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   838.611,         6,         6,        10,    153447,       341,    14.483,        52,     5.295,        49,   22791.8,        24,     22771,        21,         0,        12,         0,         0,     26.44,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1434.31,         5,         5,        16,    172066,      1172,    33.256,       106,     20.94,       114,   13325.4,        53,     13288,        36,         6,         5,         0,         0,    35.242,        48,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1468.64,         2,         5,        18,    387262,      1467,    38.726,       142,    23.815,       155,   36705.3,        78,     36645,        44,        13,         9,         0,         0,    58.294,        79,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    968.01,         5,         5,        13,    117014,       342,    16.542,        55,     6.824,        42,   12689.9,        30,     12668,        18,         2,         6,         0,         0,    16.327,        29,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1364.04,         8,         8,        15,    178160,      1124,    44.451,       150,    14.442,       104,   27363.1,        48,     27327,        29,         5,         9,         0,         0,    59.134,        79,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1386.53,         3,         5,        20,    411270,      1739,    47.204,       156,    18.642,       123,   45989.3,        55,     45940,        46,         8,        16,         0,         0,    64.294,        88,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1244.16,         7,         7,        15,    174839,       930,    35.851,       117,    12.857,        94,   26096.5,        40,     26066,        29,         3,        10,         0,         0,    54.492,        71,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1502.72,         5,         5,        11,    329836,       873,    48.282,       132,     4.835,        42,   25372.7,        30,     25350,        22,         3,        10,         0,         0,    46.297,        58,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1652.42,         5,         5,        17,    236843,      1015,    50.685,       189,     9.128,        60,   42560.5,        46,     42520,        39,         7,        15,         0,         0,    62.517,        82,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1286.35,         6,         6,        12,   74804.8,       447,    23.719,        64,      6.25,        56,   15405.5,        35,     15382,        21,         2,         5,         0,         0,    28.774,        41,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1697.1,         2,         9,        21,    487380,      3300,    54.385,       192,    32.409,       191,   40892.2,        77,     40831,        48,        12,         5,         0,         0,    59.507,        86,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1012.52,         5,         5,        10,    107020,       175,    29.415,        71,     3.231,        31,   12107.1,        27,     12090,        14,         2,         5,         0,         0,    16.942,        31,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   763.708,         6,         6,        11,    104411,       383,    21.991,        79,     5.375,        49,   15893.1,        42,     15868,        20,         4,         5,         0,         0,    33.241,        49,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1276.94,         5,         5,        11,    189540,       660,    41.097,       100,     5.611,        46,   35366.9,        39,     35332,        33,         7,        17,         0,         0,    47.775,        67,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1087.51,         6,         6,        15,   71739.8,       481,    18.192,        67,     9.315,        67,     18017,        36,     17993,        22,         4,         6,         0,         0,    25.593,        40,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1560.42,         7,         7,        15,    300030,      1779,     55.09,       185,    20.249,       120,     41357,        55,     41302,        47,        11,        18,         0,         0,    75.668,        97,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1428.83,         2,         7,        22,    333838,      2145,    39.591,       150,    38.603,       223,   45086.9,        64,     45031,        49,         8,        11,         0,         0,    66.034,        95,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1005.58,         3,         5,        11,    314143,      1187,    28.025,        83,    10.731,        64,     13493,        28,     13472,        17,         4,         6,         0,         0,    27.106,        38,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1313.89,         7,         7,        12,    169249,       819,    26.837,        95,     15.42,       116,   46952.7,        47,     46907,        45,         4,        19,         0,         0,    44.439,        57,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1472.46,         6,         6,        15,    224640,      1254,    49.826,       122,    18.489,       108,   25469.8,        49,     25422,        46,         4,        15,         0,         0,    63.922,        69,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1070.71,         4,         5,        11,    117829,       363,    18.143,        68,     3.551,        33,    7497.2,        24,      7483,        13,         1,         6,         0,         0,    21.977,        38,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1071.77,         6,         6,        10,    155032,       390,    12.262,        42,     6.472,        53,   14696.3,        35,     14671,        19,         4,         4,         0,         0,    23.216,        37,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1398.2,         4,         5,        19,    265492,      1377,    52.602,       125,     20.91,       118,     31127,        41,     31092,        31,         4,        11,         0,         0,    48.306,        67,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   923.337,         5,         5,        19,   66159.8,       507,    22.033,        80,    10.875,        75,   49386.5,        56,     49340,        48,         7,        18,         0,         0,    50.033,        74,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1080.27,         5,         5,        10,    150100,       262,    12.565,        50,     2.184,        31,   7231.48,        26,      7218,        12,         3,         5,         0,         0,    17.301,        31,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1128.27,         5,         5,        15,    102944,       592,    23.572,        75,     7.351,        52,   30261.1,        41,     30231,        29,         2,         9,         0,         0,    43.893,        54,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   906.768,         6,         6,        11,    172617,       506,    14.097,        49,     6.524,        48,   5711.88,        33,      5692,        19,         4,         7,         0,         0,    25.178,        39,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   928.526,         5,         5,        10,   46714.3,        80,     8.493,        37,     1.921,        24,   4863.53,        15,      4859,         5,         0,         3,         0,         0,    15.629,        29,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1366.7,         8,         8,        15,    229274,      1660,    33.712,       117,    16.663,       122,   20700.9,        45,     20667,        32,         4,         8,         0,         0,    47.948,        65,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,     972.2,         4,         5,        14,    115143,       334,    15.933,        56,     6.277,        50,     24161,        42,     24134,        25,         6,         7,         0,         0,    30.753,        52,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1310.77,         6,         6,        15,    164302,       698,    34.908,        95,    10.503,        73,   10157.9,        36,     10131,        27,         1,         8,         0,         0,    31.977,        47,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   934.864,         6,         6,        12,   53205.5,       388,    18.087,        68,    12.604,        75,   15467.4,        42,     15440,        24,         4,         7,         0,         0,    22.295,        39,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   997.192,         5,         5,        11,   94420.9,       356,    20.028,        70,     3.532,        30,   12892.4,        26,     12876,        13,         2,         4,         0,         0,    21.279,        34,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1140.66,         6,         6,        12,    414422,      1162,    46.454,       107,     8.816,        68,     22084,        37,     22056,        22,         4,         5,         0,         0,    40.822,        45,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1200.05,         4,         6,        15,    148578,      1001,    33.502,       113,    15.004,       119,   25508.9,        47,     25478,        32,         6,        11,         0,         0,     56.46,        65,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1203.89,         5,         5,        11,    138310,       350,    27.997,        77,     4.427,        38,   17815.5,        33,     17790,        22,         3,         8,         0,         0,    33.929,        37,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1315.62,         4,         5,        20,    578528,      2627,    49.055,       145,    22.088,       132,     41547,        62,     41495,        42,         7,         7,         0,         0,    57.127,        78,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1098.28,         5,         5,        14,    111315,       394,     17.05,        60,     7.602,        53,   15714.9,        40,     15686,        27,         5,         9,         0,         0,    32.882,        43,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   914.022,         5,         5,        12,   52732.5,       282,    20.497,        75,     4.882,        42,   20986.5,        36,     20964,        22,         3,         9,         0,         0,    26.263,        47,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1201.27,         4,         6,        18,    104067,      1027,    29.647,       100,    14.542,        98,   21707.2,        43,     21669,        32,         5,        11,         0,         0,      51.1,        75,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1354.79,         7,         7,        14,    127561,       867,    28.259,       115,    14.051,       108,   25149.7,        46,     25116,        31,         6,         8,         0,         0,    34.559,        52,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   715.614,         5,         5,        10,   49728.4,       126,    15.046,        36,     2.911,        30,   5072.63,        22,      5060,        11,         1,         4,         0,         0,    13.959,        26,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    1053.4,         6,         6,        10,    167219,       500,    25.197,        80,     8.256,        66,   17283.5,        28,     17264,        19,         3,         7,         0,         0,    18.357,        29,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    805.08,         5,         5,        12,   91769.8,       204,    13.612,        47,     3.657,        33,   6032.95,        33,      6014,        16,         3,         5,         0,         0,     31.99,        45,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1202.22,         6,         6,        11,    239469,       664,    26.039,        95,      9.14,        62,   6841.88,        34,      6818,        20,         4,         5,         0,         0,    27.076,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1152.44,         6,         6,        12,   94446.6,       575,     21.37,        78,     8.151,        64,   18927.1,        35,     18902,        23,         3,         7,         0,         0,    29.457,        45,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1551.17,         7,         7,        17,    273723,      1430,    52.393,       183,     23.23,       147,   31562.7,        49,     31520,        36,         4,        10,         0,         0,    44.144,        67,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1863.87,         5,         5,        18,    311568,      2188,    50.031,       171,    21.713,       140,   26162.6,        59,     26114,        49,        10,        18,         0,         0,    62.605,        94,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,    518.24,         5,         5,        11,    177098,       190,    18.214,        47,      3.49,        34,   15781.7,        29,     15764,        16,         2,         5,         0,         0,    36.376,        37,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   950.557,         5,         5,        13,   64370.7,       363,    25.881,        58,     3.796,        36,   13749.7,        28,     13733,        14,         3,         5,         0,         0,    18.025,        30,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1233.75,         6,         6,        14,    219889,       840,    34.557,        98,    11.957,        79,    9527.4,        34,      9501,        25,         4,         9,         0,         0,    35.802,        42,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1393.51,         1,         5,        23,    232780,      1375,    45.618,       117,    19.504,       119,   30570.3,        47,     30531,        32,         3,         8,         0,         0,    36.328,        43,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1036.41,         5,         5,        11,   87907.3,       357,    21.664,        78,     6.809,        41,     27508,        35,     27480,        26,         4,         8,         0,         0,    30.698,        46,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1305.57,         6,         6,        14,    191266,      1398,    37.555,       115,     16.13,        98,   24711.8,        47,     24674,        37,         6,        13,         0,         0,    42.937,        61,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
         5,   1053.11,         4,         5,        13,    126656,       796,    35.524,       100,     6.095,        48,   16908.8,        33,     16881,        24,         2,        10,         0,         0,    31.035,        43,    581695,    417740,    188905,    318140,    134320,         0,         0,     10918,      8385,    109171
